Dataset,Record_ID,Transaction_Date,Customer_ID,Product_ID,Additional_Entity,Transaction_Amount,Discount,Refund,Net_Profit,Anomaly_Score,Priority,Anomaly_Reason,Recommended_Action
Inventory,P00557-W017-2026-03-11,2026-03-11,,P00557,W017,-1453500.0,0.0,0.0,0.0,98.23,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00057-W017-2026-04-10,2026-04-10,,P00057,W017,-1453500.0,0.0,0.0,0.0,98.23,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00557-W017-2026-08-03,2026-08-03,,P00557,W017,-1453500.0,0.0,0.0,0.0,98.23,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00056-W016-2025-10-26,2025-10-26,,P00056,W016,-1403350.0,0.0,0.0,0.0,98.23,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00056-W016-2026-06-03,2026-06-03,,P00056,W016,-1403350.0,0.0,0.0,0.0,98.23,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00556-W016-2026-02-13,2026-02-13,,P00556,W016,-1403350.0,0.0,0.0,0.0,98.23,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00058-W018-2026-05-11,2026-05-11,,P00058,W018,-1517670.0,0.0,0.0,0.0,98.22,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00558-W018-2026-01-16,2026-01-16,,P00558,W018,-1517670.0,0.0,0.0,0.0,98.22,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00558-W018-2026-08-29,2026-08-29,,P00558,W018,-1517670.0,0.0,0.0,0.0,98.22,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00058-W018-2025-09-28,2025-09-28,,P00058,W018,-1517670.0,0.0,0.0,0.0,98.22,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00557-W017-2026-03-01,2026-03-01,,P00557,W017,-1447040.0,0.0,0.0,0.0,98.22,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00160-W020-2025-09-30,2025-09-30,,P00160,W020,-977760.0,0.0,0.0,0.0,98.22,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00660-W020-2026-06-12,2026-06-12,,P00660,W020,-977760.0,0.0,0.0,0.0,98.22,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00057-W017-2025-11-01,2025-11-01,,P00057,W017,-1440580.0,0.0,0.0,0.0,98.21,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00160-W020-2026-02-12,2026-02-12,,P00160,W020,-970970.0,0.0,0.0,0.0,98.21,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00660-W020-2026-06-02,2026-06-02,,P00660,W020,-970970.0,0.0,0.0,0.0,98.21,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00058-W018-2026-05-01,2026-05-01,,P00058,W018,-1511100.0,0.0,0.0,0.0,98.2,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00558-W018-2026-05-31,2026-05-31,,P00558,W018,-1511100.0,0.0,0.0,0.0,98.2,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00558-W018-2026-01-11,2026-01-11,,P00558,W018,-1511100.0,0.0,0.0,0.0,98.2,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00058-W018-2025-09-18,2025-09-18,,P00058,W018,-1511100.0,0.0,0.0,0.0,98.2,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00660-W020-2025-10-15,2025-10-15,,P00660,W020,-964180.0,0.0,0.0,0.0,98.19,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00160-W020-2026-02-02,2026-02-02,,P00160,W020,-964180.0,0.0,0.0,0.0,98.19,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00557-W017-2026-07-04,2026-07-04,,P00557,W017,-1434120.0,0.0,0.0,0.0,98.19,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00660-W020-2025-10-05,2025-10-05,,P00660,W020,-957390.0,0.0,0.0,0.0,98.18,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00160-W020-2026-06-17,2026-06-17,,P00160,W020,-957390.0,0.0,0.0,0.0,98.18,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00558-W018-2026-01-01,2026-01-01,,P00558,W018,-1504530.0,0.0,0.0,0.0,98.18,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00058-W018-2025-09-13,2025-09-13,,P00058,W018,-1504530.0,0.0,0.0,0.0,98.18,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00558-W018-2026-05-21,2026-05-21,,P00558,W018,-1504530.0,0.0,0.0,0.0,98.18,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00058-W018-2026-04-11,2026-04-11,,P00058,W018,-1497960.0,0.0,0.0,0.0,98.16,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00558-W018-2026-05-16,2026-05-16,,P00558,W018,-1497960.0,0.0,0.0,0.0,98.16,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00160-W020-2026-06-07,2026-06-07,,P00160,W020,-950600.0,0.0,0.0,0.0,98.16,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00660-W020-2026-02-17,2026-02-17,,P00660,W020,-950600.0,0.0,0.0,0.0,98.16,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00056-W016-2026-05-24,2026-05-24,,P00056,W016,-1441450.0,0.0,0.0,0.0,98.16,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00558-W018-2026-05-06,2026-05-06,,P00558,W018,-1491390.0,0.0,0.0,0.0,98.15,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00058-W018-2026-08-24,2026-08-24,,P00058,W018,-1491390.0,0.0,0.0,0.0,98.15,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00558-W018-2025-12-12,2025-12-12,,P00558,W018,-1491390.0,0.0,0.0,0.0,98.15,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00058-W018-2026-01-16,2026-01-16,,P00058,W018,-1491390.0,0.0,0.0,0.0,98.15,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
