Attendance_ID,Employee_ID,Attendance_Date,Shift,Scheduled_Hours,Worked_Hours,Overtime_Hours,Status
AT00008416,E00417,2025-09-22,Night,8,6,0,Present
AT00008417,E00418,2025-09-23,Morning,8,7,0,Present
AT00008418,E00419,2025-09-24,Evening,8,8,0,Present
AT00008419,E00420,2025-09-25,Evening,8,9,1,Present
AT00008420,E00421,2025-09-26,Evening,8,6,0,Present
AT00008421,E00422,2025-09-27,Evening,8,7,0,Present
AT00008422,E00423,2025-09-28,Night,8,8,0,Present
AT00008423,E00424,2025-09-29,Night,8,9,1,Present
AT00008424,E00425,2025-09-30,Morning,8,6,0,Present
AT00008425,E00426,2025-10-01,Morning,8,7,0,Present
AT00008426,E00427,2025-10-02,Morning,8,8,0,Present
AT00008427,E00428,2025-10-03,Night,8,9,1,Present
AT00008428,E00429,2025-10-04,Night,8,6,0,Present
AT00008429,E00430,2025-10-05,Evening,8,7,0,Present
AT00008430,E00431,2025-10-06,Night,8,8,0,Present
AT00008431,E00432,2025-10-07,Evening,8,9,1,Present
AT00008432,E00433,2025-10-08,Night,8,6,0,Present
AT00008433,E00434,2025-10-09,Morning,8,7,0,Present
AT00008434,E00435,2025-10-10,Morning,8,8,0,Present
AT00008435,E00436,2025-10-11,Night,8,9,1,Present
AT00008436,E00437,2025-10-12,Night,8,6,0,Present
AT00008437,E00438,2025-10-13,Morning,8,7,0,Present
AT00008438,E00439,2025-10-14,Evening,8,8,0,Present
AT00008439,E00440,2025-10-15,Morning,8,9,1,Present
AT00008440,E00441,2025-10-16,Morning,8,6,0,Present
AT00008441,E00442,2025-10-17,Morning,8,7,0,Present
AT00008442,E00443,2025-10-18,Evening,8,8,0,Present
AT00008443,E00444,2025-10-19,Morning,8,9,1,Present
AT00008444,E00445,2025-10-20,Morning,8,6,0,Present
AT00008445,E00446,2025-10-21,Morning,8,7,0,Present
AT00008446,E00447,2025-10-22,Evening,8,8,0,Present
AT00008447,E00448,2025-10-23,Evening,8,9,1,Present
AT00008448,E00449,2025-10-24,Morning,8,6,0,Present
AT00008449,E00450,2025-10-25,Night,8,7,0,Present
AT00008450,E00451,2025-10-26,Morning,8,8,0,Present
AT00008451,E00452,2025-10-27,Morning,8,9,1,Present
AT00008452,E00453,2025-10-28,Morning,8,6,0,Present
AT00008453,E00454,2025-10-29,Morning,8,7,0,Present
AT00008454,E00455,2025-10-30,Morning,8,8,0,Present
AT00008455,E00456,2025-10-31,Night,8,9,1,Present
AT00008456,E00457,2025-11-01,Morning,8,6,0,Present
AT00008457,E00458,2025-11-02,Night,8,7,0,Present
AT00008458,E00459,2025-11-03,Evening,8,8,0,Present
AT00008459,E00460,2025-11-04,Night,8,9,1,Present
AT00008460,E00461,2025-11-05,Night,8,6,0,Present
AT00008461,E00462,2025-11-06,Evening,8,7,0,Present
AT00008462,E00463,2025-11-07,Evening,8,8,0,Present
AT00008463,E00464,2025-11-08,Night,8,9,1,Present
AT00008464,E00465,2025-11-09,Night,8,6,0,Present
AT00008465,E00466,2025-11-10,Morning,8,7,0,Present
AT00008466,E00467,2025-11-11,Evening,8,8,0,Present
AT00008467,E00468,2025-11-12,Morning,8,9,1,Present
AT00008468,E00469,2025-11-13,Evening,8,6,0,Present
AT00008469,E00470,2025-11-14,Morning,8,7,0,Present
AT00008470,E00471,2025-11-15,Evening,8,8,0,Present
AT00008471,E00472,2025-11-16,Evening,8,9,1,Present
AT00008472,E00473,2025-11-17,Morning,8,6,0,Present
AT00008473,E00474,2025-11-18,Evening,8,7,0,Present
AT00008474,E00475,2025-11-19,Evening,8,8,0,Present
AT00008475,E00476,2025-11-20,Evening,8,9,1,Present
AT00008476,E00477,2025-11-21,Evening,8,6,0,Present
AT00008477,E00478,2025-11-22,Morning,8,7,0,Present
AT00008478,E00479,2025-11-23,Evening,8,8,0,Present
AT00008479,E00480,2025-11-24,Morning,8,9,1,Present
AT00008480,E00481,2025-11-25,Evening,8,6,0,Present
AT00008481,E00482,2025-11-26,Evening,8,7,0,Present
AT00008482,E00483,2025-11-27,Evening,8,8,0,Present
AT00008483,E00484,2025-11-28,Morning,8,9,1,Present
AT00008485,E00486,2025-11-30,Morning,8,7,0,Present
AT00008486,E00487,2025-12-01,Night,8,8,0,Present
AT00008487,E00488,2025-12-02,Night,8,9,1,Present
AT00008488,E00489,2025-12-03,Night,8,6,0,Present
AT00008489,E00490,2025-12-04,Night,8,7,0,Present
AT00008490,E00491,2025-12-05,Night,8,8,0,Present
AT00008491,E00492,2025-12-06,Evening,8,9,1,Present
AT00008492,E00493,2025-12-07,Morning,8,6,0,Present
AT00008493,E00494,2025-12-08,Evening,8,7,0,Present
AT00008494,E00495,2025-12-09,Evening,8,8,0,Present
AT00008495,E00496,2025-12-10,Evening,8,9,1,Present
AT00008496,E00497,2025-12-11,Evening,8,6,0,Present
AT00008497,E00498,2025-12-12,Morning,8,7,0,Present
AT00008498,E00499,2025-12-13,Evening,8,8,0,Present
AT00008499,E00500,2025-12-14,Evening,8,9,1,Present
AT00008500,E00001,2025-12-15,Night,8,6,0,Present
AT00008501,E00002,2025-12-16,Evening,8,7,0,Present
AT00008502,E00003,2025-12-17,Morning,8,8,0,Present
AT00008503,E00004,2025-12-18,Night,8,9,1,Present
AT00008504,E00005,2025-12-19,Morning,8,6,0,Present
AT00008505,E00006,2025-12-20,Evening,8,7,0,Present
AT00008506,E00007,2025-12-21,Morning,8,8,0,Present
AT00008507,E00008,2025-12-22,Evening,8,9,1,Present
AT00008508,E00009,2025-12-23,Morning,8,6,0,Present
AT00008509,E00010,2025-12-24,Morning,8,7,0,Present
AT00008510,E00011,2025-12-25,Evening,8,8,0,Present
AT00008511,E00012,2025-12-26,Morning,8,9,1,Present
AT00008512,E00013,2025-12-27,Morning,8,6,0,Present
AT00008513,E00014,2025-12-28,Morning,8,7,0,Present
AT00008514,E00015,2025-12-29,Evening,8,8,0,Present
AT00008515,E00016,2025-12-30,Evening,8,9,1,Present
AT00008516,E00017,2025-12-31,Evening,8,6,0,Present
AT00008517,E00018,2026-01-01,Evening,8,7,0,Present
AT00008518,E00019,2026-01-02,Morning,8,8,0,Present
AT00008519,E00020,2026-01-03,Night,8,9,1,Present
AT00008520,E00021,2026-01-04,Night,8,6,0,Present
AT00008521,E00022,2026-01-05,Evening,8,7,0,Present
AT00008522,E00023,2026-01-06,Evening,8,8,0,Present
AT00008523,E00024,2026-01-07,Morning,8,9,1,Present
AT00008524,E00025,2026-01-08,Night,8,6,0,Present
AT00008525,E00026,2026-01-09,Morning,8,7,0,Present
AT00008526,E00027,2026-01-10,Evening,8,8,0,Present
AT00008527,E00028,2026-01-11,Night,8,9,1,Present
AT00008528,E00029,2026-01-12,Night,8,6,0,Present
AT00008529,E00030,2026-01-13,Morning,8,7,0,Present
AT00008530,E00031,2026-01-14,Evening,8,8,0,Present
AT00008531,E00032,2026-01-15,Morning,8,9,1,Present
AT00008532,E00033,2026-01-16,Evening,8,6,0,Present
AT00008533,E00034,2026-01-17,Morning,8,7,0,Present
AT00008534,E00035,2026-01-18,Morning,8,8,0,Present
AT00008535,E00036,2026-01-19,Evening,8,9,1,Present
AT00008536,E00037,2026-01-20,Morning,8,6,0,Present
AT00008537,E00038,2026-01-21,Morning,8,7,0,Present
AT00008538,E00039,2026-01-22,Evening,8,8,0,Present
AT00008539,E00040,2026-01-23,Morning,8,9,1,Present
AT00008540,E00041,2026-01-24,Morning,8,6,0,Present
AT00008541,E00042,2026-01-25,Night,8,7,0,Present
AT00008542,E00043,2026-01-26,Night,8,8,0,Present
AT00008543,E00044,2026-01-27,Morning,8,9,1,Present
AT00008544,E00045,2026-01-28,Morning,8,6,0,Present
AT00008545,E00046,2026-01-29,Evening,8,7,0,Present
AT00008546,E00047,2026-01-30,Night,8,8,0,Present
AT00008547,E00048,2026-01-31,Morning,8,9,1,Present
AT00008548,E00049,2026-02-01,Night,8,6,0,Present
AT00008549,E00050,2026-02-02,Evening,8,7,0,Present
AT00008550,E00051,2026-02-03,Night,8,8,0,Present
AT00008551,E00052,2026-02-04,Morning,8,9,1,Present
AT00008552,E00053,2026-02-05,Morning,8,6,0,Present
AT00008553,E00054,2026-02-06,Evening,8,7,0,Present
AT00008554,E00055,2026-02-07,Morning,8,8,0,Present
AT00008555,E00056,2026-02-08,Night,8,9,1,Present
AT00008556,E00057,2026-02-09,Evening,8,6,0,Present
AT00008557,E00058,2026-02-10,Morning,8,7,0,Present
AT00008558,E00059,2026-02-11,Night,8,8,0,Present
AT00008559,E00060,2026-02-12,Evening,8,9,1,Present
AT00008560,E00061,2026-02-13,Morning,8,6,0,Present
AT00008561,E00062,2026-02-14,Morning,8,7,0,Present
AT00008562,E00063,2026-02-15,Morning,8,8,0,Present
AT00008563,E00064,2026-02-16,Night,8,9,1,Present
AT00008564,E00065,2026-02-17,Night,8,6,0,Present
AT00008565,E00066,2026-02-18,Night,8,7,0,Present
AT00008566,E00067,2026-02-19,Night,8,8,0,Present
AT00008567,E00068,2026-02-20,Night,8,9,1,Present
AT00008568,E00069,2026-02-21,Morning,8,6,0,Present
AT00008569,E00070,2026-02-22,Evening,8,7,0,Present
AT00008570,E00071,2026-02-23,Morning,8,8,0,Present
AT00008571,E00072,2026-02-24,Night,8,9,1,Present
AT00008572,E00073,2026-02-25,Evening,8,6,0,Present
AT00008573,E00074,2026-02-26,Morning,8,7,0,Present
AT00008574,E00075,2026-02-27,Evening,8,8,0,Present
AT00008575,E00076,2026-02-28,Morning,8,9,1,Present
AT00008576,E00077,2026-03-01,Evening,8,6,0,Present
AT00008577,E00078,2026-03-02,Night,8,7,0,Present
AT00008578,E00079,2026-03-03,Morning,8,8,0,Present
AT00008579,E00080,2026-03-04,Morning,8,9,1,Present
AT00008580,E00081,2026-03-05,Morning,8,6,0,Present
AT00008581,E00082,2026-03-06,Evening,8,7,0,Present
AT00008582,E00083,2026-03-07,Night,8,8,0,Present
AT00008583,E00084,2026-03-08,Morning,8,9,1,Present
AT00008584,E00085,2026-03-09,Night,8,6,0,Present
AT00008586,E00087,2026-03-11,Night,8,8,0,Present
AT00008587,E00088,2026-03-12,Evening,8,9,1,Present
AT00008588,E00089,2026-03-13,Night,8,6,0,Present
AT00008589,E00090,2026-03-14,Morning,8,7,0,Present
AT00008590,E00091,2026-03-15,Morning,8,8,0,Present
AT00008591,E00092,2026-03-16,Night,8,9,1,Present
AT00008592,E00093,2026-03-17,Night,8,6,0,Present
AT00008593,E00094,2026-03-18,Evening,8,7,0,Present
AT00008594,E00095,2026-03-19,Morning,8,8,0,Present
AT00008595,E00096,2026-03-20,Morning,8,9,1,Present
AT00008596,E00097,2026-03-21,Evening,8,6,0,Present
AT00008597,E00098,2026-03-22,Morning,8,7,0,Present
AT00008598,E00099,2026-03-23,Morning,8,8,0,Present
AT00008599,E00100,2026-03-24,Evening,8,9,1,Present
AT00008600,E00101,2026-03-25,Evening,8,6,0,Present
AT00008601,E00102,2026-03-26,Night,8,7,0,Present
AT00008602,E00103,2026-03-27,Evening,8,8,0,Present
AT00008603,E00104,2026-03-28,Night,8,9,1,Present
AT00008604,E00105,2026-03-29,Night,8,6,0,Present
AT00008605,E00106,2026-03-30,Morning,8,7,0,Present
AT00008606,E00107,2026-03-31,Evening,8,8,0,Present
AT00008607,E00108,2026-04-01,Evening,8,9,1,Present
AT00008608,E00109,2026-04-02,Night,8,6,0,Present
AT00008609,E00110,2026-04-03,Morning,8,7,0,Present
AT00008610,E00111,2026-04-04,Night,8,8,0,Present
AT00008611,E00112,2026-04-05,Morning,8,9,1,Present
AT00008612,E00113,2026-04-06,Night,8,6,0,Present
AT00008613,E00114,2026-04-07,Night,8,7,0,Present
AT00008614,E00115,2026-04-08,Evening,8,8,0,Present
AT00008615,E00116,2026-04-09,Morning,8,9,1,Present
AT00008616,E00117,2026-04-10,Night,8,6,0,Present
AT00008617,E00118,2026-04-11,Night,8,7,0,Present
AT00008618,E00119,2026-04-12,Morning,8,8,0,Present
AT00008619,E00120,2026-04-13,Night,8,9,1,Present
AT00008620,E00121,2026-04-14,Night,8,6,0,Present
AT00008621,E00122,2026-04-15,Evening,8,7,0,Present
AT00008622,E00123,2026-04-16,Evening,8,8,0,Present
AT00008623,E00124,2026-04-17,Morning,8,9,1,Present
AT00008624,E00125,2026-04-18,Morning,8,6,0,Present
AT00008625,E00126,2026-04-19,Morning,8,7,0,Present
AT00008626,E00127,2026-04-20,Evening,8,8,0,Present
AT00008627,E00128,2026-04-21,Morning,8,9,1,Present
AT00008628,E00129,2026-04-22,Morning,8,6,0,Present
AT00008629,E00130,2026-04-23,Night,8,7,0,Present
AT00008630,E00131,2026-04-24,Night,8,8,0,Present
AT00008631,E00132,2026-04-25,Morning,8,9,1,Present
AT00008632,E00133,2026-04-26,Evening,8,6,0,Present
AT00008633,E00134,2026-04-27,Evening,8,7,0,Present
AT00008634,E00135,2026-04-28,Morning,8,8,0,Present
AT00008635,E00136,2026-04-29,Night,8,9,1,Present
AT00008636,E00137,2026-04-30,Night,8,6,0,Present
AT00008637,E00138,2026-05-01,Morning,8,7,0,Present
AT00008638,E00139,2026-05-02,Morning,8,8,0,Present
AT00008639,E00140,2026-05-03,Evening,8,9,1,Present
AT00008640,E00141,2026-05-04,Evening,8,6,0,Present
AT00008641,E00142,2026-05-05,Night,8,7,0,Present
AT00008642,E00143,2026-05-06,Night,8,8,0,Present
AT00008643,E00144,2026-05-07,Morning,8,9,1,Present
AT00008644,E00145,2026-05-08,Night,8,6,0,Present
AT00008645,E00146,2026-05-09,Night,8,7,0,Present
AT00008646,E00147,2026-05-10,Morning,8,8,0,Present
AT00008647,E00148,2026-05-11,Night,8,9,1,Present
AT00008648,E00149,2026-05-12,Evening,8,6,0,Present
AT00008649,E00150,2026-05-13,Morning,8,7,0,Present
AT00008650,E00151,2026-05-14,Evening,8,8,0,Present
AT00008651,E00152,2026-05-15,Morning,8,9,1,Present
AT00008652,E00153,2026-05-16,Night,8,6,0,Present
AT00008653,E00154,2026-05-17,Night,8,7,0,Present
AT00008654,E00155,2026-05-18,Night,8,8,0,Present
AT00008655,E00156,2026-05-19,Morning,8,9,1,Present
AT00008656,E00157,2026-05-20,Night,8,6,0,Present
AT00008657,E00158,2026-05-21,Night,8,7,0,Present
AT00008658,E00159,2026-05-22,Morning,8,8,0,Present
AT00008659,E00160,2026-05-23,Night,8,9,1,Present
AT00008660,E00161,2026-05-24,Evening,8,6,0,Present
AT00008661,E00162,2026-05-25,Night,8,7,0,Present
AT00008662,E00163,2026-05-26,Morning,8,8,0,Present
AT00008663,E00164,2026-05-27,Night,8,9,1,Present
AT00008664,E00165,2026-05-28,Evening,8,6,0,Present
AT00008665,E00166,2026-05-29,Night,8,7,0,Present
AT00008666,E00167,2026-05-30,Evening,8,8,0,Present
AT00008667,E00168,2026-05-31,Night,8,9,1,Present
AT00008668,E00169,2026-06-01,Evening,8,6,0,Present
AT00008669,E00170,2026-06-02,Evening,8,7,0,Present
AT00008670,E00171,2026-06-03,Morning,8,8,0,Present
AT00008671,E00172,2026-06-04,Evening,8,9,1,Present
AT00008672,E00173,2026-06-05,Evening,8,6,0,Present
AT00008673,E00174,2026-06-06,Morning,8,7,0,Present
AT00008674,E00175,2026-06-07,Morning,8,8,0,Present
AT00008675,E00176,2026-06-08,Night,8,9,1,Present
AT00008676,E00177,2026-06-09,Night,8,6,0,Present
AT00008677,E00178,2026-06-10,Evening,8,7,0,Present
AT00008678,E00179,2026-06-11,Evening,8,8,0,Present
AT00008679,E00180,2026-06-12,Night,8,9,1,Present
AT00008680,E00181,2026-06-13,Morning,8,6,0,Present
AT00008681,E00182,2026-06-14,Evening,8,7,0,Present
AT00008682,E00183,2026-06-15,Morning,8,8,0,Present
AT00008683,E00184,2026-06-16,Evening,8,9,1,Present
AT00008684,E00185,2026-06-17,Morning,8,6,0,Present
AT00008685,E00186,2026-06-18,Night,8,7,0,Present
AT00008687,E00188,2026-06-20,Night,8,9,1,Present
AT00008688,E00189,2026-06-21,Night,8,6,0,Present
AT00008689,E00190,2026-06-22,Morning,8,7,0,Present
AT00008690,E00191,2026-06-23,Morning,8,8,0,Present
AT00008691,E00192,2026-06-24,Morning,8,9,1,Present
AT00008692,E00193,2026-06-25,Evening,8,6,0,Present
AT00008693,E00194,2026-06-26,Evening,8,7,0,Present
AT00008694,E00195,2026-06-27,Night,8,8,0,Present
AT00008695,E00196,2026-06-28,Evening,8,9,1,Present
AT00008696,E00197,2026-06-29,Evening,8,6,0,Present
AT00008697,E00198,2026-06-30,Evening,8,7,0,Present
AT00008698,E00199,2026-07-01,Night,8,8,0,Present
AT00008699,E00200,2026-07-02,Evening,8,9,1,Present
AT00008700,E00201,2026-07-03,Night,8,6,0,Present
AT00008701,E00202,2026-07-04,Morning,8,7,0,Present
AT00008702,E00203,2026-07-05,Night,8,8,0,Present
AT00008703,E00204,2026-07-06,Night,8,9,1,Present
AT00008704,E00205,2026-07-07,Morning,8,6,0,Present
AT00008705,E00206,2026-07-08,Morning,8,7,0,Present
AT00008706,E00207,2026-07-09,Night,8,8,0,Present
AT00008707,E00208,2026-07-10,Night,8,9,1,Present
AT00008708,E00209,2026-07-11,Night,8,6,0,Present
AT00008709,E00210,2026-07-12,Evening,8,7,0,Present
AT00008710,E00211,2026-07-13,Evening,8,8,0,Present
AT00008711,E00212,2026-07-14,Evening,8,9,1,Present
AT00008712,E00213,2026-07-15,Morning,8,6,0,Present
AT00008713,E00214,2026-07-16,Night,8,7,0,Present
AT00008714,E00215,2026-07-17,Evening,8,8,0,Present
AT00008715,E00216,2026-07-18,Night,8,9,1,Present
AT00008716,E00217,2026-07-19,Night,8,6,0,Present
AT00008717,E00218,2026-07-20,Evening,8,7,0,Present
AT00008718,E00219,2026-07-21,Night,8,8,0,Present
AT00008719,E00220,2026-07-22,Evening,8,9,1,Present
AT00008720,E00221,2026-07-23,Evening,8,6,0,Present
AT00008721,E00222,2026-07-24,Night,8,7,0,Present
AT00008722,E00223,2026-07-25,Evening,8,8,0,Present
AT00008723,E00224,2026-07-26,Night,8,9,1,Present
AT00008724,E00225,2026-07-27,Morning,8,6,0,Present
AT00008725,E00226,2026-07-28,Night,8,7,0,Present
AT00008726,E00227,2026-07-29,Evening,8,8,0,Present
AT00008727,E00228,2026-07-30,Morning,8,9,1,Present
AT00008728,E00229,2026-07-31,Evening,8,6,0,Present
AT00008729,E00230,2026-08-01,Morning,8,7,0,Present
AT00008730,E00231,2026-08-02,Night,8,8,0,Present
AT00008731,E00232,2026-08-03,Morning,8,9,1,Present
AT00008732,E00233,2026-08-04,Morning,8,6,0,Present
AT00008733,E00234,2026-08-05,Morning,8,7,0,Present
AT00008734,E00235,2026-08-06,Morning,8,8,0,Present
AT00008735,E00236,2026-08-07,Evening,8,9,1,Present
AT00008736,E00237,2026-08-08,Night,8,6,0,Present
AT00008737,E00238,2026-08-09,Night,8,7,0,Present
AT00008738,E00239,2026-08-10,Night,8,8,0,Present
AT00008739,E00240,2026-08-11,Night,8,9,1,Present
AT00008740,E00241,2026-08-12,Night,8,6,0,Present
AT00008741,E00242,2026-08-13,Morning,8,7,0,Present
AT00008742,E00243,2026-08-14,Evening,8,8,0,Present
AT00008743,E00244,2026-08-15,Night,8,9,1,Present
AT00008744,E00245,2026-08-16,Morning,8,6,0,Present
AT00008745,E00246,2026-08-17,Evening,8,7,0,Present
AT00008746,E00247,2026-08-18,Night,8,8,0,Present
AT00008747,E00248,2026-08-19,Night,8,9,1,Present
AT00008748,E00249,2026-08-20,Night,8,6,0,Present
AT00008749,E00250,2026-08-21,Morning,8,7,0,Present
AT00008751,E00252,2026-08-23,Morning,8,9,1,Present
AT00008752,E00253,2026-08-24,Night,8,6,0,Present
AT00008753,E00254,2026-08-25,Evening,8,7,0,Present
AT00008754,E00255,2026-08-26,Evening,8,8,0,Present
AT00008755,E00256,2026-08-27,Evening,8,9,1,Present
AT00008756,E00257,2026-08-28,Morning,8,6,0,Present
AT00008757,E00258,2026-08-29,Night,8,7,0,Present
AT00008758,E00259,2026-08-30,Night,8,8,0,Present
AT00008759,E00260,2026-08-31,Morning,8,9,1,Present
AT00008760,E00261,2025-09-01,Evening,8,6,0,Present
AT00008761,E00262,2025-09-02,Night,8,7,0,Present
AT00008762,E00263,2025-09-03,Night,8,8,0,Present
AT00008763,E00264,2025-09-04,Evening,8,9,1,Present
AT00008764,E00265,2025-09-05,Evening,8,6,0,Present
AT00008765,E00266,2025-09-06,Evening,8,7,0,Present
AT00008766,E00267,2025-09-07,Night,8,8,0,Present
AT00008767,E00268,2025-09-08,Evening,8,9,1,Present
AT00008768,E00269,2025-09-09,Night,8,6,0,Present
AT00008769,E00270,2025-09-10,Night,8,7,0,Present
AT00008770,E00271,2025-09-11,Night,8,8,0,Present
AT00008771,E00272,2025-09-12,Morning,8,9,1,Present
AT00008772,E00273,2025-09-13,Night,8,6,0,Present
AT00008773,E00274,2025-09-14,Night,8,7,0,Present
AT00008774,E00275,2025-09-15,Evening,8,8,0,Present
AT00008775,E00276,2025-09-16,Morning,8,9,1,Present
AT00008776,E00277,2025-09-17,Morning,8,6,0,Present
AT00008777,E00278,2025-09-18,Evening,8,7,0,Present
AT00008778,E00279,2025-09-19,Night,8,8,0,Present
AT00008779,E00280,2025-09-20,Morning,8,9,1,Present
AT00008780,E00281,2025-09-21,Evening,8,6,0,Present
AT00008781,E00282,2025-09-22,Night,8,7,0,Present
AT00008782,E00283,2025-09-23,Night,8,8,0,Present
AT00008783,E00284,2025-09-24,Morning,8,9,1,Present
AT00008784,E00285,2025-09-25,Evening,8,6,0,Present
AT00008785,E00286,2025-09-26,Night,8,7,0,Present
AT00008786,E00287,2025-09-27,Evening,8,8,0,Present
AT00008788,E00289,2025-09-29,Night,8,6,0,Present
AT00008789,E00290,2025-09-30,Evening,8,7,0,Present
AT00008790,E00291,2025-10-01,Evening,8,8,0,Present
AT00008791,E00292,2025-10-02,Morning,8,9,1,Present
AT00008792,E00293,2025-10-03,Night,8,6,0,Present
AT00008793,E00294,2025-10-04,Evening,8,7,0,Present
AT00008794,E00295,2025-10-05,Night,8,8,0,Present
AT00008795,E00296,2025-10-06,Evening,8,9,1,Present
AT00008796,E00297,2025-10-07,Night,8,6,0,Present
AT00008797,E00298,2025-10-08,Night,8,7,0,Present
AT00008798,E00299,2025-10-09,Evening,8,8,0,Present
AT00008799,E00300,2025-10-10,Night,8,9,1,Present
AT00008800,E00301,2025-10-11,Evening,8,6,0,Present
AT00008801,E00302,2025-10-12,Evening,8,7,0,Present
AT00008802,E00303,2025-10-13,Morning,8,8,0,Present
AT00008803,E00304,2025-10-14,Evening,8,9,1,Present
AT00008804,E00305,2025-10-15,Night,8,6,0,Present
AT00008805,E00306,2025-10-16,Morning,8,7,0,Present
AT00008806,E00307,2025-10-17,Evening,8,8,0,Present
AT00008807,E00308,2025-10-18,Morning,8,9,1,Present
AT00008808,E00309,2025-10-19,Night,8,6,0,Present
AT00008809,E00310,2025-10-20,Evening,8,7,0,Present
AT00008810,E00311,2025-10-21,Evening,8,8,0,Present
AT00008811,E00312,2025-10-22,Night,8,9,1,Present
AT00008812,E00313,2025-10-23,Morning,8,6,0,Present
AT00008813,E00314,2025-10-24,Evening,8,7,0,Present
AT00008814,E00315,2025-10-25,Evening,8,8,0,Present
AT00008815,E00316,2025-10-26,Night,8,9,1,Present
AT00008816,E00317,2025-10-27,Evening,8,6,0,Present
AT00008817,E00318,2025-10-28,Evening,8,7,0,Present
AT00008818,E00319,2025-10-29,Morning,8,8,0,Present
AT00008819,E00320,2025-10-30,Morning,8,9,1,Present
AT00008820,E00321,2025-10-31,Evening,8,6,0,Present
AT00008821,E00322,2025-11-01,Night,8,7,0,Present
AT00008822,E00323,2025-11-02,Night,8,8,0,Present
AT00008823,E00324,2025-11-03,Evening,8,9,1,Present
AT00008824,E00325,2025-11-04,Morning,8,6,0,Present
AT00008825,E00326,2025-11-05,Evening,8,7,0,Present
AT00008826,E00327,2025-11-06,Evening,8,8,0,Present
AT00008827,E00328,2025-11-07,Night,8,9,1,Present
AT00008828,E00329,2025-11-08,Morning,8,6,0,Present
AT00008829,E00330,2025-11-09,Night,8,7,0,Present
AT00008830,E00331,2025-11-10,Night,8,8,0,Present
AT00008831,E00332,2025-11-11,Night,8,9,1,Present
AT00008832,E00333,2025-11-12,Night,8,6,0,Present
AT00008833,E00334,2025-11-13,Evening,8,7,0,Present
AT00008834,E00335,2025-11-14,Night,8,8,0,Present
AT00008835,E00336,2025-11-15,Morning,8,9,1,Present
AT00008836,E00337,2025-11-16,Evening,8,6,0,Present
AT00008837,E00338,2025-11-17,Morning,8,7,0,Present
AT00008838,E00339,2025-11-18,Evening,8,8,0,Present
AT00008839,E00340,2025-11-19,Morning,8,9,1,Present
AT00008840,E00341,2025-11-20,Night,8,6,0,Present
AT00008841,E00342,2025-11-21,Night,8,7,0,Present
AT00008842,E00343,2025-11-22,Morning,8,8,0,Present
AT00008843,E00344,2025-11-23,Night,8,9,1,Present
AT00008844,E00345,2025-11-24,Evening,8,6,0,Present
AT00008845,E00346,2025-11-25,Night,8,7,0,Present
AT00008846,E00347,2025-11-26,Morning,8,8,0,Present
