Return_ID,Order_ID,Order_Item_ID,Customer_ID,Product_ID,Return_Date,Return_Quantity,Refund_Amount,Reason,Status
RT0001914,O0024883,OI00024883,C004884,P00884,2026-01-31,1,1090.607376009182,Wrong item,Refunded
RT0001915,O0024896,OI00024896,C004897,P00897,2026-02-14,1,1255.74093876598,Damaged,Rejected
RT0001916,O0024909,OI00024909,C004910,P00910,2026-02-28,1,150.61632647048603,Changed mind,Rejected
RT0001917,O0024922,OI00024922,C004923,P00923,2026-03-14,1,315.749889227284,Quality issue,Refunded
RT0001918,O0024935,OI00024935,C004936,P00936,2026-03-28,1,480.88345198408194,Damaged,Refunded
RT0001919,O0024948,OI00024948,C004949,P00949,2026-04-11,1,646.0170147408799,Changed mind,Rejected
RT0001920,O0024961,OI00024961,C004962,P00962,2026-04-25,1,811.1505774976779,Late delivery,Pending
RT0001921,O0024974,OI00024974,C004975,P00975,2026-05-09,1,976.2841402544758,Damaged,Rejected
RT0001922,O0024987,OI00024987,C004988,P00988,2026-05-23,1,1141.4177030112735,Quality issue,Rejected
RT0001923,O0025000,OI00025000,C005001,P00001,2026-06-06,1,36.29309071577977,Quality issue,Refunded
RT0001924,O0025013,OI00025013,C005014,P00014,2026-06-20,1,201.42665347257773,Late delivery,Refunded
RT0001925,O0025026,OI00025026,C005027,P00027,2026-07-04,1,366.56021622937567,Damaged,Refunded
RT0001926,O0025039,OI00025039,C005040,P00040,2026-07-18,1,531.6937789861736,Changed mind,Refunded
RT0001927,O0025052,OI00025052,C005053,P00053,2026-08-01,1,696.8273417429716,Wrong item,Rejected
RT0001928,O0025065,OI00025065,C005066,P00066,2026-08-15,1,861.9609044997695,Quality issue,Refunded
RT0001929,O0025078,OI00025078,C005079,P00079,2026-08-29,1,1027.0944672565674,Changed mind,Pending
RT0001930,O0025091,OI00025091,C005092,P00092,2025-09-12,1,1192.2280300133657,Quality issue,Rejected
RT0001931,O0025104,OI00025104,C005105,P00105,2025-09-26,1,87.10341771787145,Late delivery,Pending
RT0001932,O0025117,OI00025117,C005118,P00118,2025-10-10,1,252.2369804746694,Damaged,Pending
RT0001933,O0025130,OI00025130,C005131,P00131,2025-10-24,1,417.37054323146737,Damaged,Refunded
RT0001934,O0025143,OI00025143,C005144,P00144,2025-11-07,1,582.5041059882653,Quality issue,Pending
RT0001935,O0025156,OI00025156,C005157,P00157,2025-11-21,1,747.6376687450633,Damaged,Refunded
RT0001936,O0025169,OI00025169,C005170,P00170,2025-12-05,1,912.7712315018612,Changed mind,Rejected
RT0001937,O0025182,OI00025182,C005183,P00183,2025-12-19,1,1077.9047942586592,Changed mind,Pending
RT0001938,O0025195,OI00025195,C005196,P00196,2026-01-02,1,1243.038357015457,Wrong item,Rejected
RT0001939,O0025208,OI00025208,C005209,P00209,2026-01-16,1,137.91374471996312,Wrong item,Pending
RT0001940,O0025221,OI00025221,C005222,P00222,2026-01-30,1,303.0473074767611,Damaged,Refunded
RT0001941,O0025234,OI00025234,C005235,P00235,2026-02-13,1,468.180870233559,Wrong item,Rejected
RT0001942,O0025247,OI00025247,C005248,P00248,2026-02-27,1,633.314432990357,Wrong item,Refunded
RT0001943,O0025260,OI00025260,C005261,P00261,2026-03-13,1,798.4479957471549,Wrong item,Refunded
RT0001944,O0025273,OI00025273,C005274,P00274,2026-03-27,1,963.5815585039528,Quality issue,Pending
RT0001945,O0025286,OI00025286,C005287,P00287,2026-04-10,1,1128.7151212607507,Wrong item,Rejected
RT0001946,O0025299,OI00025299,C005300,P00300,2026-04-24,1,1293.8486840175487,Changed mind,Refunded
RT0001947,O0025312,OI00025312,C005313,P00313,2026-05-08,1,188.7240717220548,Late delivery,Refunded
RT0001948,O0025325,OI00025325,C005326,P00326,2026-05-22,1,353.8576344788528,Quality issue,Refunded
RT0001949,O0025338,OI00025338,C005339,P00339,2026-06-05,1,518.9911972356507,Quality issue,Pending
RT0001950,O0025351,OI00025351,C005352,P00352,2026-06-19,1,684.1247599924486,Wrong item,Refunded
RT0001951,O0025364,OI00025364,C005365,P00365,2026-07-03,1,849.2583227492466,Damaged,Refunded
RT0001952,O0025377,OI00025377,C005378,P00378,2026-07-17,1,1014.3918855060446,Changed mind,Refunded
RT0001953,O0025390,OI00025390,C005391,P00391,2026-07-31,1,1179.5254482628425,Wrong item,Refunded
RT0001954,O0025403,OI00025403,C005404,P00404,2026-08-14,1,74.40083596734853,Late delivery,Refunded
RT0001955,O0025416,OI00025416,C005417,P00417,2026-08-28,1,239.53439872414648,Late delivery,Refunded
RT0001956,O0025429,OI00025429,C005430,P00430,2025-09-11,1,404.6679614809444,Wrong item,Pending
RT0001957,O0025442,OI00025442,C005443,P00443,2025-09-25,1,569.8015242377423,Changed mind,Rejected
RT0001958,O0025455,OI00025455,C005456,P00456,2025-10-09,1,734.9350869945404,Wrong item,Refunded
RT0001959,O0025468,OI00025468,C005469,P00469,2025-10-23,1,900.0686497513383,Damaged,Refunded
RT0001960,O0025481,OI00025481,C005482,P00482,2025-11-06,1,1065.2022125081362,Changed mind,Rejected
RT0001961,O0025494,OI00025494,C005495,P00495,2025-11-20,1,1230.3357752649342,Late delivery,Rejected
RT0001962,O0025507,OI00025507,C005508,P00508,2025-12-04,1,125.2111629694402,Changed mind,Refunded
RT0001963,O0025520,OI00025520,C005521,P00521,2025-12-18,1,290.3447257262381,Quality issue,Pending
RT0001964,O0025533,OI00025533,C005534,P00534,2026-01-01,1,455.4782884830361,Wrong item,Rejected
RT0001965,O0025546,OI00025546,C005547,P00547,2026-01-15,1,620.6118512398341,Wrong item,Pending
RT0001966,O0025559,OI00025559,C005560,P00560,2026-01-29,1,785.745413996632,Wrong item,Rejected
RT0001967,O0025572,OI00025572,C005573,P00573,2026-02-12,1,950.87897675343,Damaged,Refunded
RT0001968,O0025585,OI00025585,C005586,P00586,2026-02-26,1,1116.012539510228,Wrong item,Pending
RT0001969,O0025598,OI00025598,C005599,P00599,2026-03-12,1,1281.1461022670258,Changed mind,Refunded
RT0001970,O0025611,OI00025611,C005612,P00612,2026-03-26,1,176.02148997153188,Changed mind,Pending
RT0001972,O0025637,OI00025637,C005638,P00638,2026-04-23,1,506.28861548512776,Changed mind,Refunded
RT0001973,O0025650,OI00025650,C005651,P00651,2026-05-07,1,671.4221782419257,Late delivery,Refunded
RT0001974,O0025663,OI00025663,C005664,P00664,2026-05-21,1,836.5557409987236,Wrong item,Refunded
RT0001975,O0025676,OI00025676,C005677,P00677,2026-06-04,1,1001.6893037555216,Wrong item,Pending
RT0001976,O0025689,OI00025689,C005690,P00690,2026-06-18,1,1166.8228665123197,Late delivery,Rejected
RT0001977,O0025702,OI00025702,C005703,P00703,2026-07-02,1,61.69825421682561,Changed mind,Rejected
RT0001978,O0025715,OI00025715,C005716,P00716,2026-07-16,1,226.83181697362355,Changed mind,Refunded
RT0001979,O0025728,OI00025728,C005729,P00729,2026-07-30,1,391.9653797304215,Wrong item,Pending
RT0001980,O0025741,OI00025741,C005742,P00742,2026-08-13,1,557.0989424872195,Wrong item,Pending
RT0001981,O0025754,OI00025754,C005755,P00755,2026-08-27,1,722.2325052440174,Late delivery,Refunded
RT0001982,O0025767,OI00025767,C005768,P00768,2025-09-10,1,887.3660680008154,Wrong item,Pending
RT0001983,O0025780,OI00025780,C005781,P00781,2025-09-24,1,1052.4996307576132,Wrong item,Refunded
RT0001984,O0025793,OI00025793,C005794,P00794,2025-10-08,1,1217.6331935144112,Changed mind,Pending
RT0001985,O0025806,OI00025806,C005807,P00807,2025-10-22,1,112.50858121891729,Changed mind,Refunded
RT0001986,O0025819,OI00025819,C005820,P00820,2025-11-05,1,277.6421439757152,Quality issue,Refunded
RT0001987,O0025832,OI00025832,C005833,P00833,2025-11-19,1,442.7757067325132,Late delivery,Rejected
RT0001988,O0025845,OI00025845,C005846,P00846,2025-12-03,1,607.9092694893111,Wrong item,Refunded
RT0001989,O0025858,OI00025858,C005859,P00859,2025-12-17,1,773.0428322461091,Changed mind,Rejected
RT0001990,O0025871,OI00025871,C005872,P00872,2025-12-31,1,938.176395002907,Changed mind,Pending
RT0001991,O0025884,OI00025884,C005885,P00885,2026-01-14,1,1103.309957759705,Damaged,Refunded
RT0001992,O0025897,OI00025897,C005898,P00898,2026-01-28,1,1268.443520516503,Changed mind,Pending
RT0001993,O0025910,OI00025910,C005911,P00911,2026-02-11,1,163.31890822100897,Quality issue,Pending
RT0001994,O0025923,OI00025923,C005924,P00924,2026-02-25,1,328.4524709778069,Late delivery,Pending
RT0001995,O0025936,OI00025936,C005937,P00937,2026-03-11,1,493.5860337346049,Quality issue,Rejected
RT0001996,O0025949,OI00025949,C005950,P00950,2026-03-25,1,658.7195964914029,Late delivery,Pending
RT0001997,O0025962,OI00025962,C005963,P00963,2026-04-08,1,823.8531592482008,Quality issue,Pending
RT0001998,O0025975,OI00025975,C005976,P00976,2026-04-22,1,988.9867220049988,Late delivery,Pending
RT0001999,O0025988,OI00025988,C005989,P00989,2026-05-06,1,1154.1202847617967,Wrong item,Rejected
RT0002000,O0026001,OI00026001,C006002,P00002,2026-05-20,1,48.995672466302686,Wrong item,Rejected
RT0002001,O0026014,OI00026014,C006015,P00015,2026-06-03,1,214.12923522310064,Damaged,Pending
RT0002002,O0026027,OI00026027,C006028,P00028,2026-06-17,1,379.2627979798986,Damaged,Rejected
RT0002003,O0026040,OI00026040,C006041,P00041,2026-07-01,1,544.3963607366966,Late delivery,Refunded
RT0002004,O0026053,OI00026053,C006054,P00054,2026-07-15,1,709.5299234934945,Quality issue,Refunded
RT0002005,O0026066,OI00026066,C006067,P00067,2026-07-29,1,874.6634862502924,Wrong item,Rejected
RT0002006,O0026079,OI00026079,C006080,P00080,2026-08-12,1,1039.7970490070904,Changed mind,Rejected
RT0002007,O0026092,OI00026092,C006093,P00093,2026-08-26,1,1204.9306117638882,Late delivery,Refunded
RT0002008,O0026105,OI00026105,C006106,P00106,2025-09-09,1,99.80599946839436,Changed mind,Refunded
RT0002009,O0026118,OI00026118,C006119,P00119,2025-09-23,1,264.93956222519233,Changed mind,Refunded
RT0002010,O0026131,OI00026131,C006132,P00132,2025-10-07,1,430.0731249819903,Late delivery,Rejected
RT0002011,O0026144,OI00026144,C006145,P00145,2025-10-21,1,595.2066877387882,Quality issue,Pending
RT0002012,O0026157,OI00026157,C006158,P00158,2025-11-04,1,760.3402504955861,Late delivery,Refunded
RT0002013,O0026170,OI00026170,C006171,P00171,2025-11-18,1,925.4738132523842,Quality issue,Pending
RT0002014,O0026183,OI00026183,C006184,P00184,2025-12-02,1,1090.607376009182,Late delivery,Pending
RT0002015,O0026196,OI00026196,C006197,P00197,2025-12-16,1,1255.74093876598,Wrong item,Refunded
RT0002016,O0026209,OI00026209,C006210,P00210,2025-12-30,1,150.61632647048603,Changed mind,Rejected
RT0002017,O0026222,OI00026222,C006223,P00223,2026-01-13,1,315.749889227284,Damaged,Rejected
RT0002018,O0026235,OI00026235,C006236,P00236,2026-01-27,1,480.88345198408194,Late delivery,Pending
RT0002019,O0026248,OI00026248,C006249,P00249,2026-02-10,1,646.0170147408799,Late delivery,Pending
RT0002020,O0026261,OI00026261,C006262,P00262,2026-02-24,1,811.1505774976779,Changed mind,Rejected
RT0002021,O0026274,OI00026274,C006275,P00275,2026-03-10,1,976.2841402544758,Late delivery,Refunded
RT0002022,O0026287,OI00026287,C006288,P00288,2026-03-24,1,1141.4177030112735,Changed mind,Refunded
RT0002023,O0026300,OI00026300,C006301,P00301,2026-04-07,1,36.29309071577977,Changed mind,Refunded
RT0002024,O0026313,OI00026313,C006314,P00314,2026-04-21,1,201.42665347257773,Quality issue,Rejected
RT0002025,O0026326,OI00026326,C006327,P00327,2026-05-05,1,366.56021622937567,Late delivery,Pending
RT0002026,O0026339,OI00026339,C006340,P00340,2026-05-19,1,531.6937789861736,Damaged,Rejected
RT0002027,O0026352,OI00026352,C006353,P00353,2026-06-02,1,696.8273417429716,Damaged,Pending
RT0002028,O0026365,OI00026365,C006366,P00366,2026-06-16,1,861.9609044997695,Late delivery,Rejected
RT0002029,O0026378,OI00026378,C006379,P00379,2026-06-30,1,1027.0944672565674,Changed mind,Refunded
RT0002030,O0026391,OI00026391,C006392,P00392,2026-07-14,1,1192.2280300133657,Changed mind,Refunded
RT0002031,O0026404,OI00026404,C006405,P00405,2026-07-28,1,87.10341771787145,Quality issue,Rejected
RT0002032,O0026417,OI00026417,C006418,P00418,2026-08-11,1,252.2369804746694,Damaged,Pending
RT0002033,O0026430,OI00026430,C006431,P00431,2026-08-25,1,417.37054323146737,Wrong item,Pending
RT0002034,O0026443,OI00026443,C006444,P00444,2025-09-08,1,582.5041059882653,Damaged,Rejected
RT0002035,O0026456,OI00026456,C006457,P00457,2025-09-22,1,747.6376687450633,Late delivery,Pending
RT0002036,O0026469,OI00026469,C006470,P00470,2025-10-06,1,912.7712315018612,Wrong item,Refunded
RT0002037,O0026482,OI00026482,C006483,P00483,2025-10-20,1,1077.9047942586592,Quality issue,Pending
RT0002038,O0026495,OI00026495,C006496,P00496,2025-11-03,1,1243.038357015457,Changed mind,Rejected
RT0002039,O0026508,OI00026508,C006509,P00509,2025-11-17,1,137.91374471996312,Changed mind,Pending
RT0002040,O0026521,OI00026521,C006522,P00522,2025-12-01,1,303.0473074767611,Wrong item,Pending
RT0002041,O0026534,OI00026534,C006535,P00535,2025-12-15,1,468.180870233559,Changed mind,Pending
RT0002042,O0026547,OI00026547,C006548,P00548,2025-12-29,1,633.314432990357,Damaged,Refunded
RT0002043,O0026560,OI00026560,C006561,P00561,2026-01-12,1,798.4479957471549,Late delivery,Rejected
RT0002044,O0026573,OI00026573,C006574,P00574,2026-01-26,1,963.5815585039528,Changed mind,Rejected
RT0002045,O0026586,OI00026586,C006587,P00587,2026-02-09,1,1128.7151212607507,Quality issue,Rejected
RT0002046,O0026599,OI00026599,C006600,P00600,2026-02-23,1,1293.8486840175487,Changed mind,Rejected
RT0002047,O0026612,OI00026612,C006613,P00613,2026-03-09,1,188.7240717220548,Changed mind,Refunded
RT0002048,O0026625,OI00026625,C006626,P00626,2026-03-23,1,353.8576344788528,Wrong item,Rejected
RT0002049,O0026638,OI00026638,C006639,P00639,2026-04-06,1,518.9911972356507,Quality issue,Pending
RT0002050,O0026651,OI00026651,C006652,P00652,2026-04-20,1,684.1247599924486,Late delivery,Pending
RT0002051,O0026664,OI00026664,C006665,P00665,2026-05-04,1,849.2583227492466,Late delivery,Rejected
RT0002052,O0026677,OI00026677,C006678,P00678,2026-05-18,1,1014.3918855060446,Late delivery,Refunded
RT0002053,O0026690,OI00026690,C006691,P00691,2026-06-01,1,1179.5254482628425,Changed mind,Refunded
RT0002054,O0026703,OI00026703,C006704,P00704,2026-06-15,1,74.40083596734853,Quality issue,Pending
RT0002055,O0026716,OI00026716,C006717,P00717,2026-06-29,1,239.53439872414648,Damaged,Refunded
RT0002056,O0026729,OI00026729,C006730,P00730,2026-07-13,1,404.6679614809444,Damaged,Refunded
RT0002057,O0026742,OI00026742,C006743,P00743,2026-07-27,1,569.8015242377423,Quality issue,Pending
RT0002058,O0026755,OI00026755,C006756,P00756,2026-08-10,1,734.9350869945404,Quality issue,Refunded
RT0002059,O0026768,OI00026768,C006769,P00769,2026-08-24,1,900.0686497513383,Quality issue,Pending
RT0002060,O0026781,OI00026781,C006782,P00782,2025-09-07,1,1065.2022125081362,Late delivery,Refunded
RT0002061,O0026794,OI00026794,C006795,P00795,2025-09-21,1,1230.3357752649342,Wrong item,Refunded
RT0002062,O0026807,OI00026807,C006808,P00808,2025-10-05,1,125.2111629694402,Quality issue,Pending
RT0002063,O0026820,OI00026820,C006821,P00821,2025-10-19,1,290.3447257262381,Late delivery,Refunded
RT0002064,O0026833,OI00026833,C006834,P00834,2025-11-02,1,455.4782884830361,Late delivery,Rejected
RT0002065,O0026846,OI00026846,C006847,P00847,2025-11-16,1,620.6118512398341,Quality issue,Rejected
RT0002066,O0026859,OI00026859,C006860,P00860,2025-11-30,1,785.745413996632,Changed mind,Rejected
RT0002067,O0026872,OI00026872,C006873,P00873,2025-12-14,1,950.87897675343,Late delivery,Pending
RT0002068,O0026885,OI00026885,C006886,P00886,2025-12-28,1,1116.012539510228,Wrong item,Pending
RT0002069,O0026898,OI00026898,C006899,P00899,2026-01-11,1,1281.1461022670258,Quality issue,Rejected
RT0002070,O0026911,OI00026911,C006912,P00912,2026-01-25,1,176.02148997153188,Wrong item,Rejected
RT0002071,O0026924,OI00026924,C006925,P00925,2026-02-08,1,341.15505272832985,Changed mind,Refunded
RT0002072,O0026937,OI00026937,C006938,P00938,2026-02-22,1,506.28861548512776,Changed mind,Refunded
RT0002073,O0026950,OI00026950,C006951,P00951,2026-03-08,1,671.4221782419257,Quality issue,Rejected
RT0002074,O0026963,OI00026963,C006964,P00964,2026-03-22,1,836.5557409987236,Wrong item,Pending
RT0002075,O0026976,OI00026976,C006977,P00977,2026-04-05,1,1001.6893037555216,Wrong item,Rejected
RT0002076,O0026989,OI00026989,C006990,P00990,2026-04-19,1,1166.8228665123197,Quality issue,Pending
RT0002077,O0027002,OI00027002,C007003,P00003,2026-05-03,1,61.69825421682561,Quality issue,Rejected
RT0002078,O0027015,OI00027015,C007016,P00016,2026-05-17,1,226.83181697362355,Late delivery,Refunded
RT0002079,O0027028,OI00027028,C007029,P00029,2026-05-31,1,391.9653797304215,Changed mind,Rejected
RT0002080,O0027041,OI00027041,C007042,P00042,2026-06-14,1,557.0989424872195,Damaged,Rejected
RT0002081,O0027054,OI00027054,C007055,P00055,2026-06-28,1,722.2325052440174,Quality issue,Pending
RT0002082,O0027067,OI00027067,C007068,P00068,2026-07-12,1,887.3660680008154,Late delivery,Rejected
RT0002083,O0027080,OI00027080,C007081,P00081,2026-07-26,1,1052.4996307576132,Quality issue,Refunded
RT0002084,O0027093,OI00027093,C007094,P00094,2026-08-09,1,1217.6331935144112,Quality issue,Rejected
RT0002085,O0027106,OI00027106,C007107,P00107,2026-08-23,1,112.50858121891729,Changed mind,Refunded
RT0002086,O0027119,OI00027119,C007120,P00120,2025-09-06,1,277.6421439757152,Damaged,Refunded
RT0002087,O0027132,OI00027132,C007133,P00133,2025-09-20,1,442.7757067325132,Quality issue,Rejected
RT0002088,O0027145,OI00027145,C007146,P00146,2025-10-04,1,607.9092694893111,Late delivery,Rejected
RT0002089,O0027158,OI00027158,C007159,P00159,2025-10-18,1,773.0428322461091,Changed mind,Refunded
RT0002090,O0027171,OI00027171,C007172,P00172,2025-11-01,1,938.176395002907,Late delivery,Rejected
RT0002091,O0027184,OI00027184,C007185,P00185,2025-11-15,1,1103.309957759705,Damaged,Rejected
RT0002092,O0027197,OI00027197,C007198,P00198,2025-11-29,1,1268.443520516503,Wrong item,Pending
RT0002093,O0027210,OI00027210,C007211,P00211,2025-12-13,1,163.31890822100897,Damaged,Pending
RT0002094,O0027223,OI00027223,C007224,P00224,2025-12-27,1,328.4524709778069,Late delivery,Refunded
RT0002095,O0027236,OI00027236,C007237,P00237,2026-01-10,1,493.5860337346049,Late delivery,Rejected
RT0002096,O0027249,OI00027249,C007250,P00250,2026-01-24,1,658.7195964914029,Damaged,Rejected
RT0002097,O0027262,OI00027262,C007263,P00263,2026-02-07,1,823.8531592482008,Changed mind,Rejected
RT0002098,O0027275,OI00027275,C007276,P00276,2026-02-21,1,988.9867220049988,Wrong item,Rejected
RT0002099,O0027288,OI00027288,C007289,P00289,2026-03-07,1,1154.1202847617967,Late delivery,Rejected
RT0002100,O0027301,OI00027301,C007302,P00302,2026-03-21,1,48.995672466302686,Damaged,Rejected
RT0002101,O0027314,OI00027314,C007315,P00315,2026-04-04,1,214.12923522310064,Wrong item,Refunded
RT0002102,O0027327,OI00027327,C007328,P00328,2026-04-18,1,379.2627979798986,Changed mind,Pending
RT0002103,O0027340,OI00027340,C007341,P00341,2026-05-02,1,544.3963607366966,Damaged,Pending
RT0002104,O0027353,OI00027353,C007354,P00354,2026-05-16,1,709.5299234934945,Late delivery,Pending
RT0002105,O0027366,OI00027366,C007367,P00367,2026-05-30,1,874.6634862502924,Damaged,Refunded
RT0002106,O0027379,OI00027379,C007380,P00380,2026-06-13,1,1039.7970490070904,Quality issue,Refunded
RT0002107,O0027392,OI00027392,C007393,P00393,2026-06-27,1,1204.9306117638882,Wrong item,Rejected
RT0002108,O0027405,OI00027405,C007406,P00406,2026-07-11,1,99.80599946839436,Wrong item,Rejected
RT0002109,O0027418,OI00027418,C007419,P00419,2026-07-25,1,264.93956222519233,Wrong item,Rejected
RT0002110,O0027431,OI00027431,C007432,P00432,2026-08-08,1,430.0731249819903,Changed mind,Pending
RT0002111,O0027444,OI00027444,C007445,P00445,2026-08-22,1,595.2066877387882,Changed mind,Pending
RT0002112,O0027457,OI00027457,C007458,P00458,2025-09-05,1,760.3402504955861,Damaged,Rejected
RT0002113,O0027470,OI00027470,C007471,P00471,2025-09-19,1,925.4738132523842,Wrong item,Pending
RT0002114,O0027483,OI00027483,C007484,P00484,2025-10-03,1,1090.607376009182,Quality issue,Refunded
