Inventory_ID,Snapshot_Date,Warehouse_ID,Product_ID,Opening_Stock,Purchases,Units_Sold,Returns_In,Adjustments,Closing_Stock,Unit_Cost,Stock_Value,Stockout_Flag
ST00006297,2025-12-02,W018,P00298,347,297,399,6,1,252,10970,2764440.0,0
ST00006298,2025-12-03,W019,P00299,348,298,406,7,2,249,11080,2758920.0,0
ST00006299,2025-12-04,W020,P00300,349,299,413,8,3,246,11190,2752740.0,0
ST00006300,2025-12-05,W001,P00301,350,0,0,0,-3,347,300,104100.0,0
ST00006301,2025-12-06,W002,P00302,351,1,7,1,-2,344,410,141040.0,0
ST00006302,2025-12-07,W003,P00303,352,2,14,2,-1,341,520,177320.0,0
ST00006303,2025-12-08,W004,P00304,353,3,21,3,0,338,630,212940.0,0
ST00006304,2025-12-09,W005,P00305,354,4,28,4,1,335,740,247900.0,0
ST00006305,2025-12-10,W006,P00306,355,5,35,5,2,332,850,282200.0,0
ST00006307,2025-12-12,W008,P00308,357,7,49,7,-3,319,1070,341330.0,0
ST00006308,2025-12-13,W009,P00309,358,8,56,8,-2,316,1180,372880.0,0
ST00006309,2025-12-14,W010,P00310,359,9,63,0,-1,304,1290,392160.0,0
ST00006310,2025-12-15,W011,P00311,360,10,70,1,0,301,1400,421400.0,0
ST00006311,2025-12-16,W012,P00312,361,11,77,2,1,298,1510,449980.0,0
ST00006312,2025-12-17,W013,P00313,362,12,84,3,2,295,1620,477900.0,0
ST00006313,2025-12-18,W014,P00314,363,13,91,4,3,292,1730,505160.0,0
ST00006314,2025-12-19,W015,P00315,364,14,98,5,-3,282,1840,518880.0,0
ST00006315,2025-12-20,W016,P00316,365,15,105,6,-2,279,1950,544050.0,0
ST00006316,2025-12-21,W017,P00317,366,16,112,7,-1,276,2060,568560.0,0
ST00006317,2025-12-22,W018,P00318,367,17,119,8,0,273,2170,592410.0,0
ST00006318,2025-12-23,W019,P00319,368,18,126,0,1,261,2280,595080.0,0
ST00006319,2025-12-24,W020,P00320,369,19,133,1,2,258,2390,616620.0,0
ST00006320,2025-12-25,W001,P00321,370,20,140,2,3,255,2500,637500.0,0
ST00006321,2025-12-26,W002,P00322,371,21,147,3,-3,245,2610,639450.0,0
ST00006322,2025-12-27,W003,P00323,372,22,154,4,-2,242,2720,658240.0,0
ST00006323,2025-12-28,W004,P00324,373,23,161,5,-1,239,2830,676370.0,0
ST00006324,2025-12-29,W005,P00325,374,24,168,6,0,236,2940,693840.0,0
ST00006325,2025-12-30,W006,P00326,375,25,175,7,1,233,3050,710650.0,0
ST00006326,2025-12-31,W007,P00327,376,26,182,8,2,230,3160,726800.0,0
ST00006327,2026-01-01,W008,P00328,377,27,189,0,3,218,3270,712860.0,0
ST00006328,2026-01-02,W009,P00329,378,28,196,1,-3,208,3380,703040.0,0
ST00006329,2026-01-03,W010,P00330,379,29,203,2,-2,205,3490,715450.0,0
ST00006330,2026-01-04,W011,P00331,380,30,210,3,-1,202,3600,727200.0,0
ST00006331,2026-01-05,W012,P00332,381,31,217,4,0,199,3710,738290.0,0
ST00006332,2026-01-06,W013,P00333,382,32,224,5,1,196,3820,748720.0,0
ST00006333,2026-01-07,W014,P00334,383,33,231,6,2,193,3930,758490.0,0
ST00006334,2026-01-08,W015,P00335,384,34,238,7,3,190,4040,767600.0,0
ST00006335,2026-01-09,W016,P00336,385,35,245,8,-3,180,4150,747000.0,0
ST00006336,2026-01-10,W017,P00337,386,36,252,0,-2,168,4260,715680.0,0
ST00006337,2026-01-11,W018,P00338,387,37,259,1,-1,165,4370,721050.0,0
ST00006338,2026-01-12,W019,P00339,388,38,266,2,0,162,4480,725760.0,0
ST00006339,2026-01-13,W020,P00340,389,39,273,3,1,159,4590,729810.0,0
ST00006340,2026-01-14,W001,P00341,390,40,280,4,2,156,4700,733200.0,0
ST00006341,2026-01-15,W002,P00342,391,41,287,5,3,153,4810,735930.0,0
ST00006342,2026-01-16,W003,P00343,392,42,294,6,-3,143,4920,703560.0,0
ST00006343,2026-01-17,W004,P00344,393,43,301,7,-2,140,5030,704200.0,0
ST00006344,2026-01-18,W005,P00345,394,44,308,8,-1,137,5140,704180.0,0
ST00006345,2026-01-19,W006,P00346,395,45,315,0,0,125,5250,656250.0,0
ST00006346,2026-01-20,W007,P00347,396,46,322,1,1,122,5360,653920.0,0
ST00006347,2026-01-21,W008,P00348,397,47,329,2,2,119,5470,650930.0,0
ST00006348,2026-01-22,W009,P00349,398,48,336,3,3,116,5580,647280.0,0
ST00006349,2026-01-23,W010,P00350,399,49,343,4,-3,106,5690,603140.0,0
ST00006350,2026-01-24,W011,P00351,400,50,350,5,-2,103,5800,597400.0,0
ST00006351,2026-01-25,W012,P00352,401,51,357,6,-1,100,5910,591000.0,0
ST00006352,2026-01-26,W013,P00353,402,52,364,7,0,97,6020,583940.0,0
ST00006353,2026-01-27,W014,P00354,403,53,371,8,1,94,6130,576220.0,0
ST00006354,2026-01-28,W015,P00355,404,54,378,0,2,82,6240,511680.0,0
ST00006355,2026-01-29,W016,P00356,405,55,385,1,3,79,6350,501650.0,0
ST00006356,2026-01-30,W017,P00357,406,56,392,2,-3,69,6460,445740.0,0
ST00006357,2026-01-31,W018,P00358,407,57,399,3,-2,66,6570,433620.0,0
ST00006358,2026-02-01,W019,P00359,408,58,406,4,-1,63,6680,420840.0,0
ST00006359,2026-02-02,W020,P00360,409,59,413,5,0,60,6790,407400.0,0
ST00006360,2026-02-03,W001,P00361,410,60,0,6,1,477,6900,3291300.0,0
ST00006361,2026-02-04,W002,P00362,411,61,7,7,2,474,7010,3322740.0,0
ST00006362,2026-02-05,W003,P00363,412,62,14,8,3,471,7120,3353520.0,0
ST00006363,2026-02-06,W004,P00364,413,63,21,0,-3,452,7230,3267960.0,0
ST00006364,2026-02-07,W005,P00365,414,64,28,1,-2,449,7340,3295660.0,0
ST00006365,2026-02-08,W006,P00366,415,65,35,2,-1,446,7450,3322700.0,0
ST00006366,2026-02-09,W007,P00367,416,66,42,3,0,443,7560,3349080.0,0
ST00006367,2026-02-10,W008,P00368,417,67,49,4,1,440,7670,3374800.0,0
ST00006368,2026-02-11,W009,P00369,418,68,56,5,2,437,7780,3399860.0,0
ST00006369,2026-02-12,W010,P00370,419,69,63,6,3,434,7890,3424260.0,0
ST00006370,2026-02-13,W011,P00371,420,70,70,7,-3,424,8000,3392000.0,0
ST00006371,2026-02-14,W012,P00372,421,71,77,8,-2,421,8110,3414310.0,0
ST00006372,2026-02-15,W013,P00373,422,72,84,0,-1,409,8220,3361980.0,0
ST00006373,2026-02-16,W014,P00374,423,73,91,1,0,406,8330,3381980.0,0
ST00006374,2026-02-17,W015,P00375,424,74,98,2,1,403,8440,3401320.0,0
ST00006375,2026-02-18,W016,P00376,425,75,105,3,2,400,8550,3420000.0,0
ST00006376,2026-02-19,W017,P00377,426,76,112,4,3,397,8660,3438020.0,0
ST00006377,2026-02-20,W018,P00378,427,77,119,5,-3,387,8770,3393990.0,0
ST00006378,2026-02-21,W019,P00379,428,78,126,6,-2,384,8880,3409920.0,0
ST00006379,2026-02-22,W020,P00380,429,79,133,7,-1,381,8990,3425190.0,0
ST00006380,2026-02-23,W001,P00381,430,80,140,8,0,378,9100,3439800.0,0
ST00006381,2026-02-24,W002,P00382,431,81,147,0,1,366,9210,3370860.0,0
ST00006382,2026-02-25,W003,P00383,432,82,154,1,2,363,9320,3383160.0,0
ST00006383,2026-02-26,W004,P00384,433,83,161,2,3,360,9430,3394800.0,0
ST00006384,2026-02-27,W005,P00385,434,84,168,3,-3,350,9540,3339000.0,0
ST00006385,2026-02-28,W006,P00386,435,85,175,4,-2,347,9650,3348550.0,0
ST00006386,2026-03-01,W007,P00387,436,86,182,5,-1,344,9760,3357440.0,0
ST00006387,2026-03-02,W008,P00388,437,87,189,6,0,341,9870,3365670.0,0
ST00006388,2026-03-03,W009,P00389,438,88,196,7,1,338,9980,3373240.0,0
ST00006389,2026-03-04,W010,P00390,439,89,203,8,2,335,10090,3380150.0,0
ST00006390,2026-03-05,W011,P00391,440,90,210,0,3,323,10200,3294600.0,0
ST00006391,2026-03-06,W012,P00392,441,91,217,1,-3,313,10310,3227030.0,0
ST00006392,2026-03-07,W013,P00393,442,92,224,2,-2,310,10420,3230200.0,0
ST00006393,2026-03-08,W014,P00394,443,93,231,3,-1,307,10530,3232710.0,0
ST00006394,2026-03-09,W015,P00395,444,94,238,4,0,304,10640,3234560.0,0
ST00006395,2026-03-10,W016,P00396,445,95,245,5,1,301,10750,3235750.0,0
ST00006396,2026-03-11,W017,P00397,446,96,252,6,2,298,10860,3236280.0,0
ST00006397,2026-03-12,W018,P00398,447,97,259,7,3,295,10970,3236150.0,0
ST00006398,2026-03-13,W019,P00399,448,98,266,8,-3,285,11080,3157800.0,0
ST00006399,2026-03-14,W020,P00400,449,99,273,0,-2,273,11190,3054870.0,0
ST00006400,2026-03-15,W001,P00401,450,100,280,1,-1,270,300,81000.0,0
ST00006401,2026-03-16,W002,P00402,451,101,287,2,0,267,410,109470.0,0
ST00006402,2026-03-17,W003,P00403,452,102,294,3,1,264,520,137280.0,0
ST00006403,2026-03-18,W004,P00404,453,103,301,4,2,261,630,164430.0,0
ST00006404,2026-03-19,W005,P00405,454,104,308,5,3,258,740,190920.0,0
ST00006405,2026-03-20,W006,P00406,455,105,315,6,-3,248,850,210800.0,0
ST00006406,2026-03-21,W007,P00407,456,106,322,7,-2,245,960,235200.0,0
ST00006407,2026-03-22,W008,P00408,457,107,329,8,-1,242,1070,258940.0,0
ST00006408,2026-03-23,W009,P00409,458,108,336,0,0,230,1180,271400.0,0
ST00006409,2026-03-24,W010,P00410,459,109,343,1,1,227,1290,292830.0,0
ST00006410,2026-03-25,W011,P00411,460,110,350,2,2,224,1400,313600.0,0
ST00006411,2026-03-26,W012,P00412,461,111,357,3,3,221,1510,333710.0,0
ST00006412,2026-03-27,W013,P00413,462,112,364,4,-3,211,1620,341820.0,0
ST00006413,2026-03-28,W014,P00414,463,113,371,5,-2,208,1730,359840.0,0
ST00006414,2026-03-29,W015,P00415,464,114,378,6,-1,205,1840,377200.0,0
ST00006415,2026-03-30,W016,P00416,465,115,385,7,0,202,1950,393900.0,0
ST00006416,2026-03-31,W017,P00417,466,116,392,8,1,199,2060,409940.0,0
ST00006417,2026-04-01,W018,P00418,467,117,399,0,2,187,2170,405790.0,0
ST00006418,2026-04-02,W019,P00419,468,118,406,1,3,184,2280,419520.0,0
ST00006419,2026-04-03,W020,P00420,469,119,413,2,-3,174,2390,415860.0,0
ST00006421,2026-04-05,W002,P00422,471,121,7,4,-1,588,2610,1534680.0,0
ST00006422,2026-04-06,W003,P00423,472,122,14,5,0,585,2720,1591200.0,0
ST00006423,2026-04-07,W004,P00424,473,123,21,6,1,582,2830,1647060.0,0
ST00006424,2026-04-08,W005,P00425,474,124,28,7,2,579,2940,1702260.0,0
ST00006425,2026-04-09,W006,P00426,475,125,35,8,3,576,3050,1756800.0,0
ST00006426,2026-04-10,W007,P00427,476,126,42,0,-3,557,3160,1760120.0,0
ST00006427,2026-04-11,W008,P00428,477,127,49,1,-2,554,3270,1811580.0,0
ST00006428,2026-04-12,W009,P00429,478,128,56,2,-1,551,3380,1862380.0,0
ST00006429,2026-04-13,W010,P00430,479,129,63,3,0,548,3490,1912520.0,0
ST00006430,2026-04-14,W011,P00431,480,130,70,4,1,545,3600,1962000.0,0
ST00006431,2026-04-15,W012,P00432,481,131,77,5,2,542,3710,2010820.0,0
ST00006432,2026-04-16,W013,P00433,482,132,84,6,3,539,3820,2058980.0,0
ST00006433,2026-04-17,W014,P00434,483,133,91,7,-3,529,3930,2078970.0,0
ST00006434,2026-04-18,W015,P00435,484,134,98,8,-2,526,4040,2125040.0,0
ST00006435,2026-04-19,W016,P00436,485,135,105,0,-1,514,4150,2133100.0,0
ST00006436,2026-04-20,W017,P00437,486,136,112,1,0,511,4260,2176860.0,0
ST00006437,2026-04-21,W018,P00438,487,137,119,2,1,508,4370,2219960.0,0
ST00006438,2026-04-22,W019,P00439,488,138,126,3,2,505,4480,2262400.0,0
ST00006439,2026-04-23,W020,P00440,489,139,133,4,3,502,4590,2304180.0,0
ST00006440,2026-04-24,W001,P00441,490,140,140,5,-3,492,4700,2312400.0,0
ST00006441,2026-04-25,W002,P00442,491,141,147,6,-2,489,4810,2352090.0,0
ST00006442,2026-04-26,W003,P00443,492,142,154,7,-1,486,4920,2391120.0,0
ST00006443,2026-04-27,W004,P00444,493,143,161,8,0,483,5030,2429490.0,0
ST00006444,2026-04-28,W005,P00445,494,144,168,0,1,471,5140,2420940.0,0
ST00006445,2026-04-29,W006,P00446,495,145,175,1,2,468,5250,2457000.0,0
ST00006446,2026-04-30,W007,P00447,496,146,182,2,3,465,5360,2492400.0,0
ST00006447,2026-05-01,W008,P00448,497,147,189,3,-3,455,5470,2488850.0,0
ST00006448,2026-05-02,W009,P00449,498,148,196,4,-2,452,5580,2522160.0,0
ST00006449,2026-05-03,W010,P00450,499,149,203,5,-1,449,5690,2554810.0,0
ST00006450,2026-05-04,W011,P00451,500,150,210,6,0,446,5800,2586800.0,0
ST00006451,2026-05-05,W012,P00452,501,151,217,7,1,443,5910,2618130.0,0
ST00006452,2026-05-06,W013,P00453,502,152,224,8,2,440,6020,2648800.0,0
ST00006453,2026-05-07,W014,P00454,503,153,231,0,3,428,6130,2623640.0,0
ST00006454,2026-05-08,W015,P00455,504,154,238,1,-3,418,6240,2608320.0,0
ST00006455,2026-05-09,W016,P00456,505,155,245,2,-2,415,6350,2635250.0,0
ST00006456,2026-05-10,W017,P00457,506,156,252,3,-1,412,6460,2661520.0,0
ST00006457,2026-05-11,W018,P00458,507,157,259,4,0,409,6570,2687130.0,0
ST00006458,2026-05-12,W019,P00459,508,158,266,5,1,406,6680,2712080.0,0
ST00006459,2026-05-13,W020,P00460,509,159,273,6,2,403,6790,2736370.0,0
ST00006460,2026-05-14,W001,P00461,510,160,280,7,3,400,6900,2760000.0,0
ST00006461,2026-05-15,W002,P00462,511,161,287,8,-3,390,7010,2733900.0,0
ST00006462,2026-05-16,W003,P00463,512,162,294,0,-2,378,7120,2691360.0,0
ST00006463,2026-05-17,W004,P00464,513,163,301,1,-1,375,7230,2711250.0,0
ST00006464,2026-05-18,W005,P00465,514,164,308,2,0,372,7340,2730480.0,0
ST00006465,2026-05-19,W006,P00466,515,165,315,3,1,369,7450,2749050.0,0
ST00006466,2026-05-20,W007,P00467,516,166,322,4,2,366,7560,2766960.0,0
ST00006467,2026-05-21,W008,P00468,517,167,329,5,3,363,7670,2784210.0,0
ST00006468,2026-05-22,W009,P00469,518,168,336,6,-3,353,7780,2746340.0,0
ST00006469,2026-05-23,W010,P00470,519,169,343,7,-2,350,7890,2761500.0,0
ST00006470,2026-05-24,W011,P00471,520,170,350,8,-1,347,8000,2776000.0,0
ST00006471,2026-05-25,W012,P00472,521,171,357,0,0,335,8110,2716850.0,0
ST00006472,2026-05-26,W013,P00473,522,172,364,1,1,332,8220,2729040.0,0
ST00006473,2026-05-27,W014,P00474,523,173,371,2,2,329,8330,2740570.0,0
ST00006474,2026-05-28,W015,P00475,524,174,378,3,3,326,8440,2751440.0,0
ST00006475,2026-05-29,W016,P00476,525,175,385,4,-3,316,8550,2701800.0,0
ST00006476,2026-05-30,W017,P00477,526,176,392,5,-2,313,8660,2710580.0,0
ST00006477,2026-05-31,W018,P00478,527,177,399,6,-1,310,8770,2718700.0,0
ST00006478,2026-06-01,W019,P00479,528,178,406,7,0,307,8880,2726160.0,0
ST00006479,2026-06-02,W020,P00480,529,179,413,8,1,304,8990,2732960.0,0
ST00006480,2026-06-03,W001,P00481,530,180,0,0,2,712,9100,6479200.0,0
ST00006481,2026-06-04,W002,P00482,531,181,7,1,3,709,9210,6529890.0,0
ST00006482,2026-06-05,W003,P00483,532,182,14,2,-3,699,9320,6514680.0,0
ST00006483,2026-06-06,W004,P00484,533,183,21,3,-2,696,9430,6563280.0,0
ST00006484,2026-06-07,W005,P00485,534,184,28,4,-1,693,9540,6611220.0,0
ST00006485,2026-06-08,W006,P00486,535,185,35,5,0,690,9650,6658500.0,0
ST00006486,2026-06-09,W007,P00487,536,186,42,6,1,687,9760,6705120.0,0
ST00006487,2026-06-10,W008,P00488,537,187,49,7,2,684,9870,6751080.0,0
ST00006488,2026-06-11,W009,P00489,538,188,56,8,3,681,9980,6796380.0,0
ST00006489,2026-06-12,W010,P00490,539,189,63,0,-3,662,10090,6679580.0,0
ST00006490,2026-06-13,W011,P00491,540,190,70,1,-2,659,10200,6721800.0,0
ST00006491,2026-06-14,W012,P00492,541,191,77,2,-1,656,10310,6763360.0,0
ST00006492,2026-06-15,W013,P00493,542,192,84,3,0,653,10420,6804260.0,0
ST00006493,2026-06-16,W014,P00494,543,193,91,4,1,650,10530,6844500.0,0
ST00006494,2026-06-17,W015,P00495,544,194,98,5,2,647,10640,6884080.0,0
ST00006495,2026-06-18,W016,P00496,545,195,105,6,3,644,10750,6923000.0,0
ST00006496,2026-06-19,W017,P00497,546,196,112,7,-3,634,10860,6885240.0,0
ST00006497,2026-06-20,W018,P00498,547,197,119,8,-2,631,10970,6922070.0,0
ST00006499,2026-06-22,W020,P00500,549,199,133,1,0,616,11190,6893040.0,0
ST00006500,2026-06-23,W001,P00501,50,200,140,2,1,113,300,33900.0,0
ST00006501,2026-06-24,W002,P00502,51,201,147,3,2,110,410,45100.0,0
ST00006502,2026-06-25,W003,P00503,52,202,154,4,3,107,520,55640.0,0
ST00006503,2026-06-26,W004,P00504,53,203,161,5,-3,97,630,61110.0,0
ST00006504,2026-06-27,W005,P00505,54,204,168,6,-2,94,740,69560.0,0
ST00006505,2026-06-28,W006,P00506,55,205,175,7,-1,91,850,77350.0,0
ST00006506,2026-06-29,W007,P00507,56,206,182,8,0,88,960,84480.0,0
ST00006507,2026-06-30,W008,P00508,57,207,189,0,1,76,1070,81320.0,0
ST00006508,2026-07-01,W009,P00509,58,208,196,1,2,73,1180,86140.0,0
ST00006509,2026-07-02,W010,P00510,59,209,203,2,3,70,1290,90300.0,0
ST00006510,2026-07-03,W011,P00511,60,210,210,3,-3,60,1400,84000.0,0
ST00006511,2026-07-04,W012,P00512,61,211,217,4,-2,57,1510,86070.0,0
ST00006512,2026-07-05,W013,P00513,62,212,224,5,-1,54,1620,87480.0,0
ST00006513,2026-07-06,W014,P00514,63,213,231,6,0,51,1730,88230.0,0
ST00006514,2026-07-07,W015,P00515,64,214,238,7,1,48,1840,88320.0,0
ST00006515,2026-07-08,W016,P00516,65,215,245,8,2,45,1950,87750.0,0
ST00006516,2026-07-09,W017,P00517,66,216,252,0,3,33,2060,67980.0,0
ST00006517,2026-07-10,W018,P00518,67,217,259,1,-3,23,2170,49910.0,0
ST00006518,2026-07-11,W019,P00519,68,218,266,2,-2,20,2280,45600.0,0
ST00006519,2026-07-12,W020,P00520,69,219,273,3,-1,17,2390,40630.0,0
ST00006520,2026-07-13,W001,P00521,70,220,280,4,0,14,2500,35000.0,0
ST00006521,2026-07-14,W002,P00522,71,221,287,5,1,11,2610,28710.0,0
ST00006522,2026-07-15,W003,P00523,72,222,294,6,2,8,2720,21760.0,0
ST00006523,2026-07-16,W004,P00524,73,223,301,7,3,5,2830,14150.0,0
ST00006524,2026-07-17,W005,P00525,74,224,308,8,-3,-5,2940,-14700.0,1
ST00006525,2026-07-18,W006,P00526,75,225,315,0,-2,-17,3050,-51850.0,1
ST00006526,2026-07-19,W007,P00527,76,226,322,1,-1,-20,3160,-63200.0,1
ST00006527,2026-07-20,W008,P00528,77,227,329,2,0,-23,3270,-75210.0,1
ST00006528,2026-07-21,W009,P00529,78,228,336,3,1,-26,3380,-87880.0,1
ST00006529,2026-07-22,W010,P00530,79,229,343,4,2,-29,3490,-101210.0,1
ST00006530,2026-07-23,W011,P00531,80,230,350,5,3,-32,3600,-115200.0,1
ST00006531,2026-07-24,W012,P00532,81,231,357,6,-3,-42,3710,-155820.0,1
ST00006532,2026-07-25,W013,P00533,82,232,364,7,-2,-45,3820,-171900.0,1
ST00006533,2026-07-26,W014,P00534,83,233,371,8,-1,-48,3930,-188640.0,1
ST00006534,2026-07-27,W015,P00535,84,234,378,0,0,-60,4040,-242400.0,1
ST00006535,2026-07-28,W016,P00536,85,235,385,1,1,-63,4150,-261450.0,1
ST00006536,2026-07-29,W017,P00537,86,236,392,2,2,-66,4260,-281160.0,1
ST00006537,2026-07-30,W018,P00538,87,237,399,3,3,-69,4370,-301530.0,1
ST00006538,2026-07-31,W019,P00539,88,238,406,4,-3,-79,4480,-353920.0,1
ST00006539,2026-08-01,W020,P00540,89,239,413,5,-2,-82,4590,-376380.0,1
ST00006540,2026-08-02,W001,P00541,90,240,0,6,-1,335,4700,1574500.0,0
ST00006541,2026-08-03,W002,P00542,91,241,7,7,0,332,4810,1596920.0,0
ST00006542,2026-08-04,W003,P00543,92,242,14,8,1,329,4920,1618680.0,0
ST00006543,2026-08-05,W004,P00544,93,243,21,0,2,317,5030,1594510.0,0
ST00006544,2026-08-06,W005,P00545,94,244,28,1,3,314,5140,1613960.0,0
ST00006545,2026-08-07,W006,P00546,95,245,35,2,-3,304,5250,1596000.0,0
ST00006546,2026-08-08,W007,P00547,96,246,42,3,-2,301,5360,1613360.0,0
ST00006547,2026-08-09,W008,P00548,97,247,49,4,-1,298,5470,1630060.0,0
ST00006548,2026-08-10,W009,P00549,98,248,56,5,0,295,5580,1646100.0,0
ST00006549,2026-08-11,W010,P00550,99,249,63,6,1,292,5690,1661480.0,0
ST00006550,2026-08-12,W011,P00551,100,250,70,7,2,289,5800,1676200.0,0
ST00006551,2026-08-13,W012,P00552,101,251,77,8,3,286,5910,1690260.0,0
ST00006552,2026-08-14,W013,P00553,102,252,84,0,-3,267,6020,1607340.0,0
ST00006553,2026-08-15,W014,P00554,103,253,91,1,-2,264,6130,1618320.0,0
ST00006554,2026-08-16,W015,P00555,104,254,98,2,-1,261,6240,1628640.0,0
ST00006555,2026-08-17,W016,P00556,105,255,105,3,0,258,6350,1638300.0,0
ST00006556,2026-08-18,W017,P00557,106,256,112,4,1,255,6460,1647300.0,0
ST00006557,2026-08-19,W018,P00558,107,257,119,5,2,252,6570,1655640.0,0
ST00006558,2026-08-20,W019,P00559,108,258,126,6,3,249,6680,1663320.0,0
ST00006559,2026-08-21,W020,P00560,109,259,133,7,-3,239,6790,1622810.0,0
ST00006560,2026-08-22,W001,P00561,110,260,140,8,-2,236,6900,1628400.0,0
ST00006561,2026-08-23,W002,P00562,111,261,147,0,-1,224,7010,1570240.0,0
ST00006562,2026-08-24,W003,P00563,112,262,154,1,0,221,7120,1573520.0,0
ST00006563,2026-08-25,W004,P00564,113,263,161,2,1,218,7230,1576140.0,0
ST00006564,2026-08-26,W005,P00565,114,264,168,3,2,215,7340,1578100.0,0
ST00006565,2026-08-27,W006,P00566,115,265,175,4,3,212,7450,1579400.0,0
ST00006566,2026-08-28,W007,P00567,116,266,182,5,-3,202,7560,1527120.0,0
ST00006567,2026-08-29,W008,P00568,117,267,189,6,-2,199,7670,1526330.0,0
ST00006568,2026-08-30,W009,P00569,118,268,196,7,-1,196,7780,1524880.0,0
ST00006569,2026-08-31,W010,P00570,119,269,203,8,0,193,7890,1522770.0,0
ST00006570,2025-09-01,W011,P00571,120,270,210,0,1,181,8000,1448000.0,0
ST00006571,2025-09-02,W012,P00572,121,271,217,1,2,178,8110,1443580.0,0
ST00006572,2025-09-03,W013,P00573,122,272,224,2,3,175,8220,1438500.0,0
ST00006573,2025-09-04,W014,P00574,123,273,231,3,-3,165,8330,1374450.0,0
ST00006574,2025-09-05,W015,P00575,124,274,238,4,-2,162,8440,1367280.0,0
ST00006575,2025-09-06,W016,P00576,125,275,245,5,-1,159,8550,1359450.0,0
ST00006577,2025-09-08,W018,P00578,127,277,259,7,1,153,8770,1341810.0,0
ST00006578,2025-09-09,W019,P00579,128,278,266,8,2,150,8880,1332000.0,0
ST00006579,2025-09-10,W020,P00580,129,279,273,0,3,138,8990,1240620.0,0
ST00006580,2025-09-11,W001,P00581,130,280,280,1,-3,128,9100,1164800.0,0
ST00006581,2025-09-12,W002,P00582,131,281,287,2,-2,125,9210,1151250.0,0
ST00006582,2025-09-13,W003,P00583,132,282,294,3,-1,122,9320,1137040.0,0
ST00006583,2025-09-14,W004,P00584,133,283,301,4,0,119,9430,1122170.0,0
ST00006584,2025-09-15,W005,P00585,134,284,308,5,1,116,9540,1106640.0,0
ST00006585,2025-09-16,W006,P00586,135,285,315,6,2,113,9650,1090450.0,0
ST00006586,2025-09-17,W007,P00587,136,286,322,7,3,110,9760,1073600.0,0
ST00006587,2025-09-18,W008,P00588,137,287,329,8,-3,100,9870,987000.0,0
ST00006588,2025-09-19,W009,P00589,138,288,336,0,-2,88,9980,878240.0,0
ST00006589,2025-09-20,W010,P00590,139,289,343,1,-1,85,10090,857650.0,0
ST00006590,2025-09-21,W011,P00591,140,290,350,2,0,82,10200,836400.0,0
ST00006591,2025-09-22,W012,P00592,141,291,357,3,1,79,10310,814490.0,0
ST00006592,2025-09-23,W013,P00593,142,292,364,4,2,76,10420,791920.0,0
ST00006593,2025-09-24,W014,P00594,143,293,371,5,3,73,10530,768690.0,0
ST00006594,2025-09-25,W015,P00595,144,294,378,6,-3,63,10640,670320.0,0
ST00006595,2025-09-26,W016,P00596,145,295,385,7,-2,60,10750,645000.0,0
ST00006596,2025-09-27,W017,P00597,146,296,392,8,-1,57,10860,619020.0,0
ST00006597,2025-09-28,W018,P00598,147,297,399,0,0,45,10970,493650.0,0
ST00006598,2025-09-29,W019,P00599,148,298,406,1,1,42,11080,465360.0,0
ST00006599,2025-09-30,W020,P00600,149,299,413,2,2,39,11190,436410.0,0
ST00006600,2025-10-01,W001,P00601,150,0,0,3,3,156,300,46800.0,0
ST00006601,2025-10-02,W002,P00602,151,1,7,4,-3,146,410,59860.0,0
ST00006602,2025-10-03,W003,P00603,152,2,14,5,-2,143,520,74360.0,0
ST00006603,2025-10-04,W004,P00604,153,3,21,6,-1,140,630,88200.0,0
ST00006604,2025-10-05,W005,P00605,154,4,28,7,0,137,740,101380.0,0
ST00006605,2025-10-06,W006,P00606,155,5,35,8,1,134,850,113900.0,0
ST00006606,2025-10-07,W007,P00607,156,6,42,0,2,122,960,117120.0,0
ST00006607,2025-10-08,W008,P00608,157,7,49,1,3,119,1070,127330.0,0
ST00006608,2025-10-09,W009,P00609,158,8,56,2,-3,109,1180,128620.0,0
ST00006609,2025-10-10,W010,P00610,159,9,63,3,-2,106,1290,136740.0,0
ST00006610,2025-10-11,W011,P00611,160,10,70,4,-1,103,1400,144200.0,0
ST00006611,2025-10-12,W012,P00612,161,11,77,5,0,100,1510,151000.0,0
ST00006612,2025-10-13,W013,P00613,162,12,84,6,1,97,1620,157140.0,0
ST00006614,2025-10-15,W015,P00615,164,14,98,8,3,91,1840,167440.0,0
ST00006615,2025-10-16,W016,P00616,165,15,105,0,-3,72,1950,140400.0,0
ST00006616,2025-10-17,W017,P00617,166,16,112,1,-2,69,2060,142140.0,0
ST00006617,2025-10-18,W018,P00618,167,17,119,2,-1,66,2170,143220.0,0
ST00006618,2025-10-19,W019,P00619,168,18,126,3,0,63,2280,143640.0,0
ST00006619,2025-10-20,W020,P00620,169,19,133,4,1,60,2390,143400.0,0
ST00006620,2025-10-21,W001,P00621,170,20,140,5,2,57,2500,142500.0,0
ST00006621,2025-10-22,W002,P00622,171,21,147,6,3,54,2610,140940.0,0
ST00006622,2025-10-23,W003,P00623,172,22,154,7,-3,44,2720,119680.0,0
ST00006623,2025-10-24,W004,P00624,173,23,161,8,-2,41,2830,116030.0,0
