Event_ID,Customer_ID,Session_ID,Event_Time,Channel,Event_Type,Page,Experiment_Group,Converted,Order_ID
EV00056414,C016415,SES00014104,2026-03-24 14:14:00,Organic Search,Product View,/home,Treatment,0,
EV00056415,C016416,SES00014104,2026-03-25 15:15:00,Google Ads,Product View,/cart,Control,0,
EV00056416,C016417,SES00014105,2026-03-26 16:16:00,Instagram,Add to Cart,/checkout,Treatment,0,
EV00056417,C016418,SES00014105,2026-03-27 17:17:00,Email,Add to Cart,/cart,Control,0,
EV00056418,C016419,SES00014105,2026-03-28 18:18:00,Referral,Add to Cart,/checkout,Treatment,0,
EV00056419,C016420,SES00014105,2026-03-29 19:19:00,Organic Search,Purchase,/product,Control,1,O0056420
EV00056420,C016421,SES00014106,2026-03-30 20:20:00,Google Ads,Checkout,/product,Treatment,0,
EV00056421,C016422,SES00014106,2026-03-31 21:21:00,Instagram,Checkout,/cart,Control,0,
EV00056422,C016423,SES00014106,2026-04-01 22:22:00,Email,Checkout,/checkout,Treatment,0,
EV00056423,,SES00014106,2026-04-02 23:23:00,Referral,Product View,/cart,Control,0,
EV00056424,C016425,SES00014107,2026-04-03 00:24:00,Organic Search,Page View,/cart,Treatment,0,
EV00056425,C016426,SES00014107,2026-04-04 01:25:00,Google Ads,Product View,/cart,Control,0,
EV00056426,C016427,SES00014107,2026-04-05 02:26:00,Instagram,Page View,/cart,Treatment,0,
EV00056427,C016428,SES00014107,2026-04-06 03:27:00,Email,Checkout,/home,Control,0,
EV00056428,C016429,SES00014108,2026-04-07 04:28:00,Referral,Product View,/product,Treatment,0,
EV00056429,C016430,SES00014108,2026-04-08 05:29:00,Organic Search,Product View,/product,Control,0,
EV00056430,C016431,SES00014108,2026-04-09 06:30:00,Google Ads,Add to Cart,/product,Treatment,0,
EV00056431,C016432,SES00014108,2026-04-10 07:31:00,Instagram,Product View,/home,Control,0,
EV00056432,C016433,SES00014109,2026-04-11 08:32:00,Email,Add to Cart,/checkout,Treatment,0,
EV00056433,C016434,SES00014109,2026-04-12 09:33:00,Referral,Checkout,/product,Control,0,
EV00056434,C016435,SES00014109,2026-04-13 10:34:00,Organic Search,Page View,/product,Treatment,0,
EV00056435,C016436,SES00014109,2026-04-14 11:35:00,Google Ads,Page View,/product,Control,0,
EV00056436,C016437,SES00014110,2026-04-15 12:36:00,Instagram,Checkout,/product,Treatment,0,
EV00056437,C016438,SES00014110,2026-04-16 13:37:00,Email,Add to Cart,/cart,Control,0,
EV00056438,C016439,SES00014110,2026-04-17 14:38:00,Referral,Checkout,/cart,Treatment,0,
EV00056439,C016440,SES00014110,2026-04-18 15:39:00,Organic Search,Page View,/checkout,Control,0,
EV00056440,,SES00014111,2026-04-19 16:40:00,Google Ads,Add to Cart,/checkout,Treatment,0,
EV00056441,C016442,SES00014111,2026-04-20 17:41:00,Instagram,Checkout,/product,Control,0,
EV00056442,C016443,SES00014111,2026-04-21 18:42:00,Email,Purchase,/checkout,Treatment,1,O0056443
EV00056443,C016444,SES00014111,2026-04-22 19:43:00,Referral,Page View,/product,Control,0,
EV00056444,C016445,SES00014112,2026-04-23 20:44:00,Organic Search,Add to Cart,/cart,Treatment,0,
EV00056445,C016446,SES00014112,2026-04-24 21:45:00,Google Ads,Page View,/home,Control,0,
EV00056446,C016447,SES00014112,2026-04-25 22:46:00,Instagram,Page View,/cart,Treatment,0,
EV00056447,C016448,SES00014112,2026-04-26 23:47:00,Email,Product View,/product,Control,0,
EV00056448,C016449,SES00014113,2026-04-27 00:48:00,Referral,Product View,/checkout,Treatment,0,
EV00056449,C016450,SES00014113,2026-04-28 01:49:00,Organic Search,Product View,/home,Control,0,
EV00056450,C016451,SES00014113,2026-04-29 02:50:00,Google Ads,Add to Cart,/product,Treatment,0,
EV00056451,C016452,SES00014113,2026-04-30 03:51:00,Instagram,Add to Cart,/home,Control,0,
EV00056452,C016453,SES00014114,2026-05-01 04:52:00,Email,Page View,/checkout,Treatment,0,
EV00056453,C016454,SES00014114,2026-05-02 05:53:00,Referral,Checkout,/cart,Control,0,
EV00056454,C016455,SES00014114,2026-05-03 06:54:00,Organic Search,Page View,/home,Treatment,0,
EV00056455,C016456,SES00014114,2026-05-04 07:55:00,Google Ads,Checkout,/cart,Control,0,
EV00056456,C016457,SES00014115,2026-05-05 08:56:00,Instagram,Page View,/cart,Treatment,0,
EV00056457,,SES00014115,2026-05-06 09:57:00,Email,Add to Cart,/home,Control,0,
EV00056458,C016459,SES00014115,2026-05-07 10:58:00,Referral,Add to Cart,/product,Treatment,0,
EV00056459,C016460,SES00014115,2026-05-08 11:59:00,Organic Search,Page View,/cart,Control,0,
EV00056460,C016461,SES00014116,2026-05-09 12:00:00,Google Ads,Page View,/home,Treatment,0,
EV00056461,C016462,SES00014116,2026-05-10 13:01:00,Instagram,Checkout,/checkout,Control,0,
EV00056462,C016463,SES00014116,2026-05-11 14:02:00,Email,Product View,/checkout,Treatment,0,
EV00056463,C016464,SES00014116,2026-05-12 15:03:00,Referral,Add to Cart,/cart,Control,0,
EV00056464,C016465,SES00014117,2026-05-13 16:04:00,Organic Search,Add to Cart,/cart,Treatment,0,
EV00056465,C016466,SES00014117,2026-05-14 17:05:00,Google Ads,Purchase,/cart,Control,1,O0056466
EV00056466,C016467,SES00014117,2026-05-15 18:06:00,Instagram,Checkout,/cart,Treatment,0,
EV00056467,C016468,SES00014117,2026-05-16 19:07:00,Email,Checkout,/home,Control,0,
EV00056468,C016469,SES00014118,2026-05-17 20:08:00,Referral,Add to Cart,/product,Treatment,0,
EV00056469,C016470,SES00014118,2026-05-18 21:09:00,Organic Search,Add to Cart,/product,Control,0,
EV00056470,C016471,SES00014118,2026-05-19 22:10:00,Google Ads,Page View,/product,Treatment,0,
EV00056471,C016472,SES00014118,2026-05-20 23:11:00,Instagram,Product View,/home,Control,0,
EV00056472,C016473,SES00014119,2026-05-21 00:12:00,Email,Product View,/cart,Treatment,0,
EV00056473,C016474,SES00014119,2026-05-22 01:13:00,Referral,Product View,/checkout,Control,0,
EV00056474,,SES00014119,2026-05-23 02:14:00,Organic Search,Page View,/cart,Treatment,0,
EV00056475,C016476,SES00014119,2026-05-24 03:15:00,Google Ads,Checkout,/checkout,Control,0,
EV00056476,C016477,SES00014120,2026-05-25 04:16:00,Instagram,Add to Cart,/cart,Treatment,0,
EV00056477,C016478,SES00014120,2026-05-26 05:17:00,Email,Page View,/checkout,Control,0,
EV00056478,C016479,SES00014120,2026-05-27 06:18:00,Referral,Add to Cart,/product,Treatment,0,
EV00056479,C016480,SES00014120,2026-05-28 07:19:00,Organic Search,Checkout,/cart,Control,0,
EV00056480,C016481,SES00014121,2026-05-29 08:20:00,Google Ads,Checkout,/product,Treatment,0,
EV00056481,C016482,SES00014121,2026-05-30 09:21:00,Instagram,Add to Cart,/cart,Control,0,
EV00056482,C016483,SES00014121,2026-05-31 10:22:00,Email,Checkout,/home,Treatment,0,
EV00056483,C016484,SES00014121,2026-06-01 11:23:00,Referral,Product View,/checkout,Control,0,
EV00056484,C016485,SES00014122,2026-06-02 12:24:00,Organic Search,Add to Cart,/checkout,Treatment,0,
EV00056485,C016486,SES00014122,2026-06-03 13:25:00,Google Ads,Product View,/product,Control,0,
EV00056486,C016487,SES00014122,2026-06-04 14:26:00,Instagram,Add to Cart,/home,Treatment,0,
EV00056487,C016488,SES00014122,2026-06-05 15:27:00,Email,Page View,/cart,Control,0,
EV00056488,C016489,SES00014123,2026-06-06 16:28:00,Referral,Purchase,/cart,Treatment,1,O0056489
EV00056489,C016490,SES00014123,2026-06-07 17:29:00,Organic Search,Add to Cart,/home,Control,0,
EV00056490,C016491,SES00014123,2026-06-08 18:30:00,Google Ads,Checkout,/checkout,Treatment,0,
EV00056491,,SES00014123,2026-06-09 19:31:00,Instagram,Checkout,/checkout,Control,0,
EV00056492,C016493,SES00014124,2026-06-10 20:32:00,Email,Add to Cart,/product,Treatment,0,
EV00056493,C016494,SES00014124,2026-06-11 21:33:00,Referral,Checkout,/product,Control,0,
EV00056494,C016495,SES00014124,2026-06-12 22:34:00,Organic Search,Add to Cart,/home,Treatment,0,
EV00056495,C016496,SES00014124,2026-06-13 23:35:00,Google Ads,Add to Cart,/checkout,Control,0,
EV00056496,C016497,SES00014125,2026-06-14 00:36:00,Instagram,Add to Cart,/checkout,Treatment,0,
EV00056497,C016498,SES00014125,2026-06-15 01:37:00,Email,Checkout,/product,Control,0,
EV00056498,C016499,SES00014125,2026-06-16 02:38:00,Referral,Add to Cart,/home,Treatment,0,
EV00056499,C016500,SES00014125,2026-06-17 03:39:00,Organic Search,Checkout,/checkout,Control,0,
EV00056500,C016501,SES00014126,2026-06-18 04:40:00,Google Ads,Checkout,/cart,Treatment,0,
EV00056501,C016502,SES00014126,2026-06-19 05:41:00,Instagram,Product View,/product,Control,0,
EV00056502,C016503,SES00014126,2026-06-20 06:42:00,Email,Product View,/checkout,Treatment,0,
EV00056503,C016504,SES00014126,2026-06-21 07:43:00,Referral,Page View,/home,Control,0,
EV00056504,C016505,SES00014127,2026-06-22 08:44:00,Organic Search,Page View,/cart,Treatment,0,
EV00056505,C016506,SES00014127,2026-06-23 09:45:00,Google Ads,Checkout,/product,Control,0,
EV00056506,C016507,SES00014127,2026-06-24 10:46:00,Instagram,Checkout,/home,Treatment,0,
EV00056507,C016508,SES00014127,2026-06-25 11:47:00,Email,Checkout,/cart,Control,0,
EV00056508,,SES00014128,2026-06-26 12:48:00,Referral,Add to Cart,/checkout,Treatment,0,
EV00056509,C016510,SES00014128,2026-06-27 13:49:00,Organic Search,Product View,/cart,Control,0,
EV00056510,C016511,SES00014128,2026-06-28 14:50:00,Google Ads,Product View,/cart,Treatment,0,
EV00056511,C016512,SES00014128,2026-06-29 15:51:00,Instagram,Purchase,/product,Control,1,O0056512
EV00056512,C016513,SES00014129,2026-06-30 16:52:00,Email,Add to Cart,/cart,Treatment,0,
EV00056513,C016514,SES00014129,2026-07-01 17:53:00,Referral,Page View,/home,Control,0,
EV00056514,C016515,SES00014129,2026-07-02 18:54:00,Organic Search,Product View,/product,Treatment,0,
EV00056515,C016516,SES00014129,2026-07-03 19:55:00,Google Ads,Page View,/home,Control,0,
EV00056516,C016517,SES00014130,2026-07-04 20:56:00,Instagram,Page View,/checkout,Treatment,0,
EV00056517,C016518,SES00014130,2026-07-05 21:57:00,Email,Checkout,/cart,Control,0,
EV00056518,C016519,SES00014130,2026-07-06 22:58:00,Referral,Checkout,/cart,Treatment,0,
EV00056519,C016520,SES00014130,2026-07-07 23:59:00,Organic Search,Product View,/home,Control,0,
EV00056520,C016521,SES00014131,2026-07-08 00:00:00,Google Ads,Product View,/product,Treatment,0,
EV00056521,C016522,SES00014131,2026-07-09 01:01:00,Instagram,Product View,/cart,Control,0,
EV00056522,C016523,SES00014131,2026-07-10 02:02:00,Email,Product View,/checkout,Treatment,0,
EV00056523,C016524,SES00014131,2026-07-11 03:03:00,Referral,Page View,/product,Control,0,
EV00056524,C016525,SES00014132,2026-07-12 04:04:00,Organic Search,Product View,/checkout,Treatment,0,
EV00056525,,SES00014132,2026-07-13 05:05:00,Google Ads,Add to Cart,/home,Control,0,
EV00056527,C016528,SES00014132,2026-07-15 07:07:00,Email,Add to Cart,/home,Control,0,
EV00056528,C016529,SES00014133,2026-07-16 08:08:00,Referral,Product View,/home,Treatment,0,
EV00056529,C016530,SES00014133,2026-07-17 09:09:00,Organic Search,Checkout,/home,Control,0,
EV00056530,C016531,SES00014133,2026-07-18 10:10:00,Google Ads,Checkout,/product,Treatment,0,
EV00056531,C016532,SES00014133,2026-07-19 11:11:00,Instagram,Add to Cart,/home,Control,0,
EV00056532,C016533,SES00014134,2026-07-20 12:12:00,Email,Add to Cart,/cart,Treatment,0,
EV00056533,C016534,SES00014134,2026-07-21 13:13:00,Referral,Page View,/product,Control,0,
EV00056534,C016535,SES00014134,2026-07-22 14:14:00,Organic Search,Purchase,/product,Treatment,1,O0056535
EV00056535,C016536,SES00014134,2026-07-23 15:15:00,Google Ads,Add to Cart,/checkout,Control,0,
EV00056536,C016537,SES00014135,2026-07-24 16:16:00,Instagram,Checkout,/cart,Treatment,0,
EV00056537,C016538,SES00014135,2026-07-25 17:17:00,Email,Checkout,/product,Control,0,
EV00056538,C016539,SES00014135,2026-07-26 18:18:00,Referral,Checkout,/product,Treatment,0,
EV00056539,C016540,SES00014135,2026-07-27 19:19:00,Organic Search,Checkout,/home,Control,0,
EV00056540,C016541,SES00014136,2026-07-28 20:20:00,Google Ads,Checkout,/home,Treatment,0,
EV00056541,C016542,SES00014136,2026-07-29 21:21:00,Instagram,Product View,/home,Control,0,
EV00056542,,SES00014136,2026-07-30 22:22:00,Email,Product View,/checkout,Treatment,0,
EV00056543,C016544,SES00014136,2026-07-31 23:23:00,Referral,Add to Cart,/checkout,Control,0,
EV00056544,C016545,SES00014137,2026-08-01 00:24:00,Organic Search,Product View,/checkout,Treatment,0,
EV00056545,C016546,SES00014137,2026-08-02 01:25:00,Google Ads,Checkout,/cart,Control,0,
EV00056546,C016547,SES00014137,2026-08-03 02:26:00,Instagram,Page View,/cart,Treatment,0,
EV00056547,C016548,SES00014137,2026-08-04 03:27:00,Email,Add to Cart,/checkout,Control,0,
EV00056548,C016549,SES00014138,2026-08-05 04:28:00,Referral,Product View,/product,Treatment,0,
EV00056549,C016550,SES00014138,2026-08-06 05:29:00,Organic Search,Add to Cart,/home,Control,0,
EV00056550,C016551,SES00014138,2026-08-07 06:30:00,Google Ads,Add to Cart,/cart,Treatment,0,
EV00056551,C016552,SES00014138,2026-08-08 07:31:00,Instagram,Add to Cart,/cart,Control,0,
EV00056552,C016553,SES00014139,2026-08-09 08:32:00,Email,Product View,/home,Treatment,0,
EV00056553,C016554,SES00014139,2026-08-10 09:33:00,Referral,Product View,/checkout,Control,0,
EV00056554,C016555,SES00014139,2026-08-11 10:34:00,Organic Search,Add to Cart,/checkout,Treatment,0,
EV00056555,C016556,SES00014139,2026-08-12 11:35:00,Google Ads,Product View,/product,Control,0,
EV00056556,C016557,SES00014140,2026-08-13 12:36:00,Instagram,Add to Cart,/product,Treatment,0,
EV00056557,C016558,SES00014140,2026-08-14 13:37:00,Email,Purchase,/home,Control,1,O0056558
EV00056558,C016559,SES00014140,2026-08-15 14:38:00,Referral,Checkout,/checkout,Treatment,0,
EV00056559,,SES00014140,2026-08-16 15:39:00,Organic Search,Page View,/checkout,Control,0,
EV00056560,C016561,SES00014141,2026-08-17 16:40:00,Google Ads,Page View,/product,Treatment,0,
EV00056561,C016562,SES00014141,2026-08-18 17:41:00,Instagram,Add to Cart,/checkout,Control,0,
EV00056562,C016563,SES00014141,2026-08-19 18:42:00,Email,Page View,/cart,Treatment,0,
EV00056563,C016564,SES00014141,2026-08-20 19:43:00,Referral,Checkout,/checkout,Control,0,
EV00056564,C016565,SES00014142,2026-08-21 20:44:00,Organic Search,Product View,/checkout,Treatment,0,
EV00056565,C016566,SES00014142,2026-08-22 21:45:00,Google Ads,Product View,/cart,Control,0,
EV00056566,C016567,SES00014142,2026-08-23 22:46:00,Instagram,Add to Cart,/product,Treatment,0,
EV00056567,C016568,SES00014142,2026-08-24 23:47:00,Email,Checkout,/home,Control,0,
EV00056568,C016569,SES00014143,2026-08-25 00:48:00,Referral,Checkout,/product,Treatment,0,
EV00056569,C016570,SES00014143,2026-08-26 01:49:00,Organic Search,Add to Cart,/checkout,Control,0,
EV00056570,C016571,SES00014143,2026-08-27 02:50:00,Google Ads,Page View,/cart,Treatment,0,
EV00056571,C016572,SES00014143,2026-08-28 03:51:00,Instagram,Add to Cart,/checkout,Control,0,
EV00056572,C016573,SES00014144,2026-08-29 04:52:00,Email,Product View,/cart,Treatment,0,
EV00056573,C016574,SES00014144,2026-08-30 05:53:00,Referral,Product View,/home,Control,0,
EV00056574,C016575,SES00014144,2026-08-31 06:54:00,Organic Search,Page View,/home,Treatment,0,
EV00056575,C016576,SES00014144,2025-09-01 07:55:00,Google Ads,Checkout,/home,Control,0,
EV00056576,,SES00014145,2025-09-02 08:56:00,Instagram,Checkout,/home,Treatment,0,
EV00056577,C016578,SES00014145,2025-09-03 09:57:00,Email,Checkout,/cart,Control,0,
EV00056578,C016579,SES00014145,2025-09-04 10:58:00,Referral,Page View,/home,Treatment,0,
EV00056579,C016580,SES00014145,2025-09-05 11:59:00,Organic Search,Checkout,/home,Control,0,
EV00056580,C016581,SES00014146,2025-09-06 12:00:00,Google Ads,Purchase,/cart,Treatment,1,O0056581
EV00056581,C016582,SES00014146,2025-09-07 13:01:00,Instagram,Add to Cart,/home,Control,0,
EV00056582,C016583,SES00014146,2025-09-08 14:02:00,Email,Add to Cart,/home,Treatment,0,
EV00056583,C016584,SES00014146,2025-09-09 15:03:00,Referral,Product View,/checkout,Control,0,
EV00056584,C016585,SES00014147,2025-09-10 16:04:00,Organic Search,Add to Cart,/home,Treatment,0,
EV00056585,C016586,SES00014147,2025-09-11 17:05:00,Google Ads,Add to Cart,/cart,Control,0,
EV00056586,C016587,SES00014147,2025-09-12 18:06:00,Instagram,Product View,/home,Treatment,0,
EV00056587,C016588,SES00014147,2025-09-13 19:07:00,Email,Checkout,/product,Control,0,
EV00056588,C016589,SES00014148,2025-09-14 20:08:00,Referral,Checkout,/cart,Treatment,0,
EV00056589,C016590,SES00014148,2025-09-15 21:09:00,Organic Search,Add to Cart,/product,Control,0,
EV00056590,C016591,SES00014148,2025-09-16 22:10:00,Google Ads,Add to Cart,/checkout,Treatment,0,
EV00056591,C016592,SES00014148,2025-09-17 23:11:00,Instagram,Add to Cart,/cart,Control,0,
EV00056592,C016593,SES00014149,2025-09-18 00:12:00,Email,Page View,/product,Treatment,0,
EV00056593,,SES00014149,2025-09-19 01:13:00,Referral,Page View,/cart,Control,0,
EV00056594,C016595,SES00014149,2025-09-20 02:14:00,Organic Search,Add to Cart,/cart,Treatment,0,
EV00056595,C016596,SES00014149,2025-09-21 03:15:00,Google Ads,Product View,/product,Control,0,
EV00056596,C016597,SES00014150,2025-09-22 04:16:00,Instagram,Add to Cart,/home,Treatment,0,
EV00056597,C016598,SES00014150,2025-09-23 05:17:00,Email,Product View,/home,Control,0,
EV00056598,C016599,SES00014150,2025-09-24 06:18:00,Referral,Checkout,/checkout,Treatment,0,
EV00056599,C016600,SES00014150,2025-09-25 07:19:00,Organic Search,Add to Cart,/checkout,Control,0,
EV00056600,C016601,SES00014151,2025-09-26 08:20:00,Google Ads,Page View,/cart,Treatment,0,
EV00056601,C016602,SES00014151,2025-09-27 09:21:00,Instagram,Add to Cart,/product,Control,0,
EV00056602,C016603,SES00014151,2025-09-28 10:22:00,Email,Checkout,/checkout,Treatment,0,
EV00056603,C016604,SES00014151,2025-09-29 11:23:00,Referral,Purchase,/cart,Control,1,O0056604
EV00056604,C016605,SES00014152,2025-09-30 12:24:00,Organic Search,Checkout,/cart,Treatment,0,
EV00056605,C016606,SES00014152,2025-10-01 13:25:00,Google Ads,Add to Cart,/product,Control,0,
EV00056606,C016607,SES00014152,2025-10-02 14:26:00,Instagram,Checkout,/checkout,Treatment,0,
EV00056607,C016608,SES00014152,2025-10-03 15:27:00,Email,Page View,/product,Control,0,
EV00056608,C016609,SES00014153,2025-10-04 16:28:00,Referral,Page View,/cart,Treatment,0,
EV00056609,C016610,SES00014153,2025-10-05 17:29:00,Organic Search,Page View,/product,Control,0,
EV00056610,,SES00014153,2025-10-06 18:30:00,Google Ads,Page View,/product,Treatment,0,
EV00056611,C016612,SES00014153,2025-10-07 19:31:00,Instagram,Page View,/product,Control,0,
EV00056612,C016613,SES00014154,2025-10-08 20:32:00,Email,Add to Cart,/checkout,Treatment,0,
EV00056613,C016614,SES00014154,2025-10-09 21:33:00,Referral,Checkout,/product,Control,0,
EV00056614,C016615,SES00014154,2025-10-10 22:34:00,Organic Search,Checkout,/checkout,Treatment,0,
EV00056615,C016616,SES00014154,2025-10-11 23:35:00,Google Ads,Page View,/product,Control,0,
EV00056616,C016617,SES00014155,2025-10-12 00:36:00,Instagram,Add to Cart,/home,Treatment,0,
EV00056617,C016618,SES00014155,2025-10-13 01:37:00,Email,Checkout,/product,Control,0,
EV00056618,C016619,SES00014155,2025-10-14 02:38:00,Referral,Page View,/product,Treatment,0,
EV00056619,C016620,SES00014155,2025-10-15 03:39:00,Organic Search,Page View,/cart,Control,0,
EV00056620,C016621,SES00014156,2025-10-16 04:40:00,Google Ads,Checkout,/checkout,Treatment,0,
EV00056621,C016622,SES00014156,2025-10-17 05:41:00,Instagram,Page View,/checkout,Control,0,
EV00056622,C016623,SES00014156,2025-10-18 06:42:00,Email,Product View,/home,Treatment,0,
EV00056623,C016624,SES00014156,2025-10-19 07:43:00,Referral,Checkout,/checkout,Control,0,
EV00056624,C016625,SES00014157,2025-10-20 08:44:00,Organic Search,Checkout,/checkout,Treatment,0,
