Order_ID,Customer_ID,Order_Date,Region_ID,Sales_Employee_ID,Channel,Order_Status,Management_Order_Value
O0010625,C010626,2025-10-11,R006,E00126,Google Ads,Completed,1081.5
O0010626,C010627,2025-10-12,R007,E00127,Instagram,Completed,2271.78
O0010627,C010628,2025-10-13,R008,E00128,Email,Completed,3489.53
O0010628,C010629,2025-10-14,R009,E00129,Google Ads,Completed,4875.09
O0010629,C010630,2025-10-15,R010,E00130,Email,Completed,6226.93
O0010630,C010631,2025-10-16,R011,E00131,Email,Completed,1302.2
O0010631,C010632,2025-10-17,R012,E00132,Instagram,Completed,2656.27
O0010632,C010633,2025-10-18,R013,E00133,Google Ads,Completed,4059.8
O0010633,C010634,2025-10-19,R014,E00134,Instagram,Completed,5645.7
O0010634,C010635,2025-10-20,R015,E00135,Google Ads,Returned,7179.41
O0010635,C010636,2025-10-21,R016,E00136,Organic Search,Completed,1495.25
O0010636,C010637,2025-10-22,R017,E00137,Referral,Completed,3038.07
O0010637,C010638,2025-10-23,R018,E00138,Referral,Completed,4738.86
O0010638,C010639,2025-10-24,R019,E00139,Email,Completed,6410.92
O0010639,C010640,2025-10-25,R020,E00140,Google Ads,Completed,8125.15
O0010640,C010641,2025-10-26,R001,E00141,Instagram,Cancelled,1686.96
O0010641,C010642,2025-10-27,R002,E00142,Email,Completed,3417.18
O0010642,C010643,2025-10-28,R003,E00143,Organic Search,Completed,5315.2
O0010643,C010644,2025-10-29,R004,E00144,Organic Search,Completed,7170.74
O0010644,C010645,2025-10-30,R005,E00145,Referral,Completed,9285.22
O0010645,C010646,2025-10-31,R006,E00146,Email,Completed,1877.32
O0010646,C010647,2025-11-01,R007,E00147,Referral,Completed,3793.58
O0010647,C010648,2025-11-02,R008,E00148,Organic Search,Returned,5887.5
O0010648,C010649,2025-11-03,R009,E00149,Email,Completed,7925.18
O0010649,C010650,2025-11-04,R010,E00150,Instagram,Completed,10241.07
O0010650,C010651,2025-11-05,R011,E00151,Referral,Completed,2066.34
O0010651,C010652,2025-11-06,R012,E00152,Email,Completed,4268.94
O0010652,C010653,2025-11-07,R013,E00153,Organic Search,Completed,6455.75
O0010653,C010654,2025-11-08,R014,E00154,Instagram,Completed,8674.22
O0010654,C010655,2025-11-09,R015,E00155,Instagram,Completed,11190.18
O0010655,C010656,2025-11-10,R016,E00156,Referral,Completed,2254.0
O0010656,C010657,2025-11-11,R017,E00157,Instagram,Completed,4649.39
O0010657,C010658,2025-11-12,R018,E00158,Google Ads,Completed,7019.96
O0010658,C010659,2025-11-13,R019,E00159,Organic Search,Completed,9647.57
O0010659,C010660,2025-11-14,R020,E00160,Google Ads,Cancelled,12132.55
O0010660,C010661,2025-11-15,R001,E00161,Email,Returned,2440.32
O0010661,C010662,2025-11-16,R002,E00162,Organic Search,Completed,5027.15
O0010663,C010664,2025-11-18,R004,E00164,Email,Completed,10404.7
O0010664,C010665,2025-11-19,R005,E00165,Organic Search,Completed,13068.18
O0010665,C010666,2025-11-20,R006,E00166,Organic Search,Completed,2689.32
O0010666,C010667,2025-11-21,R007,E00167,Google Ads,Completed,5402.21
O0010667,C010668,2025-11-22,R008,E00168,Google Ads,Completed,8136.24
O0010668,C010669,2025-11-23,R009,E00169,Organic Search,Completed,11156.44
O0010669,C010670,2025-11-24,R010,E00170,Organic Search,Completed,13997.07
O0010670,C010671,2025-11-25,R011,E00171,Email,Completed,2877.66
O0010671,C010672,2025-11-26,R012,E00172,Google Ads,Completed,5774.57
O0010672,C010673,2025-11-27,R013,E00173,Instagram,Completed,8900.23
O0010673,C010674,2025-11-28,R014,E00174,Email,Returned,11902.79
O0010674,C010675,2025-11-29,R015,E00175,Organic Search,Completed,14919.22
O0010675,C010676,2025-11-30,R016,E00176,Organic Search,Completed,3064.65
O0010676,C010677,2025-12-01,R017,E00177,Instagram,Completed,6144.24
O0010677,C010678,2025-12-02,R018,E00178,Email,Completed,9462.41
O0010678,C010679,2025-12-03,R019,E00179,Referral,Cancelled,12643.74
O0010679,C010680,2025-12-04,R020,E00180,Organic Search,Completed,16220.83
O0010680,C010681,2025-12-05,R001,E00181,Referral,Completed,3250.29
O0010681,C010682,2025-12-06,R002,E00182,Google Ads,Completed,6511.21
O0010682,C010683,2025-12-07,R003,E00183,Organic Search,Completed,10020.55
O0010683,C010684,2025-12-08,R004,E00184,Organic Search,Completed,13379.3
O0010684,C010685,2025-12-09,R005,E00185,Organic Search,Completed,17153.09
O0010685,C010686,2025-12-10,R006,E00186,Email,Completed,3434.59
O0010686,C010687,2025-12-11,R007,E00187,Organic Search,Returned,7043.18
O0010687,C010688,2025-12-12,R008,E00188,Email,Completed,10574.65
O0010688,C010689,2025-12-13,R009,E00189,Google Ads,Completed,14109.47
O0010689,C010690,2025-12-14,R010,E00190,Organic Search,Completed,18078.61
O0010690,C010691,2025-12-15,R011,E00191,Referral,Completed,3617.53
O0010691,C010692,2025-12-16,R012,E00192,Referral,Completed,7414.2
O0010692,C010693,2025-12-17,R013,E00193,Google Ads,Completed,11124.71
O0010693,C010694,2025-12-18,R014,E00194,Organic Search,Completed,15196.06
O0010694,C010695,2025-12-19,R015,E00195,Email,Completed,18997.39
O0010695,C010696,2025-12-20,R016,E00196,Instagram,Completed,3799.13
O0010696,C010697,2025-12-21,R017,E00197,Google Ads,Completed,7782.52
O0010697,C010698,2025-12-22,R018,E00198,Organic Search,Cancelled,11670.72
O0010698,C010699,2025-12-23,R019,E00199,Instagram,Completed,15934.32
O0010699,C010700,2025-12-24,R020,E00200,Organic Search,Returned,19909.43
O0010700,C010701,2025-12-25,R001,E00201,Referral,Completed,113.23
O0010701,C010702,2025-12-26,R002,E00202,Organic Search,Completed,302.61
O0010702,C010703,2025-12-27,R003,E00203,Organic Search,Completed,565.71
O0010703,C010704,2025-12-28,R004,E00204,Organic Search,Completed,922.21
O0010704,C010705,2025-12-29,R005,E00205,Organic Search,Completed,1335.7
O0010705,C010706,2025-12-30,R006,E00206,Email,Completed,310.34
O0010706,C010707,2025-12-31,R007,E00207,Google Ads,Completed,692.5
O0010707,C010708,2026-01-01,R008,E00208,Google Ads,Completed,1171.98
O0010708,C010709,2026-01-02,R009,E00209,Referral,Completed,1703.6
O0010709,C010710,2026-01-03,R010,E00210,Email,Completed,2301.66
O0010710,C010711,2026-01-04,R011,E00211,Instagram,Completed,506.09
O0010711,C010712,2026-01-05,R012,E00212,Instagram,Completed,1079.69
O0010712,C010713,2026-01-06,R013,E00213,Google Ads,Returned,1760.45
O0010713,C010714,2026-01-07,R014,E00214,Organic Search,Completed,2479.6
O0010714,C010715,2026-01-08,R015,E00215,Instagram,Completed,3340.42
O0010715,C010716,2026-01-09,R016,E00216,Organic Search,Completed,700.49
O0010716,C010717,2026-01-10,R017,E00217,Email,Cancelled,1464.19
O0010717,C010718,2026-01-11,R018,E00218,Instagram,Completed,2344.88
O0010718,C010719,2026-01-12,R019,E00219,Instagram,Completed,3250.21
O0010719,C010720,2026-01-13,R020,E00220,Instagram,Completed,4316.49
O0010720,C010721,2026-01-14,R001,E00221,Instagram,Completed,893.55
O0010721,C010722,2026-01-15,R002,E00222,Email,Completed,1891.02
O0010722,C010723,2026-01-16,R003,E00223,Google Ads,Completed,2925.26
O0010723,C010724,2026-01-17,R004,E00224,Google Ads,Completed,4015.43
O0010724,C010725,2026-01-18,R005,E00225,Email,Completed,5285.81
O0010725,C010726,2026-01-19,R006,E00226,Instagram,Returned,1085.26
O0010726,C010727,2026-01-20,R007,E00227,Google Ads,Completed,2279.56
O0010727,C010728,2026-01-21,R008,E00228,Google Ads,Completed,3501.6
O0010728,C010729,2026-01-22,R009,E00229,Instagram,Completed,4891.73
O0010729,C010730,2026-01-23,R010,E00230,Referral,Completed,6248.4
O0010730,C010731,2026-01-24,R011,E00231,Referral,Completed,1275.62
O0010731,C010732,2026-01-25,R012,E00232,Google Ads,Completed,2665.4
O0010732,C010733,2026-01-26,R013,E00233,Google Ads,Completed,4073.9
O0010733,C010734,2026-01-27,R014,E00234,Instagram,Completed,5665.03
O0010734,C010735,2026-01-28,R015,E00235,Email,Completed,7204.25
O0010735,C010736,2026-01-29,R016,E00236,Instagram,Cancelled,1500.36
O0010736,C010737,2026-01-30,R017,E00237,Email,Completed,3048.55
O0010737,C010738,2026-01-31,R018,E00238,Referral,Completed,4642.15
O0010738,C010739,2026-02-01,R019,E00239,Referral,Returned,6432.95
O0010739,C010740,2026-02-02,R020,E00240,Email,Completed,8153.36
O0010740,C010741,2026-02-03,R001,E00241,Instagram,Completed,1692.74
O0010741,C010742,2026-02-04,R002,E00242,Email,Completed,3429.0
O0010742,C010743,2026-02-05,R003,E00243,Instagram,Completed,5333.34
O0010743,C010744,2026-02-06,R004,E00244,Email,Completed,7195.47
O0010744,C010745,2026-02-07,R005,E00245,Organic Search,Completed,9095.73
O0010745,C010746,2026-02-08,R006,E00246,Email,Completed,1883.77
O0010746,C010747,2026-02-09,R007,E00247,Organic Search,Completed,3806.76
O0010747,C010748,2026-02-10,R008,E00248,Organic Search,Completed,5907.66
O0010748,C010749,2026-02-11,R009,E00249,Google Ads,Completed,7952.6
O0010749,C010750,2026-02-12,R010,E00250,Google Ads,Completed,10276.03
O0010751,C010752,2026-02-14,R012,E00252,Email,Returned,4181.82
O0010752,C010753,2026-02-15,R013,E00253,Referral,Completed,6477.93
O0010753,C010754,2026-02-16,R014,E00254,Google Ads,Completed,8704.34
O0010754,C010755,2026-02-17,R015,E00255,Email,Cancelled,11228.5
O0010755,C010756,2026-02-18,R016,E00256,Google Ads,Completed,2261.8
O0010756,C010757,2026-02-19,R017,E00257,Organic Search,Completed,4665.26
O0010757,C010758,2026-02-20,R018,E00258,Email,Completed,7044.16
O0010758,C010759,2026-02-21,R019,E00259,Referral,Completed,9450.69
O0010759,C010760,2026-02-22,R020,E00260,Email,Completed,12174.24
O0010760,C010761,2026-02-23,R001,E00261,Instagram,Completed,2448.79
O0010761,C010762,2026-02-24,R002,E00262,Instagram,Completed,5044.36
O0010762,C010763,2026-02-25,R003,E00263,Google Ads,Completed,7606.35
O0010763,C010764,2026-02-26,R004,E00264,Google Ads,Completed,10440.22
O0010764,C010765,2026-02-27,R005,E00265,Referral,Returned,13113.24
O0010765,C010766,2026-02-28,R006,E00266,Referral,Completed,2634.43
O0010766,C010767,2026-03-01,R007,E00267,Instagram,Completed,5420.77
O0010767,C010768,2026-03-02,R008,E00268,Referral,Completed,8164.49
O0010768,C010769,2026-03-03,R009,E00269,Instagram,Completed,11194.65
O0010769,C010770,2026-03-04,R010,E00270,Google Ads,Completed,14045.5
O0010770,C010771,2026-03-05,R011,E00271,Referral,Completed,2887.48
O0010771,C010772,2026-03-06,R012,E00272,Organic Search,Completed,5794.48
O0010772,C010773,2026-03-07,R013,E00273,Email,Completed,8718.59
O0010773,C010774,2026-03-08,R014,E00274,Referral,Cancelled,11943.69
O0010774,C010775,2026-03-09,R015,E00275,Organic Search,Completed,14971.02
O0010775,C010776,2026-03-10,R016,E00276,Instagram,Completed,3075.14
O0010776,C010777,2026-03-11,R017,E00277,Referral,Completed,6165.5
O0010777,C010778,2026-03-12,R018,E00278,Google Ads,Returned,9494.71
O0010778,C010779,2026-03-13,R019,E00279,Organic Search,Completed,12687.34
O0010779,C010780,2026-03-14,R020,E00280,Google Ads,Completed,15889.8
O0010780,C010781,2026-03-15,R001,E00281,Google Ads,Completed,3261.46
O0010781,C010782,2026-03-16,R002,E00282,Organic Search,Completed,6533.82
O0010782,C010783,2026-03-17,R003,E00283,Google Ads,Completed,10054.87
O0010783,C010784,2026-03-18,R004,E00284,Google Ads,Completed,13425.6
O0010784,C010785,2026-03-19,R005,E00285,Referral,Completed,17211.64
O0010785,C010786,2026-03-20,R006,E00286,Google Ads,Completed,3446.43
O0010786,C010787,2026-03-21,R007,E00287,Email,Completed,6899.44
O0010787,C010788,2026-03-22,R008,E00288,Organic Search,Completed,10610.99
O0010788,C010789,2026-03-23,R009,E00289,Instagram,Completed,14158.47
O0010789,C010790,2026-03-24,R010,E00290,Email,Completed,18140.52
O0010790,C010791,2026-03-25,R011,E00291,Email,Returned,3630.05
O0010791,C010792,2026-03-26,R012,E00292,Organic Search,Completed,7439.5
O0010792,C010793,2026-03-27,R013,E00293,Google Ads,Cancelled,11163.07
O0010793,C010794,2026-03-28,R014,E00294,Referral,Completed,14885.94
O0010794,C010795,2026-03-29,R015,E00295,Organic Search,Completed,19062.67
O0010795,C010796,2026-03-30,R016,E00296,Instagram,Completed,3812.32
O0010796,C010797,2026-03-31,R017,E00297,Organic Search,Completed,7809.17
O0010797,C010798,2026-04-01,R018,E00298,Email,Completed,11711.1
O0010798,C010799,2026-04-02,R019,E00299,Organic Search,Completed,15988.7
O0010799,C010800,2026-04-03,R020,E00300,Referral,Completed,19978.08
O0010800,C010801,2026-04-04,R001,E00301,Email,Completed,110.92
O0010801,C010802,2026-04-05,R002,E00302,Google Ads,Completed,303.65
O0010802,C010803,2026-04-06,R003,E00303,Instagram,Completed,567.67
O0010803,C010804,2026-04-07,R004,E00304,Organic Search,Returned,925.36
O0010804,C010805,2026-04-08,R005,E00305,Referral,Completed,1340.33
O0010805,C010806,2026-04-09,R006,E00306,Instagram,Completed,311.39
O0010806,C010807,2026-04-10,R007,E00307,Referral,Completed,694.89
O0010807,C010808,2026-04-11,R008,E00308,Instagram,Completed,1148.06
O0010808,C010809,2026-04-12,R009,E00309,Email,Completed,1709.45
O0010809,C010810,2026-04-13,R010,E00310,Email,Completed,2309.66
O0010810,C010811,2026-04-14,R011,E00311,Organic Search,Completed,507.82
O0010811,C010812,2026-04-15,R012,E00312,Email,Cancelled,1083.43
O0010812,C010813,2026-04-16,R013,E00313,Instagram,Completed,1766.46
O0010813,C010814,2026-04-17,R014,E00314,Email,Completed,2488.15
O0010814,C010815,2026-04-18,R015,E00315,Email,Completed,3272.24
O0010815,C010816,2026-04-19,R016,E00316,Instagram,Completed,702.9
O0010816,C010817,2026-04-20,R017,E00317,Google Ads,Returned,1469.27
O0010817,C010818,2026-04-21,R018,E00318,Instagram,Completed,2352.91
O0010818,C010819,2026-04-22,R019,E00319,Google Ads,Completed,3261.46
O0010819,C010820,2026-04-23,R020,E00320,Email,Completed,4331.22
O0010820,C010821,2026-04-24,R001,E00321,Referral,Completed,896.63
O0010821,C010822,2026-04-25,R002,E00322,Referral,Completed,1852.42
O0010822,C010823,2026-04-26,R003,E00323,Google Ads,Completed,2935.31
O0010823,C010824,2026-04-27,R004,E00324,Organic Search,Completed,4029.37
O0010824,C010825,2026-04-28,R005,E00325,Email,Completed,5303.92
O0010825,C010826,2026-04-29,R006,E00326,Google Ads,Completed,1089.01
O0010826,C010827,2026-04-30,R007,E00327,Organic Search,Completed,2287.34
O0010827,C010828,2026-05-01,R008,E00328,Referral,Completed,3513.68
O0010828,C010829,2026-05-02,R009,E00329,Organic Search,Completed,4791.9
O0010829,C010830,2026-05-03,R010,E00330,Email,Returned,6269.88
O0010830,C010831,2026-05-04,R011,E00331,Email,Cancelled,1280.05
O0010831,C010832,2026-05-05,R012,E00332,Email,Completed,2674.53
O0010832,C010833,2026-05-06,R013,E00333,Email,Completed,4087.99
O0010833,C010834,2026-05-07,R014,E00334,Organic Search,Completed,5684.37
O0010834,C010835,2026-05-08,R015,E00335,Organic Search,Completed,7229.09
O0010835,C010836,2026-05-09,R016,E00336,Organic Search,Completed,1469.74
O0010836,C010837,2026-05-10,R017,E00337,Google Ads,Completed,3059.02
O0010837,C010838,2026-05-11,R018,E00338,Email,Completed,4658.27
O0010838,C010839,2026-05-12,R019,E00339,Instagram,Completed,6454.98
O0010839,C010840,2026-05-13,R020,E00340,Organic Search,Completed,8181.57
O0010840,C010841,2026-05-14,R001,E00341,Google Ads,Completed,1698.52
O0010841,C010842,2026-05-15,R002,E00342,Google Ads,Completed,3440.82
O0010842,C010843,2026-05-16,R003,E00343,Instagram,Returned,5224.5
O0010843,C010844,2026-05-17,R004,E00344,Referral,Completed,7220.2
O0010844,C010845,2026-05-18,R005,E00345,Referral,Completed,9127.31
O0010845,C010846,2026-05-19,R006,E00346,Referral,Completed,1890.23
O0010846,C010847,2026-05-20,R007,E00347,Instagram,Completed,3819.93
O0010847,C010848,2026-05-21,R008,E00348,Organic Search,Completed,5927.82
O0010848,C010849,2026-05-22,R009,E00349,Google Ads,Completed,7980.02
O0010849,C010850,2026-05-23,R010,E00350,Google Ads,Cancelled,10066.31
O0010850,C010851,2026-05-24,R011,E00351,Organic Search,Completed,2080.59
O0010851,C010852,2026-05-25,R012,E00352,Referral,Completed,4196.34
O0010852,C010853,2026-05-26,R013,E00353,Email,Completed,6500.12
O0010853,C010854,2026-05-27,R014,E00354,Referral,Completed,8734.46
O0010854,C010855,2026-05-28,R015,E00355,Referral,Completed,11266.83
O0010855,C010856,2026-05-29,R016,E00356,Referral,Returned,2269.6
O0010856,C010857,2026-05-30,R017,E00357,Google Ads,Completed,4570.05
O0010857,C010858,2026-05-31,R018,E00358,Organic Search,Completed,7068.37
O0010858,C010859,2026-06-01,R019,E00359,Organic Search,Completed,9483.5
O0010859,C010860,2026-06-02,R020,E00360,Referral,Completed,12215.94
O0010860,C010861,2026-06-03,R001,E00361,Referral,Completed,2457.26
O0010861,C010862,2026-06-04,R002,E00362,Google Ads,Completed,5061.58
O0010862,C010863,2026-06-05,R003,E00363,Organic Search,Completed,7632.58
O0010863,C010864,2026-06-06,R004,E00364,Email,Completed,10227.15
O0010864,C010865,2026-06-07,R005,E00365,Instagram,Completed,13158.3
O0010865,C010866,2026-06-08,R006,E00366,Instagram,Completed,2643.58
O0010866,C010867,2026-06-09,R007,E00367,Organic Search,Completed,5439.34
O0010867,C010868,2026-06-10,R008,E00368,Instagram,Completed,8192.74
O0010868,C010869,2026-06-11,R009,E00369,Organic Search,Cancelled,11232.86
O0010869,C010870,2026-06-12,R010,E00370,Google Ads,Completed,14093.93
O0010870,C010871,2026-06-13,R011,E00371,Instagram,Completed,2828.55
O0010871,C010872,2026-06-14,R012,E00372,Google Ads,Completed,5814.4
O0010872,C010873,2026-06-15,R013,E00373,Instagram,Completed,8748.86
O0010873,C010874,2026-06-16,R014,E00374,Referral,Completed,11984.59
O0010874,C010875,2026-06-17,R015,E00375,Organic Search,Completed,15022.82
O0010875,C010876,2026-06-18,R016,E00376,Referral,Completed,3085.64
O0010876,C010877,2026-06-19,R017,E00377,Organic Search,Completed,6186.76
O0010877,C010878,2026-06-20,R018,E00378,Instagram,Completed,9300.94
O0010878,C010879,2026-06-21,R019,E00379,Referral,Completed,12730.94
O0010879,C010880,2026-06-22,R020,E00380,Google Ads,Completed,15944.97
O0010880,C010881,2026-06-23,R001,E00381,Referral,Completed,3272.63
O0010881,C010882,2026-06-24,R002,E00382,Google Ads,Returned,6556.43
O0010882,C010883,2026-06-25,R003,E00383,Google Ads,Completed,10089.19
O0010883,C010884,2026-06-26,R004,E00384,Instagram,Completed,13471.89
O0010884,C010885,2026-06-27,R005,E00385,Organic Search,Completed,16860.38
O0010885,C010886,2026-06-28,R006,E00386,Organic Search,Completed,3458.27
O0010886,C010887,2026-06-29,R007,E00387,Google Ads,Completed,6923.4
O0010887,C010888,2026-06-30,R008,E00388,Email,Cancelled,10647.33
O0010888,C010889,2026-07-01,R009,E00389,Google Ads,Completed,14207.46
O0010889,C010890,2026-07-02,R010,E00390,Organic Search,Completed,18202.44
O0010890,C010891,2026-07-03,R011,E00391,Google Ads,Completed,3642.57
O0010891,C010892,2026-07-04,R012,E00392,Referral,Completed,7287.68
O0010892,C010893,2026-07-05,R013,E00393,Organic Search,Completed,11201.43
O0010893,C010894,2026-07-06,R014,E00394,Email,Completed,14937.63
O0010894,C010895,2026-07-07,R015,E00395,Google Ads,Returned,19127.95
O0010895,C010896,2026-07-08,R016,E00396,Referral,Completed,3825.51
O0010896,C010897,2026-07-09,R017,E00397,Referral,Completed,7835.82
O0010897,C010898,2026-07-10,R018,E00398,Google Ads,Completed,11751.48
O0010898,C010899,2026-07-11,R019,E00399,Referral,Completed,15662.4
O0010899,C010900,2026-07-12,R020,E00400,Google Ads,Completed,20046.73
O0010900,C010901,2026-07-13,R001,E00401,Instagram,Completed,111.31
O0010901,C010902,2026-07-14,R002,E00402,Instagram,Completed,304.69
O0010902,C010903,2026-07-15,R003,E00403,Instagram,Completed,569.64
O0010903,C010904,2026-07-16,R004,E00404,Email,Completed,928.52
O0010904,C010905,2026-07-17,R005,E00405,Google Ads,Completed,1344.95
O0010905,C010906,2026-07-18,R006,E00406,Email,Completed,305.04
O0010906,C010907,2026-07-19,R007,E00407,Email,Cancelled,697.28
O0010907,C010908,2026-07-20,R008,E00408,Referral,Returned,1152.04
