"Campaign_ID","Campaign_Date","Channel","Campaign_Name","Spend","Impressions","Clicks","Leads","Conversions","Attributed_Revenue","Attributed_Profit"
"MC001193","2025-12-08","Referral","Campaign 1193","56500","21193","2193","293","33","72369","-36236.67999999999"
"MC001194","2025-12-09","Organic Search","Campaign 1194","57000","21194","2194","294","34","74596","-36113.119999999995"
"MC001195","2025-12-10","Google Ads","Campaign 1195","57500","21195","2195","295","35","76825","-35989"
"MC001196","2025-12-11","Instagram","Campaign 1196","58000","21196","2196","296","36","79056","-35864.32"
"MC001197","2025-12-12","Email","Campaign 1197","58500","21197","2197","297","37","81289","-35739.08"
"MC001198","2025-12-13","Referral","Campaign 1198","59000","21198","2198","298","38","83524","-35613.28"
"MC001199","2025-12-14","Organic Search","Campaign 1199","59500","21199","2199","299","39","85761","-35486.92"
"MC001200","2025-12-15","Google Ads","Campaign 1200","10000","21200","2200","300","40","88000","14640.000000000004"
"MC001201","2025-12-16","Instagram","Campaign 1201","10500","21201","2201","301","41","90241","14767.480000000003"
"MC001202","2025-12-17","Email","Campaign 1202","11000","21202","2202","302","42","92484","14895.520000000004"
"MC001203","2025-12-18","Referral","Campaign 1203","11500","21203","2203","303","43","94729","15024.120000000003"
"MC001204","2025-12-19","Organic Search","Campaign 1204","12000","21204","2204","304","44","96976","15153.280000000002"
"MC001205","2025-12-20","Google Ads","Campaign 1205","12500","21205","2205","305","45","99225","15283.000000000004"
"MC001206","2025-12-21","Instagram","Campaign 1206","13000","21206","2206","306","46","101476","15413.280000000002"
"MC001207","2025-12-22","Email","Campaign 1207","13500","21207","2207","307","47","103729","15544.120000000003"
"MC001208","2025-12-23","Referral","Campaign 1208","14000","21208","2208","308","48","105984","15675.520000000004"
"MC001209","2025-12-24","Organic Search","Campaign 1209","14500","21209","2209","309","49","108241","15807.480000000003"
"MC001210","2025-12-25","Google Ads","Campaign 1210","15000","21210","2210","310","50","110500","15940.000000000004"
"MC001211","2025-12-26","Instagram","Campaign 1211","15500","21211","2211","311","51","112761","16073.080000000002"
"MC001212","2025-12-27","Email","Campaign 1212","16000","21212","2212","312","52","115024","16206.720000000005"
"MC001213","2025-12-28","Referral","Campaign 1213","16500","21213","2213","313","53","117289","16340.920000000006"
"MC001214","2025-12-29","Organic Search","Campaign 1214","17000","21214","2214","314","54","119556","16475.68"
"MC001215","2025-12-30","Google Ads","Campaign 1215","17500","21215","2215","315","55","121825","16611"
"MC001216","2025-12-31","Instagram","Campaign 1216","18000","21216","2216","316","56","124096","16746.880000000005"
"MC001217","2026-01-01","Email","Campaign 1217","18500","21217","2217","317","57","126369","16883.320000000007"
"MC001218","2026-01-02","Referral","Campaign 1218","19000","21218","2218","318","58","128644","17020.320000000007"
"MC001219","2026-01-03","Organic Search","Campaign 1219","19500","21219","2219","319","59","130921","17157.880000000005"
"MC001220","2026-01-04","Google Ads","Campaign 1220","20000","21220","2220","320","60","133200","17296"
"MC001221","2026-01-05","Instagram","Campaign 1221","20500","21221","2221","321","61","135481","17434.68"
"MC001222","2026-01-06","Email","Campaign 1222","21000","21222","2222","322","62","137764","17573.920000000006"
"MC001223","2026-01-07","Referral","Campaign 1223","21500","21223","2223","323","63","140049","17713.72"
"MC001224","2026-01-08","Organic Search","Campaign 1224","22000","21224","2224","324","64","142336","17854.08"
"MC001225","2026-01-09","Google Ads","Campaign 1225","22500","21225","2225","325","65","144625","17995.000000000007"
"MC001226","2026-01-10","Instagram","Campaign 1226","23000","21226","2226","326","66","146916","18136.480000000003"
"MC001227","2026-01-11","Email","Campaign 1227","23500","21227","2227","327","67","149209","18278.520000000004"
"MC001228","2026-01-12","Referral","Campaign 1228","24000","21228","2228","328","68","151504","18421.120000000003"
"MC001229","2026-01-13","Organic Search","Campaign 1229","24500","21229","2229","329","69","153801","18564.280000000006"
"MC001230","2026-01-14","Google Ads","Campaign 1230","25000","21230","2230","330","70","156100","18708.000000000007"
"MC001231","2026-01-15","Instagram","Campaign 1231","25500","21231","2231","331","71","158401","18852.280000000006"
"MC001232","2026-01-16","Email","Campaign 1232","26000","21232","2232","332","72","160704","18997.120000000003"
"MC001233","2026-01-17","Referral","Campaign 1233","26500","21233","2233","333","73","163009","19142.520000000004"
"MC001234","2026-01-18","Organic Search","Campaign 1234","27000","21234","2234","334","74","165316","19288.480000000003"
"MC001235","2026-01-19","Google Ads","Campaign 1235","27500","21235","2235","335","75","167625","19435.000000000007"
"MC001236","2026-01-20","Instagram","Campaign 1236","28000","21236","2236","336","76","169936","19582.08"
"MC001237","2026-01-21","Email","Campaign 1237","28500","21237","2237","337","77","172249","19729.72"
"MC001238","2026-01-22","Referral","Campaign 1238","29000","21238","2238","338","78","174564","19877.920000000006"
"MC001239","2026-01-23","Organic Search","Campaign 1239","29500","21239","2239","339","79","176881","20026.680000000008"
"MC001240","2026-01-24","Google Ads","Campaign 1240","30000","21240","2240","340","80","179200","20176.000000000007"
"MC001241","2026-01-25","Instagram","Campaign 1241","30500","21241","2241","341","81","181521","20325.880000000005"
"MC001242","2026-01-26","Email","Campaign 1242","31000","21242","2242","342","82","183844","20476.320000000007"
"MC001243","2026-01-27","Referral","Campaign 1243","31500","21243","2243","343","83","186169","20627.320000000007"
"MC001244","2026-01-28","Organic Search","Campaign 1244","32000","21244","2244","344","84","188496","20778.880000000005"
"MC001245","2026-01-29","Google Ads","Campaign 1245","32500","21245","2245","345","85","190825","20931.000000000007"
"MC001246","2026-01-30","Instagram","Campaign 1246","33000","21246","2246","346","86","193156","21083.680000000008"
"MC001247","2026-01-31","Email","Campaign 1247","33500","21247","2247","347","87","195489","21236.920000000006"
"MC001248","2026-02-01","Referral","Campaign 1248","34000","21248","2248","348","88","197824","21390.72000000001"
"MC001249","2026-02-02","Organic Search","Campaign 1249","34500","21249","2249","349","89","200161","21545.08"
"MC001250","2026-02-03","Google Ads","Campaign 1250","35000","21250","2250","350","90","202500","21700.000000000007"
"MC001251","2026-02-04","Instagram","Campaign 1251","35500","21251","2251","351","91","204841","21855.480000000003"
"MC001252","2026-02-05","Email","Campaign 1252","36000","21252","2252","352","92","207184","22011.520000000004"
"MC001253","2026-02-06","Referral","Campaign 1253","36500","21253","2253","353","93","209529","22168.120000000003"
"MC001254","2026-02-07","Organic Search","Campaign 1254","37000","21254","2254","354","94","211876","22325.280000000006"
"MC001255","2026-02-08","Google Ads","Campaign 1255","37500","21255","2255","355","95","214225","22483.000000000007"
"MC001256","2026-02-09","Instagram","Campaign 1256","38000","21256","2256","356","96","216576","22641.280000000006"
"MC001257","2026-02-10","Email","Campaign 1257","38500","21257","2257","357","97","218929","22800.120000000003"
"MC001258","2026-02-11","Referral","Campaign 1258","39000","21258","2258","358","98","221284","22959.520000000004"
"MC001259","2026-02-12","Organic Search","Campaign 1259","39500","21259","2259","359","99","223641","23119.480000000003"
"MC001260","2026-02-13","Google Ads","Campaign 1260","40000","21260","2260","360","10","22600","-33672"
"MC001261","2026-02-14","Instagram","Campaign 1261","40500","21261","2261","361","11","24871","-33536.119999999995"
"MC001262","2026-02-15","Email","Campaign 1262","41000","21262","2262","362","12","27144","-33399.68"
"MC001263","2026-02-16","Referral","Campaign 1263","41500","21263","2263","363","13","29419","-33262.68"
"MC001264","2026-02-17","Organic Search","Campaign 1264","42000","21264","2264","364","14","31696","-33125.119999999995"
"MC001265","2026-02-18","Google Ads","Campaign 1265","42500","21265","2265","365","15","33975","-32987"
"MC001266","2026-02-19","Instagram","Campaign 1266","43000","21266","2266","366","16","36256","-32848.32"
"MC001267","2026-02-20","Email","Campaign 1267","43500","21267","2267","367","17","38539","-32709.079999999998"
"MC001268","2026-02-21","Referral","Campaign 1268","44000","21268","2268","368","18","40824","-32569.28"
"MC001269","2026-02-22","Organic Search","Campaign 1269","44500","21269","2269","369","19","43111","-32428.92"
"MC001270","2026-02-23","Google Ads","Campaign 1270","45000","21270","2270","370","20","45400","-32288"
"MC001271","2026-02-24","Instagram","Campaign 1271","45500","21271","2271","371","21","47691","-32146.519999999997"
"MC001272","2026-02-25","Email","Campaign 1272","46000","21272","2272","372","22","49984","-32004.48"
"MC001273","2026-02-26","Referral","Campaign 1273","46500","21273","2273","373","23","52279","-31861.879999999997"
"MC001274","2026-02-27","Organic Search","Campaign 1274","47000","21274","2274","374","24","54576","-31718.72"
"MC001275","2026-02-28","Google Ads","Campaign 1275","47500","21275","2275","375","25","56875","-31575"
"MC001276","2026-03-01","Instagram","Campaign 1276","48000","21276","2276","376","26","59176","-31430.719999999998"
"MC001277","2026-03-02","Email","Campaign 1277","48500","21277","2277","377","27","61479","-31285.879999999997"
"MC001278","2026-03-03","Referral","Campaign 1278","49000","21278","2278","378","28","63784","-31140.48"
"MC001279","2026-03-04","Organic Search","Campaign 1279","49500","21279","2279","379","29","66091","-30994.519999999997"
"MC001280","2026-03-05","Google Ads","Campaign 1280","50000","21280","2280","380","30","68400","-30847.999999999996"
"MC001281","2026-03-06","Instagram","Campaign 1281","50500","21281","2281","381","31","70711","-30700.92"
"MC001282","2026-03-07","Email","Campaign 1282","51000","21282","2282","382","32","73024","-30553.28"
"MC001283","2026-03-08","Referral","Campaign 1283","51500","21283","2283","383","33","75339","-30405.079999999998"
"MC001284","2026-03-09","Organic Search","Campaign 1284","52000","21284","2284","384","34","77656","-30256.32"
"MC001285","2026-03-10","Google Ads","Campaign 1285","52500","21285","2285","385","35","79975","-30106.999999999996"
"MC001286","2026-03-11","Instagram","Campaign 1286","53000","21286","2286","386","36","82296","-29957.12"
"MC001287","2026-03-12","Email","Campaign 1287","53500","21287","2287","387","37","84619","-29806.679999999997"
"MC001288","2026-03-13","Referral","Campaign 1288","54000","21288","2288","388","38","86944","-29655.679999999997"
"MC001289","2026-03-14","Organic Search","Campaign 1289","54500","21289","2289","389","39","89271","-29504.12"
"MC001290","2026-03-15","Google Ads","Campaign 1290","55000","21290","2290","390","40","91600","-29351.999999999996"
"MC001291","2026-03-16","Instagram","Campaign 1291","55500","21291","2291","391","41","93931","-29199.319999999996"
"MC001292","2026-03-17","Email","Campaign 1292","56000","21292","2292","392","42","96264","-29046.079999999998"
"MC001293","2026-03-18","Referral","Campaign 1293","56500","21293","2293","393","43","98599","-28892.28"
"MC001294","2026-03-19","Organic Search","Campaign 1294","57000","21294","2294","394","44","100936","-28737.92"
"MC001295","2026-03-20","Google Ads","Campaign 1295","57500","21295","2295","395","45","103275","-28582.999999999996"
"MC001296","2026-03-21","Instagram","Campaign 1296","58000","21296","2296","396","46","105616","-28427.519999999997"
"MC001297","2026-03-22","Email","Campaign 1297","58500","21297","2297","397","47","107959","-28271.479999999996"
"MC001298","2026-03-23","Referral","Campaign 1298","59000","21298","2298","398","48","110304","-28114.879999999997"
"MC001299","2026-03-24","Organic Search","Campaign 1299","59500","21299","2299","399","49","112651","-27957.719999999998"
"MC001300","2026-03-25","Google Ads","Campaign 1300","10000","21300","2300","400","50","115000","22200.000000000004"
"MC001301","2026-03-26","Instagram","Campaign 1301","10500","21301","2301","401","51","117351","22358.280000000006"
"MC001302","2026-03-27","Email","Campaign 1302","11000","21302","2302","402","52","119704","22517.120000000003"
"MC001303","2026-03-28","Referral","Campaign 1303","11500","21303","2303","403","53","122059","22676.520000000004"
"MC001304","2026-03-29","Organic Search","Campaign 1304","12000","21304","2304","404","54","124416","22836.480000000003"
"MC001305","2026-03-30","Google Ads","Campaign 1305","12500","21305","2305","405","55","126775","22997"
"MC001306","2026-03-31","Instagram","Campaign 1306","13000","21306","2306","406","56","129136","23158.08"
"MC001307","2026-04-01","Email","Campaign 1307","13500","21307","2307","407","57","131499","23319.72"
"MC001308","2026-04-02","Referral","Campaign 1308","14000","21308","2308","408","58","133864","23481.920000000006"
"MC001309","2026-04-03","Organic Search","Campaign 1309","14500","21309","2309","409","59","136231","23644.68"
"MC001310","2026-04-04","Google Ads","Campaign 1310","15000","21310","2310","410","60","138600","23808.000000000007"
"MC001311","2026-04-05","Instagram","Campaign 1311","15500","21311","2311","411","61","140971","23971.880000000005"
"MC001312","2026-04-06","Email","Campaign 1312","16000","21312","2312","412","62","143344","24136.320000000007"
"MC001313","2026-04-07","Referral","Campaign 1313","16500","21313","2313","413","63","145719","24301.320000000007"
"MC001314","2026-04-08","Organic Search","Campaign 1314","17000","21314","2314","414","64","148096","24466.880000000005"
