"Payment_ID","Invoice_ID","Customer_ID","Payment_Date","Payment_Method","Payment_Amount","Payment_Fee","Payment_Status"
"PAY0004314","INV0004314","C004315","2026-07-17","Bank Transfer","16838.00","303.08","Successful"
"PAY0004315","INV0004315","C004316","2026-07-18","UPI","16955.00","305.19","Successful"
"PAY0004316","INV0004316","C004317","2026-07-19","Card","17072.00","307.30","Successful"
"PAY0004317","INV0004317","C004318","2026-07-20","Wallet","17189.00","309.40","Successful"
"PAY0004318","INV0004318","C004319","2026-07-21","Wallet","17306.00","311.51","Failed"
"PAY0004319","INV0004319","C004320","2026-07-22","Bank Transfer","17423.00","313.61","Successful"
"PAY0004320","INV0004320","C004321","2026-07-23","Wallet","17540.00","315.72","Successful"
"PAY0004321","INV0004321","C004322","2026-07-24","UPI","17657.00","317.83","Successful"
"PAY0004322","INV0004322","C004323","2026-07-25","Bank Transfer","17774.00","319.93","Successful"
"PAY0004323","INV0004323","C004324","2026-07-26","UPI","17891.00","322.04","Successful"
"PAY0004324","INV0004324","C004325","2026-07-27","Card","18008.00","324.14","Successful"
"PAY0004325","INV0004325","C004326","2026-07-28","Card","18125.00","326.25","Successful"
"PAY0004326","INV0004326","C004327","2026-07-29","Bank Transfer","18242.00","328.36","Successful"
"PAY0004327","INV0004327","C004328","2026-07-30","Bank Transfer","18359.00","330.46","Successful"
"PAY0004328","INV0004328","C004329","2026-07-31","UPI","18476.00","332.57","Successful"
"PAY0004329","INV0004329","C004330","2026-08-01","Wallet","18593.00","334.67","Successful"
"PAY0004330","INV0004330","C004331","2026-08-02","Wallet","18710.00","336.78","Successful"
"PAY0004331","INV0004331","C004332","2026-08-03","Wallet","18827.00","338.89","Successful"
"PAY0004332","INV0004332","C004333","2026-08-04","UPI","18944.00","340.99","Successful"
"PAY0004333","INV0004333","C004334","2026-08-05","UPI","19061.00","343.10","Successful"
"PAY0004334","INV0004334","C004335","2026-08-06","Wallet","19178.00","345.20","Successful"
"PAY0004335","INV0004335","C004336","2026-08-07","UPI","19295.00","347.31","Failed"
"PAY0004336","INV0004336","C004337","2026-08-08","Bank Transfer","19412.00","349.42","Successful"
"PAY0004337","INV0004337","C004338","2026-08-09","Wallet","19529.00","351.52","Successful"
"PAY0004338","INV0004338","C004339","2026-08-10","Bank Transfer","19646.00","353.63","Successful"
"PAY0004339","INV0004339","C004340","2026-08-11","Card","19763.00","355.73","Successful"
"PAY0004340","INV0004340","C004341","2026-08-12","Card","19880.00","357.84","Successful"
"PAY0004341","INV0004341","C004342","2026-08-13","Bank Transfer","19997.00","359.95","Successful"
"PAY0004342","INV0004342","C004343","2026-08-14","UPI","20114.00","362.05","Successful"
"PAY0004343","INV0004343","C004344","2026-08-15","Wallet","20231.00","364.16","Successful"
"PAY0004344","INV0004344","C004345","2026-08-16","UPI","20348.00","366.26","Successful"
"PAY0004345","INV0004345","C004346","2026-08-17","UPI","20465.00","368.37","Successful"
"PAY0004346","INV0004346","C004347","2026-08-18","Wallet","20582.00","370.48","Successful"
"PAY0004347","INV0004347","C004348","2026-08-19","UPI","20699.00","372.58","Successful"
"PAY0004348","INV0004348","C004349","2026-08-20","UPI","20816.00","374.69","Successful"
"PAY0004349","INV0004349","C004350","2026-08-21","Card","20933.00","376.79","Successful"
"PAY0004350","INV0004350","C004351","2026-08-22","UPI","21050.00","378.90","Successful"
"PAY0004351","INV0004351","C004352","2026-08-23","UPI","21167.00","381.01","Successful"
"PAY0004352","INV0004352","C004353","2026-08-24","Bank Transfer","21284.00","383.11","Failed"
"PAY0004353","INV0004353","C004354","2026-08-25","Card","21401.00","385.22","Successful"
"PAY0004354","INV0004354","C004355","2026-08-26","UPI","21518.00","387.32","Successful"
"PAY0004355","INV0004355","C004356","2026-08-27","UPI","21635.00","389.43","Successful"
"PAY0004356","INV0004356","C004357","2026-08-28","Card","21752.00","391.54","Successful"
"PAY0004357","INV0004357","C004358","2026-08-29","UPI","21869.00","393.64","Successful"
"PAY0004358","INV0004358","C004359","2026-08-30","Card","21986.00","395.75","Successful"
"PAY0004359","INV0004359","C004360","2026-08-31","UPI","22103.00","397.85","Successful"
"PAY0004360","INV0004360","C004361","2025-09-01","UPI","22220.00","399.96","Successful"
"PAY0004361","INV0004361","C004362","2025-09-02","Bank Transfer","22337.00","402.07","Successful"
"PAY0004362","INV0004362","C004363","2025-09-03","Wallet","22454.00","404.17","Successful"
"PAY0004363","INV0004363","C004364","2025-09-04","Wallet","22571.00","406.28","Successful"
"PAY0004364","INV0004364","C004365","2025-09-05","Card","22688.00","408.38","Successful"
"PAY0004365","INV0004365","C004366","2025-09-06","Wallet","22805.00","410.49","Successful"
"PAY0004366","INV0004366","C004367","2025-09-07","UPI","22922.00","412.60","Successful"
"PAY0004367","INV0004367","C004368","2025-09-08","Card","23039.00","414.70","Successful"
"PAY0004368","INV0004368","C004369","2025-09-09","Bank Transfer","23156.00","416.81","Successful"
"PAY0004369","INV0004369","C004370","2025-09-10","UPI","23273.00","418.91","Failed"
"PAY0004370","INV0004370","C004371","2025-09-11","UPI","23390.00","421.02","Successful"
"PAY0004371","INV0004371","C004372","2025-09-12","Card","23507.00","423.13","Successful"
"PAY0004372","INV0004372","C004373","2025-09-13","UPI","23624.00","425.23","Successful"
"PAY0004373","INV0004373","C004374","2025-09-14","UPI","23741.00","427.34","Successful"
"PAY0004374","INV0004374","C004375","2025-09-15","Card","23858.00","429.44","Successful"
"PAY0004375","INV0004375","C004376","2025-09-16","Card","23975.00","431.55","Successful"
"PAY0004376","INV0004376","C004377","2025-09-17","UPI","24092.00","433.66","Successful"
"PAY0004377","INV0004377","C004378","2025-09-18","Bank Transfer","24209.00","435.76","Successful"
"PAY0004378","INV0004378","C004379","2025-09-19","Bank Transfer","24326.00","437.87","Successful"
"PAY0004379","INV0004379","C004380","2025-09-20","Wallet","24443.00","439.97","Successful"
"PAY0004380","INV0004380","C004381","2025-09-21","Bank Transfer","24560.00","442.08","Successful"
"PAY0004381","INV0004381","C004382","2025-09-22","Card","24677.00","444.19","Successful"
"PAY0004382","INV0004382","C004383","2025-09-23","Bank Transfer","24794.00","446.29","Successful"
"PAY0004383","INV0004383","C004384","2025-09-24","Wallet","24911.00","448.40","Successful"
"PAY0004384","INV0004384","C004385","2025-09-25","Wallet","25028.00","450.50","Successful"
"PAY0004385","INV0004385","C004386","2025-09-26","Card","25145.00","452.61","Successful"
"PAY0004386","INV0004386","C004387","2025-09-27","Bank Transfer","25262.00","454.72","Failed"
"PAY0004387","INV0004387","C004388","2025-09-28","Wallet","25379.00","456.82","Successful"
"PAY0004388","INV0004388","C004389","2025-09-29","Wallet","25496.00","458.93","Successful"
"PAY0004389","INV0004389","C004390","2025-09-30","Wallet","25613.00","461.03","Successful"
"PAY0004390","INV0004390","C004391","2025-10-01","UPI","25730.00","463.14","Successful"
"PAY0004391","INV0004391","C004392","2025-10-02","Wallet","25847.00","465.25","Successful"
"PAY0004392","INV0004392","C004393","2025-10-03","Card","25964.00","467.35","Successful"
"PAY0004393","INV0004393","C004394","2025-10-04","Card","26081.00","469.46","Successful"
"PAY0004394","INV0004394","C004395","2025-10-05","Card","26198.00","471.56","Successful"
"PAY0004395","INV0004395","C004396","2025-10-06","Wallet","26315.00","473.67","Successful"
"PAY0004396","INV0004396","C004397","2025-10-07","UPI","26432.00","475.78","Successful"
"PAY0004397","INV0004397","C004398","2025-10-08","Card","26549.00","477.88","Successful"
"PAY0004398","INV0004398","C004399","2025-10-09","Card","26666.00","479.99","Successful"
"PAY0004399","INV0004399","C004400","2025-10-10","Bank Transfer","26783.00","482.09","Successful"
"PAY0004400","INV0004400","C004401","2025-10-11","Bank Transfer","3500.00","63.00","Successful"
"PAY0004401","INV0004401","C004402","2025-10-12","Card","3617.00","65.11","Successful"
"PAY0004402","INV0004402","C004403","2025-10-13","UPI","3734.00","67.21","Successful"
"PAY0004403","INV0004403","C004404","2025-10-14","Bank Transfer","3851.00","69.32","Failed"
"PAY0004404","INV0004404","C004405","2025-10-15","Bank Transfer","3968.00","71.42","Successful"
"PAY0004405","INV0004405","C004406","2025-10-16","Wallet","4085.00","73.53","Successful"
"PAY0004406","INV0004406","C004407","2025-10-17","Wallet","4202.00","75.64","Successful"
"PAY0004407","INV0004407","C004408","2025-10-18","UPI","4319.00","77.74","Successful"
"PAY0004408","INV0004408","C004409","2025-10-19","Card","4436.00","79.85","Successful"
"PAY0004409","INV0004409","C004410","2025-10-20","Bank Transfer","4553.00","81.95","Successful"
"PAY0004410","INV0004410","C004411","2025-10-21","UPI","4670.00","84.06","Successful"
"PAY0004411","INV0004411","C004412","2025-10-22","Card","4787.00","86.17","Successful"
"PAY0004412","INV0004412","C004413","2025-10-23","UPI","4904.00","88.27","Successful"
"PAY0004413","INV0004413","C004414","2025-10-24","UPI","5021.00","90.38","Successful"
"PAY0004414","INV0004414","C004415","2025-10-25","UPI","5138.00","92.48","Successful"
"PAY0004415","INV0004415","C004416","2025-10-26","UPI","5255.00","94.59","Successful"
"PAY0004416","INV0004416","C004417","2025-10-27","Wallet","5372.00","96.70","Successful"
"PAY0004417","INV0004417","C004418","2025-10-28","Card","5489.00","98.80","Successful"
"PAY0004418","INV0004418","C004419","2025-10-29","Bank Transfer","5606.00","100.91","Successful"
"PAY0004419","INV0004419","C004420","2025-10-30","Card","5723.00","103.01","Successful"
"PAY0004420","INV0004420","C004421","2025-10-31","Bank Transfer","5840.00","105.12","Failed"
"PAY0004421","INV0004421","C004422","2025-11-01","UPI","5957.00","107.23","Successful"
"PAY0004422","INV0004422","C004423","2025-11-02","Wallet","6074.00","109.33","Successful"
"PAY0004423","INV0004423","C004424","2025-11-03","Wallet","6191.00","111.44","Successful"
"PAY0004424","INV0004424","C004425","2025-11-04","UPI","6308.00","113.54","Successful"
"PAY0004425","INV0004425","C004426","2025-11-05","Bank Transfer","6425.00","115.65","Successful"
"PAY0004426","INV0004426","C004427","2025-11-06","Card","6542.00","117.76","Successful"
"PAY0004427","INV0004427","C004428","2025-11-07","Card","6659.00","119.86","Successful"
"PAY0004428","INV0004428","C004429","2025-11-08","UPI","6776.00","121.97","Successful"
"PAY0004429","INV0004429","C004430","2025-11-09","UPI","6893.00","124.07","Successful"
"PAY0004430","INV0004430","C004431","2025-11-10","Card","7010.00","126.18","Successful"
"PAY0004431","INV0004431","C004432","2025-11-11","Bank Transfer","7127.00","128.29","Successful"
"PAY0004432","INV0004432","C004433","2025-11-12","UPI","7244.00","130.39","Successful"
"PAY0004433","INV0004433","C004434","2025-11-13","Card","7361.00","132.50","Successful"
"PAY0004434","INV0004434","C004435","2025-11-14","Card","7478.00","134.60","Successful"
"PAY0004435","INV0004435","C004436","2025-11-15","UPI","7595.00","136.71","Successful"
"PAY0004436","INV0004436","C004437","2025-11-16","UPI","7712.00","138.82","Successful"
"PAY0004437","INV0004437","C004438","2025-11-17","Wallet","7829.00","140.92","Failed"
"PAY0004438","INV0004438","C004439","2025-11-18","Wallet","7946.00","143.03","Successful"
"PAY0004439","INV0004439","C004440","2025-11-19","Card","8063.00","145.13","Successful"
"PAY0004440","INV0004440","C004441","2025-11-20","UPI","8180.00","147.24","Successful"
"PAY0004441","INV0004441","C004442","2025-11-21","Card","8297.00","149.35","Successful"
"PAY0004442","INV0004442","C004443","2025-11-22","Wallet","8414.00","151.45","Successful"
"PAY0004443","INV0004443","C004444","2025-11-23","Card","8531.00","153.56","Successful"
"PAY0004444","INV0004444","C004445","2025-11-24","Card","8648.00","155.66","Successful"
"PAY0004445","INV0004445","C004446","2025-11-25","UPI","8765.00","157.77","Successful"
"PAY0004446","INV0004446","C004447","2025-11-26","Bank Transfer","8882.00","159.88","Successful"
"PAY0004447","INV0004447","C004448","2025-11-27","UPI","8999.00","161.98","Successful"
"PAY0004448","INV0004448","C004449","2025-11-28","Wallet","9116.00","164.09","Successful"
"PAY0004449","INV0004449","C004450","2025-11-29","UPI","9233.00","166.19","Successful"
"PAY0004450","INV0004450","C004451","2025-11-30","Bank Transfer","9350.00","168.30","Successful"
"PAY0004451","INV0004451","C004452","2025-12-01","Wallet","9467.00","170.41","Successful"
"PAY0004452","INV0004452","C004453","2025-12-02","Wallet","9584.00","172.51","Successful"
"PAY0004453","INV0004453","C004454","2025-12-03","Wallet","9701.00","174.62","Successful"
"PAY0004454","INV0004454","C004455","2025-12-04","Card","9818.00","176.72","Failed"
"PAY0004455","INV0004455","C004456","2025-12-05","UPI","9935.00","178.83","Successful"
"PAY0004456","INV0004456","C004457","2025-12-06","Wallet","10052.00","180.94","Successful"
"PAY0004457","INV0004457","C004458","2025-12-07","Card","10169.00","183.04","Successful"
"PAY0004458","INV0004458","C004459","2025-12-08","UPI","10286.00","185.15","Successful"
"PAY0004459","INV0004459","C004460","2025-12-09","Wallet","10403.00","187.25","Successful"
"PAY0004460","INV0004460","C004461","2025-12-10","Wallet","10520.00","189.36","Successful"
"PAY0004461","INV0004461","C004462","2025-12-11","Wallet","10637.00","191.47","Successful"
"PAY0004462","INV0004462","C004463","2025-12-12","Bank Transfer","10754.00","193.57","Successful"
"PAY0004463","INV0004463","C004464","2025-12-13","UPI","10871.00","195.68","Successful"
"PAY0004464","INV0004464","C004465","2025-12-14","Bank Transfer","10988.00","197.78","Successful"
"PAY0004465","INV0004465","C004466","2025-12-15","UPI","11105.00","199.89","Successful"
"PAY0004466","INV0004466","C004467","2025-12-16","UPI","11222.00","202.00","Successful"
"PAY0004467","INV0004467","C004468","2025-12-17","UPI","11339.00","204.10","Successful"
"PAY0004468","INV0004468","C004469","2025-12-18","Bank Transfer","11456.00","206.21","Successful"
"PAY0004469","INV0004469","C004470","2025-12-19","Bank Transfer","11573.00","208.31","Successful"
"PAY0004470","INV0004470","C004471","2025-12-20","Bank Transfer","11690.00","210.42","Successful"
"PAY0004471","INV0004471","C004472","2025-12-21","Bank Transfer","11807.00","212.53","Failed"
"PAY0004472","INV0004472","C004473","2025-12-22","Card","11924.00","214.63","Successful"
"PAY0004473","INV0004473","C004474","2025-12-23","Bank Transfer","12041.00","216.74","Successful"
"PAY0004474","INV0004474","C004475","2025-12-24","Card","12158.00","218.84","Successful"
"PAY0004475","INV0004475","C004476","2025-12-25","Card","12275.00","220.95","Successful"
"PAY0004476","INV0004476","C004477","2025-12-26","Wallet","12392.00","223.06","Successful"
"PAY0004477","INV0004477","C004478","2025-12-27","UPI","12509.00","225.16","Successful"
"PAY0004478","INV0004478","C004479","2025-12-28","UPI","12626.00","227.27","Successful"
"PAY0004479","INV0004479","C004480","2025-12-29","Wallet","12743.00","229.37","Successful"
"PAY0004480","INV0004480","C004481","2025-12-30","UPI","12860.00","231.48","Successful"
"PAY0004481","INV0004481","C004482","2025-12-31","Card","12977.00","233.59","Successful"
"PAY0004482","INV0004482","C004483","2026-01-01","UPI","13094.00","235.69","Successful"
"PAY0004483","INV0004483","C004484","2026-01-02","Wallet","13211.00","237.80","Successful"
"PAY0004484","INV0004484","C004485","2026-01-03","Bank Transfer","13328.00","239.90","Successful"
"PAY0004485","INV0004485","C004486","2026-01-04","Wallet","13445.00","242.01","Successful"
"PAY0004486","INV0004486","C004487","2026-01-05","UPI","13562.00","244.12","Successful"
"PAY0004487","INV0004487","C004488","2026-01-06","Bank Transfer","13679.00","246.22","Successful"
"PAY0004488","INV0004488","C004489","2026-01-07","Card","13796.00","248.33","Failed"
"PAY0004489","INV0004489","C004490","2026-01-08","UPI","13913.00","250.43","Successful"
"PAY0004490","INV0004490","C004491","2026-01-09","Bank Transfer","14030.00","252.54","Successful"
"PAY0004491","INV0004491","C004492","2026-01-10","UPI","14147.00","254.65","Successful"
"PAY0004492","INV0004492","C004493","2026-01-11","Bank Transfer","14264.00","256.75","Successful"
"PAY0004493","INV0004493","C004494","2026-01-12","Card","14381.00","258.86","Successful"
