"Order_Item_ID","Order_ID","Product_ID","Quantity","Unit_Price","Discount_Pct","Gross_Amount","Net_Amount"
"OI00009607","O0009607","P00608","3","1725.00","0.03","5175.00","386.67"
"OI00009608","O0009608","P00609","4","1900.00","0.04","7600.00","562.01"
"OI00009609","O0009609","P99999","5","2075.00","0.05","10375.00","759.23"
"OI00009610","O0009610","P00611","1","2250.00","0.06","2250.00","162.92"
"OI00009611","O0009611","P00612","2","2425.00","0.00","4850.00","373.60"
"OI00009612","O0009612","P00613","3","2600.00","0.01","7800.00","594.83"
"OI00009613","O0009613","P00614","4","2775.00","0.02","11100.00","837.93"
"OI00009614","O0009614","P00615","5","2950.00","0.03","14750.00","1102.11"
"OI00009615","O0009615","P00616","1","3125.00","0.04","3125.00","231.09"
"OI00009616","O0009616","P00617","2","3300.00","0.05","6600.00","482.98"
"OI00009617","O0009617","P00618","3","3475.00","0.06","10425.00","754.86"
"OI00009618","O0009618","P00619","4","3650.00","0.00","14600.00","1124.64"
"OI00009619","O0009619","P00620","5","3825.00","0.01","19125.00","1458.47"
"OI00009620","O0009620","P00621","1","4000.00","0.02","4000.00","301.96"
"OI00009621","O0009621","P00622","2","4175.00","0.03","8350.00","623.91"
"OI00009622","O0009622","P00623","3","4350.00","0.04","13050.00","965.03"
"OI00009623","O0009623","P00624","4","4525.00","0.05","18100.00","1324.53"
"OI00009624","O0009624","P00625","5","4700.00","0.06","23500.00","1701.60"
"OI00009625","O0009625","P00626","1","4875.00","0.00","4875.00","375.52"
"OI00009626","O0009626","P00627","2","5050.00","0.01","10100.00","770.23"
"OI00009627","O0009627","P00628","3","5225.00","0.02","15675.00","1183.30"
"OI00009628","O0009628","P00629","4","5400.00","0.03","21600.00","1613.94"
"OI00009629","O0009629","P00630","5","5575.00","0.04","27875.00","2061.33"
"OI00009630","O0009630","P00631","1","5750.00","0.05","5750.00","420.78"
"OI00009631","O0009631","P00632","2","5925.00","0.06","11850.00","858.04"
"OI00009632","O0009632","P00633","3","6100.00","0.00","18300.00","1409.65"
"OI00009633","O0009633","P00634","4","6275.00","0.01","25100.00","1914.12"
"OI00009634","O0009634","P00635","5","6450.00","0.02","32250.00","2434.54"
"OI00009635","O0009635","P00636","1","6625.00","0.03","6625.00","495.02"
"OI00009636","O0009636","P00637","2","6800.00","0.04","13600.00","1005.71"
"OI00009637","O0009637","P00638","3","6975.00","0.05","20925.00","1531.26"
"OI00009638","O0009638","P00639","4","7150.00","0.06","28600.00","2070.88"
"OI00009639","O0009639","P00640","5","7325.00","0.00","36625.00","2821.23"
"OI00009640","O0009640","P00641","1","7500.00","0.01","7500.00","571.95"
"OI00009641","O0009641","P00642","2","7675.00","0.02","15350.00","1158.77"
"OI00009642","O0009642","P00643","3","7850.00","0.03","23550.00","1759.64"
"OI00009643","O0009643","P00644","4","8025.00","0.04","32100.00","2373.76"
"OI00009644","O0009644","P00645","5","8200.00","0.05","41000.00","3000.33"
"OI00009645","O0009645","P00646","1","8375.00","0.06","8375.00","606.42"
"OI00009646","O0009646","P00647","2","8550.00","0.00","17100.00","1317.22"
"OI00009647","O0009647","P00648","3","8725.00","0.01","26175.00","1996.10"
"OI00009648","O0009648","P00649","4","8900.00","0.02","35600.00","2687.43"
"OI00009649","O0009649","P00650","5","9075.00","0.03","45375.00","3390.39"
"OI00009650","O0009650","P00651","1","9250.00","0.04","9250.00","684.03"
"OI00009651","O0009651","P00652","2","9425.00","0.05","18850.00","1379.42"
"OI00009652","O0009652","P00653","3","9600.00","0.06","28800.00","2085.36"
"OI00009653","O0009653","P00654","4","9775.00","0.00","39100.00","3011.88"
"OI00009654","O0009654","P00655","5","9950.00","0.01","49750.00","3793.93"
"OI00009655","O0009655","P00656","1","10125.00","0.02","10125.00","764.33"
"OI00009656","O0009656","P00657","2","10300.00","0.03","20600.00","1539.22"
"OI00009657","O0009657","P00658","3","10475.00","0.04","31425.00","2323.85"
"OI00009658","O0009658","P00659","4","10650.00","0.05","42600.00","3117.41"
"OI00009659","O0009659","P00660","5","10825.00","0.06","54125.00","3919.11"
"OI00009660","O0009660","P00661","1","11000.00","0.00","11000.00","847.33"
"OI00009661","O0009661","P00662","2","11175.00","0.01","22350.00","1704.41"
"OI00009662","O0009662","P00663","3","11350.00","0.02","34050.00","2570.42"
"OI00009663","O0009663","P00664","4","11525.00","0.03","46100.00","3444.56"
"OI00009664","O0009664","P00665","5","11700.00","0.04","58500.00","4326.02"
"OI00009665","O0009665","P00666","1","11875.00","0.05","11875.00","869.00"
"OI00009666","O0009666","P00667","2","12050.00","0.06","24100.00","1745.04"
"OI00009667","O0009667","P00668","3","12225.00","0.00","36675.00","2825.08"
"OI00009668","O0009668","P00669","4","12400.00","0.01","49600.00","3782.49"
"OI00009669","O0009669","P00670","5","12575.00","0.02","62875.00","4746.41"
"OI00009670","O0009670","P00671","1","12750.00","0.03","12750.00","952.67"
"OI00009671","O0009671","P00672","2","12925.00","0.04","25850.00","1911.58"
"OI00009672","O0009672","P00673","3","13100.00","0.05","39300.00","2875.92"
"OI00009673","O0009673","P00674","4","13275.00","0.06","53100.00","3844.89"
"OI00009674","O0009674","P00675","5","13450.00","0.00","67250.00","5180.28"
"OI00009675","O0009675","P00676","1","13625.00","0.01","13625.00","1039.04"
"OI00009676","O0009676","P00677","2","13800.00","0.02","27600.00","2083.51"
"OI00009677","O0009677","P00678","3","13975.00","0.03","41925.00","3132.61"
"OI00009678","O0009678","P00679","4","14150.00","0.04","56600.00","4185.51"
"OI00009679","O0009679","P00680","5","14325.00","0.05","71625.00","5241.43"
"OI00009680","O0009680","P00681","1","14500.00","0.06","14500.00","1049.92"
"OI00009681","O0009681","P00682","2","14675.00","0.00","29350.00","2260.84"
"OI00009682","O0009682","P00683","3","14850.00","0.01","44550.00","3397.38"
"OI00009683","O0009683","P00684","4","15025.00","0.02","60100.00","4536.93"
"OI00009684","O0009684","P00685","5","15200.00","0.03","76000.00","5678.67"
"OI00009685","O0009685","P00686","1","15375.00","0.04","15375.00","1136.97"
"OI00009686","O0009686","P00687","2","15550.00","0.05","31100.00","2275.86"
"OI00009687","O0009687","P00688","3","15725.00","0.06","47175.00","3415.87"
"OI00009688","O0009688","P00689","4","15900.00","0.00","63600.00","4899.12"
"OI00009689","O0009689","P00690","5","16075.00","0.01","80375.00","6129.39"
"OI00009690","O0009690","P00691","1","16250.00","0.02","16250.00","1226.71"
"OI00009691","O0009691","P00692","2","16425.00","0.03","32850.00","2454.53"
"OI00009692","O0009692","P00693","3","16600.00","0.04","49800.00","3682.66"
"OI00009693","O0009693","P00694","4","16775.00","0.05","67100.00","4910.29"
"OI00009694","O0009694","P00695","5","16950.00","0.06","84750.00","6136.61"
"OI00009695","O0009695","P00696","1","17125.00","0.00","17125.00","1319.14"
"OI00009696","O0009696","P00697","2","17300.00","0.01","34600.00","2638.59"
"OI00009697","O0009697","P00698","3","17475.00","0.02","52425.00","3957.54"
"OI00009698","O0009698","P00699","4","17650.00","0.03","70600.00","5275.18"
"OI00009699","O0009699","P00700","5","17825.00","0.04","89125.00","6590.71"
"OI00009700","O0009700","P00701","1","500.00","0.05","500.00","36.59"
"OI00009701","O0009701","P00702","2","675.00","0.06","1350.00","97.75"
"OI00009702","O0009702","P00703","3","850.00","0.00","2550.00","196.43"
"OI00009703","O0009703","P00704","4","1025.00","0.01","4100.00","312.67"
"OI00009704","O0009704","P00705","5","1200.00","0.02","6000.00","452.94"
"OI00009705","O0009705","P00706","1","1375.00","0.03","1375.00","102.74"
"OI00009706","O0009706","P00707","2","1550.00","0.04","3100.00","229.24"
"OI00009707","O0009707","P00708","3","1725.00","0.05","5175.00","378.70"
"OI00009708","O0009708","P00709","4","1900.00","0.06","7600.00","550.30"
"OI00009709","O0009709","P00710","5","2075.00","0.00","10375.00","799.19"
"OI00009710","O0009710","P00711","1","2250.00","0.01","2250.00","171.58"
"OI00009711","O0009711","P00712","2","2425.00","0.02","4850.00","366.12"
"OI00009712","O0009712","P00713","3","2600.00","0.03","7800.00","582.81"
"OI00009713","O0009713","P00714","4","2775.00","0.04","11100.00","820.83"
"OI00009714","O0009714","P00715","5","2950.00","0.05","14750.00","1079.39"
"OI00009715","O0009715","P00716","1","3125.00","0.06","3125.00","226.28"
"OI00009716","O0009716","P00717","2","3300.00","0.00","6600.00","508.40"
"OI00009717","O0009717","P00718","3","3475.00","0.01","10425.00","795.01"
"OI00009718","O0009718","P00719","4","3650.00","0.02","14600.00","1102.15"
"OI00009719","O0009719","P00720","5","3825.00","0.03","19125.00","1429.01"
"OI00009720","O0009720","P00721","1","4000.00","0.04","4000.00","295.80"
"OI00009721","O0009721","P00722","2","4175.00","0.05","8350.00","611.04"
"OI00009722","O0009722","P00723","3","4350.00","0.06","13050.00","944.93"
"OI00009723","O0009723","P00724","4","4525.00","0.00","18100.00","1394.25"
"OI00009724","O0009724","P00725","5","4700.00","0.01","23500.00","1792.11"
"OI00009725","O0009725","P00726","1","4875.00","0.02","4875.00","368.01"
"OI00009726","O0009726","P00727","2","5050.00","0.03","10100.00","754.67"
"OI00009727","O0009727","P00728","3","5225.00","0.04","15675.00","1159.15"
"OI00009728","O0009728","P00729","4","5400.00","0.05","21600.00","1580.66"
"OI00009729","O0009729","P00730","5","5575.00","0.06","27875.00","2018.38"
"OI00009730","O0009730","P00731","1","5750.00","0.00","5750.00","442.92"
"OI00009731","O0009731","P00732","2","5925.00","0.01","11850.00","903.68"
"OI00009732","O0009732","P00733","3","6100.00","0.02","18300.00","1381.46"
"OI00009733","O0009733","P00734","4","6275.00","0.03","25100.00","1875.46"
"OI00009734","O0009734","P00735","5","6450.00","0.04","32250.00","2384.86"
"OI00009735","O0009735","P00736","1","6625.00","0.05","6625.00","484.81"
"OI00009736","O0009736","P00737","2","6800.00","0.06","13600.00","984.75"
"OI00009737","O0009737","P00738","3","6975.00","0.00","20925.00","1611.86"
"OI00009738","O0009738","P00739","4","7150.00","0.01","28600.00","2181.03"
"OI00009739","O0009739","P00740","5","7325.00","0.02","36625.00","2764.81"
"OI00009740","O0009740","P00741","1","7500.00","0.03","7500.00","560.39"
"OI00009741","O0009741","P00742","2","7675.00","0.04","15350.00","1135.12"
"OI00009742","O0009742","P00743","3","7850.00","0.05","23550.00","1723.36"
"OI00009743","O0009743","P00744","4","8025.00","0.06","32100.00","2324.31"
"OI00009744","O0009744","P00745","5","8200.00","0.00","41000.00","3158.24"
"OI00009745","O0009745","P00746","1","8375.00","0.01","8375.00","638.68"
"OI00009746","O0009746","P00747","2","8550.00","0.02","17100.00","1290.87"
"OI00009747","O0009747","P00748","3","8725.00","0.03","26175.00","1955.78"
"OI00009748","O0009748","P00749","4","8900.00","0.04","35600.00","2632.59"
"OI00009749","O0009749","P00750","5","9075.00","0.05","45375.00","3320.48"
"OI00009750","O0009750","P00751","1","9250.00","0.06","9250.00","669.78"
"OI00009751","O0009751","P00752","2","9425.00","0.00","18850.00","1452.02"
"OI00009752","O0009752","P00753","3","9600.00","0.01","28800.00","2196.29"
"OI00009753","O0009753","P00754","4","9775.00","0.02","39100.00","2951.64"
"OI00009754","O0009754","P00755","5","9950.00","0.03","49750.00","3717.29"
"OI00009755","O0009755","P00756","1","10125.00","0.04","10125.00","748.73"
"OI00009756","O0009756","P00757","2","10300.00","0.05","20600.00","1507.48"
"OI00009757","O0009757","P00758","3","10475.00","0.06","31425.00","2275.43"
"OI00009758","O0009758","P00759","4","10650.00","0.00","42600.00","3281.49"
"OI00009759","O0009759","P00760","5","10825.00","0.01","54125.00","4127.57"
"OI00009760","O0009760","P00761","1","11000.00","0.02","11000.00","830.39"
"OI00009761","O0009761","P00762","2","11175.00","0.03","22350.00","1669.98"
"OI00009762","O0009762","P00763","3","11350.00","0.04","34050.00","2517.96"
"OI00009763","O0009763","P00764","4","11525.00","0.05","46100.00","3373.54"
"OI00009764","O0009764","P00765","5","11700.00","0.06","58500.00","4235.89"
"OI00009765","O0009765","P00766","1","11875.00","0.00","11875.00","914.73"
"OI00009766","O0009766","P00767","2","12050.00","0.01","24100.00","1837.86"
"OI00009767","O0009767","P00768","3","12225.00","0.02","36675.00","2768.58"
"OI00009768","O0009768","P00769","4","12400.00","0.03","49600.00","3706.08"
"OI00009769","O0009769","P00770","5","12575.00","0.04","62875.00","4649.54"
"OI00009770","O0009770","P00771","1","12750.00","0.05","12750.00","933.03"
"OI00009771","O0009771","P00772","2","12925.00","0.06","25850.00","1871.76"
"OI00009772","O0009772","P00773","3","13100.00","0.00","39300.00","3027.29"
"OI00009773","O0009773","P00774","4","13275.00","0.01","53100.00","4049.40"
"OI00009774","O0009774","P00775","5","13450.00","0.02","67250.00","5076.68"
"OI00009775","O0009775","P00776","1","13625.00","0.03","13625.00","1018.05"
"OI00009776","O0009776","P00777","2","13800.00","0.04","27600.00","2040.99"
"OI00009777","O0009777","P00778","3","13975.00","0.05","41925.00","3068.02"
"OI00009778","O0009778","P00779","4","14150.00","0.06","56600.00","4098.32"
"OI00009779","O0009779","P00780","5","14325.00","0.00","71625.00","5517.29"
"OI00009780","O0009780","P00781","1","14500.00","0.01","14500.00","1105.77"
"OI00009781","O0009781","P00782","2","14675.00","0.02","29350.00","2215.62"
"OI00009782","O0009782","P00783","3","14850.00","0.03","44550.00","3328.75"
"OI00009783","O0009783","P00784","4","15025.00","0.04","60100.00","4444.34"
"OI00009784","O0009784","P00785","5","15200.00","0.05","76000.00","5561.58"
"OI00009785","O0009785","P00786","1","15375.00","0.06","15375.00","1113.28"
"OI00009786","O0009786","P00787","2","15550.00","0.00","31100.00","2395.64"
"OI00009787","O0009787","P00788","3","15725.00","0.01","47175.00","3597.56"
"OI00009788","O0009788","P00789","4","15900.00","0.02","63600.00","4801.14"
"OI00009789","O0009789","P00790","5","16075.00","0.03","80375.00","6005.57"
"OI00009790","O0009790","P00791","1","16250.00","0.04","16250.00","1201.67"
"OI00009791","O0009791","P00792","2","16425.00","0.05","32850.00","2403.92"
"OI00009792","O0009792","P00793","3","16600.00","0.06","49800.00","3605.94"
"OI00009793","O0009793","P00794","4","16775.00","0.00","67100.00","5168.73"
"OI00009794","O0009794","P00795","5","16950.00","0.01","84750.00","6463.03"
"OI00009795","O0009795","P00796","1","17125.00","0.02","17125.00","1292.76"
"OI00009796","O0009796","P00797","2","17300.00","0.03","34600.00","2585.29"
"OI00009797","O0009797","P00798","3","17475.00","0.04","52425.00","3876.78"
"OI00009798","O0009798","P00799","4","17650.00","0.05","70600.00","5166.42"
"OI00009799","O0009799","P00800","5","17825.00","0.06","89125.00","6453.40"
"OI00009800","O0009800","P00801","1","500.00","0.00","500.00","38.52"
"OI00009801","O0009801","P00802","2","675.00","0.01","1350.00","102.95"
"OI00009802","O0009802","P00803","3","850.00","0.02","2550.00","192.50"
"OI00009803","O0009803","P00804","4","1025.00","0.03","4100.00","306.35"
"OI00009804","O0009804","P00805","5","1200.00","0.04","6000.00","443.69"
"OI00009805","O0009805","P00806","1","1375.00","0.05","1375.00","100.62"
"OI00009806","O0009806","P00807","2","1550.00","0.06","3100.00","224.47"
"OI00009807","O0009807","P00808","3","1725.00","0.00","5175.00","398.63"
"OI00009808","O0009808","P00809","4","1900.00","0.01","7600.00","579.58"
"OI00009809","O0009809","P00810","5","2075.00","0.02","10375.00","783.20"
"OI00009810","O0009810","P00811","1","2250.00","0.03","2250.00","168.12"
"OI00009811","O0009811","P00812","2","2425.00","0.04","4850.00","358.65"
"OI00009812","O0009812","P00813","3","2600.00","0.05","7800.00","570.79"
"OI00009813","O0009813","P00814","4","2775.00","0.06","11100.00","803.73"
"OI00009814","O0009814","P00815","5","2950.00","0.00","14750.00","1136.20"
"OI00009815","O0009815","P00816","1","3125.00","0.01","3125.00","238.31"
"OI00009816","O0009816","P00817","2","3300.00","0.02","6600.00","498.23"
"OI00009817","O0009817","P00818","3","3475.00","0.03","10425.00","778.95"
"OI00009818","O0009818","P00819","4","3650.00","0.04","14600.00","1079.66"
"OI00009819","O0009819","P00820","5","3825.00","0.05","19125.00","1399.54"
"OI00009820","O0009820","P00821","1","4000.00","0.06","4000.00","289.63"
"OI00009821","O0009821","P00822","2","4175.00","0.00","8350.00","643.20"
"OI00009822","O0009822","P00823","3","4350.00","0.01","13050.00","995.19"
"OI00009823","O0009823","P00824","4","4525.00","0.02","18100.00","1366.36"
"OI00009824","O0009824","P00825","5","4700.00","0.03","23500.00","1755.90"
"OI00009825","O0009825","P00826","1","4875.00","0.04","4875.00","360.50"
"OI00009826","O0009826","P00827","2","5050.00","0.05","10100.00","739.11"
"OI00009827","O0009827","P00828","3","5225.00","0.06","15675.00","1135.00"
"OI00009828","O0009828","P00829","4","5400.00","0.00","21600.00","1663.85"
"OI00009829","O0009829","P00830","5","5575.00","0.01","27875.00","2125.75"
"OI00009830","O0009830","P00831","1","5750.00","0.02","5750.00","434.07"
"OI00009831","O0009831","P00832","2","5925.00","0.03","11850.00","885.42"
"OI00009832","O0009832","P00833","3","6100.00","0.04","18300.00","1353.27"
"OI00009833","O0009833","P00834","4","6275.00","0.05","25100.00","1836.79"
"OI00009834","O0009834","P00835","5","6450.00","0.06","32250.00","2335.17"
"OI00009835","O0009835","P00836","1","6625.00","0.00","6625.00","510.33"
"OI00009836","O0009836","P00837","2","6800.00","0.01","13600.00","1037.14"
"OI00009837","O0009837","P00838","3","6975.00","0.02","20925.00","1579.62"
"OI00009838","O0009838","P00839","4","7150.00","0.03","28600.00","2136.97"
