"Invoice_ID","Order_ID","Customer_ID","Invoice_Date","Due_Date","Invoice_Amount","Tax_Amount","Invoice_Status"
"INV0008703","O0008703","C008704","2026-07-06","2026-08-05","869.84","156.57","Issued"
"INV0008704","O0008704","C008705","2026-07-07","2026-08-06","1259.91","226.78","Issued"
"INV0008705","O0008705","C008706","2026-07-08","2026-08-07","292.71","52.69","Issued"
"INV0008706","O0008706","C008707","2026-07-09","2026-08-08","653.20","117.58","Issued"
"INV0008707","O0008707","C008708","2026-07-10","2026-08-09","1079.18","194.25","Issued"
"INV0008708","O0008708","C008709","2026-07-11","2026-08-10","1606.89","289.24","Issued"
"INV0008709","O0008709","C008710","2026-07-12","2026-08-11","2171.08","390.79","Issued"
"INV0008710","O0008710","C008711","2026-07-13","2026-08-12","477.35","85.92","Issued"
"INV0008711","O0008711","C008712","2026-07-14","2026-08-13","1018.42","183.32","Issued"
"INV0008712","O0008712","C008713","2026-07-15","2026-08-14","1660.47","298.88","Overdue"
"INV0008713","O0008713","C008714","2026-07-16","2026-08-15","2338.86","421.00","Issued"
"INV0008714","O0008714","C008715","2026-07-17","2026-08-16","3075.91","553.66","Issued"
"INV0008715","O0008715","C008716","2026-07-18","2026-08-17","660.73","118.93","Issued"
"INV0008716","O0008716","C008717","2026-07-19","2026-08-18","1381.12","248.60","Issued"
"INV0008717","O0008717","C008718","2026-07-20","2026-08-19","2211.73","398.11","Issued"
"INV0008718","O0008718","C008719","2026-07-21","2026-08-20","3065.77","551.84","Issued"
"INV0008719","O0008719","C008720","2026-07-22","2026-08-21","4071.34","732.84","Issued"
"INV0008720","O0008720","C008721","2026-07-23","2026-08-22","842.83","151.71","Issued"
"INV0008721","O0008721","C008722","2026-07-24","2026-08-23","1741.28","313.43","Issued"
"INV0008722","O0008722","C008723","2026-07-25","2026-08-24","2759.20","496.66","Issued"
"INV0008723","O0008723","C008724","2026-07-26","2026-08-25","3787.61","681.77","Overdue"
"INV0008724","O0008724","C008725","2026-07-27","2026-08-26","4985.68","897.42","Issued"
"INV0008725","O0008725","C008726","2026-07-28","2026-08-27","1023.67","184.26","Issued"
"INV0008726","O0008726","C008727","2026-07-29","2026-08-28","2150.10","387.02","Issued"
"INV0008727","O0008727","C008728","2026-07-30","2026-08-29","3302.86","594.51","Issued"
"INV0008728","O0008728","C008729","2026-07-31","2026-08-30","4504.38","810.79","Issued"
"INV0008729","O0008729","C008730","2026-08-01","2026-08-31","5893.68","1060.86","Issued"
"INV0008730","O0008730","C008731","2026-08-02","2026-09-01","1203.25","216.58","Issued"
"INV0008731","O0008731","C008732","2026-08-03","2026-09-02","2514.06","452.53","Issued"
"INV0008732","O0008732","C008733","2026-08-04","2026-09-03","3842.71","691.69","Issued"
"INV0008733","O0008733","C008734","2026-08-05","2026-09-04","5343.31","961.80","Issued"
"INV0008734","O0008734","C008735","2026-08-06","2026-09-05","6795.35","1223.16","Overdue"
"INV0008735","O0008735","C008736","2026-08-07","2026-09-06","1381.55","248.68","Issued"
"INV0008736","O0008736","C008737","2026-08-08","2026-09-07","2875.48","517.59","Issued"
"INV0008737","O0008737","C008738","2026-08-09","2026-09-08","4378.77","788.18","Issued"
"INV0008738","O0008738","C008739","2026-08-10","2026-09-09","6067.68","1092.18","Issued"
"INV0008739","O0008739","C008740","2026-08-11","2026-09-10","7690.68","1384.32","Issued"
"INV0008740","O0008740","C008741","2026-08-12","2026-09-11","1596.61","287.39","Issued"
"INV0008741","O0008741","C008742","2026-08-13","2026-09-12","3234.38","582.19","Issued"
"INV0008742","O0008742","C008743","2026-08-14","2026-09-13","4911.03","883.99","Issued"
"INV0008743","O0008743","C008744","2026-08-15","2026-09-14","6786.99","1221.66","Issued"
"INV0008744","O0008744","C008745","2026-08-16","2026-09-15","8579.67","1544.34","Issued"
"INV0008745","O0008745","C008746","2026-08-17","2026-09-16","1776.81","319.83","Overdue"
"INV0008746","O0008746","C008747","2026-08-18","2026-09-17","3590.73","646.33","Issued"
"INV0008747","O0008747","C008748","2026-08-19","2026-09-18","5572.15","1002.99","Issued"
"INV0008748","O0008748","C008749","2026-08-20","2026-09-19","7501.22","1350.22","Issued"
"INV0008749","O0008749","C008750","2026-08-21","2026-09-20","9462.33","1703.22","Issued"
"INV0008750","O0008750","C008751","2026-08-22","2026-09-21","1955.75","352.04","Issued"
"INV0008751","O0008751","C008752","2026-08-23","2026-09-22","3944.56","710.02","Issued"
"INV0008752","O0008752","C008753","2026-08-24","2026-09-23","6110.11","1099.82","Issued"
"INV0008753","O0008753","C008754","2026-08-25","2026-09-24","8210.39","1477.87","Issued"
"INV0008754","O0008754","C008755","2026-08-26","2026-09-25","10590.82","1906.35","Issued"
"INV0008755","O0008755","C008756","2026-08-27","2026-09-26","2133.42","384.02","Issued"
"INV0008756","O0008756","C008757","2026-08-28","2026-09-27","4295.85","773.25","Overdue"
"INV0008757","O0008757","C008758","2026-08-29","2026-09-28","6644.27","1195.97","Issued"
"INV0008758","O0008758","C008759","2026-08-30","2026-09-29","8914.49","1604.61","Issued"
"INV0008759","O0008759","C008760","2026-08-31","2026-09-30","11482.98","2066.94","Issued"
"INV0008760","O0008760","C008761","2025-09-01","2025-10-01","2309.83","415.77","Issued"
"INV0008761","O0008761","C008762","2025-09-02","2025-10-02","4757.88","856.42","Issued"
"INV0008762","O0008762","C008763","2025-09-03","2025-10-03","7174.62","1291.43","Issued"
"INV0008763","O0008763","C008764","2025-09-04","2025-10-04","9613.52","1730.43","Issued"
"INV0008764","O0008764","C008765","2025-09-05","2025-10-05","12368.81","2226.39","Issued"
"INV0008765","O0008765","C008766","2025-09-06","2025-10-06","2484.97","447.29","Issued"
"INV0008766","O0008766","C008767","2025-09-07","2025-10-07","5112.98","920.34","Issued"
"INV0008767","O0008767","C008768","2025-09-08","2025-10-08","7701.18","1386.21","Overdue"
"INV0008768","O0008768","C008769","2025-09-09","2025-10-09","10558.89","1900.60","Issued"
"INV0008769","O0008769","C008770","2025-09-10","2025-10-10","13248.30","2384.69","Issued"
"INV0008770","O0008770","C008771","2025-09-11","2025-10-11","2658.84","478.59","Issued"
"INV0008771","O0008771","C008772","2025-09-12","2025-10-12","5465.53","983.80","Issued"
"INV0008772","O0008772","C008773","2025-09-13","2025-10-13","8223.93","1480.31","Issued"
"INV0008773","O0008773","C008774","2025-09-14","2025-10-14","11265.52","2027.79","Issued"
"INV0008774","O0008774","C008775","2025-09-15","2025-10-15","14121.45","2541.86","Issued"
"INV0008775","O0008775","C008776","2025-09-16","2025-10-16","2900.50","522.09","Issued"
"INV0008776","O0008776","C008777","2025-09-17","2025-10-17","5815.55","1046.80","Issued"
"INV0008777","O0008777","C008778","2025-09-18","2025-10-18","8742.88","1573.72","Issued"
"INV0008778","O0008778","C008779","2025-09-19","2025-10-19","11967.08","2154.08","Overdue"
"INV0008779","O0008779","C008780","2025-09-20","2025-10-20","14988.27","2697.89","Issued"
"INV0008780","O0008780","C008781","2025-09-21","2025-10-21","3076.27","553.73","Issued"
"INV0008781","O0008781","C008782","2025-09-22","2025-10-22","6163.04","1109.35","Issued"
"INV0008782","O0008782","C008783","2025-09-23","2025-10-23","9483.84","1707.09","Issued"
"INV0008783","O0008783","C008784","2025-09-24","2025-10-24","12663.58","2279.44","Issued"
"INV0008784","O0008784","C008785","2025-09-25","2025-10-25","15848.75","2852.78","Issued"
"INV0008785","O0008785","C008786","2025-09-26","2025-10-26","3250.78","585.14","Issued"
"INV0008786","O0008786","C008787","2025-09-27","2025-10-27","6508.00","1171.44","Issued"
"INV0008787","O0008787","C008788","2025-09-28","2025-10-28","10008.49","1801.53","Issued"
"INV0008788","O0008788","C008789","2025-09-29","2025-10-29","13355.01","2403.90","Issued"
"INV0008789","O0008789","C008790","2025-09-30","2025-10-30","17110.29","3079.85","Overdue"
"INV0008790","O0008790","C008791","2025-10-01","2025-10-31","3424.01","616.32","Issued"
"INV0008791","O0008791","C008792","2025-10-02","2025-11-01","6850.42","1233.07","Issued"
"INV0008792","O0008792","C008793","2025-10-03","2025-11-02","10529.34","1895.28","Issued"
"INV0008793","O0008793","C008794","2025-10-04","2025-11-03","14041.37","2527.45","Issued"
"INV0008794","O0008794","C008795","2025-10-05","2025-11-04","17980.28","3236.45","Issued"
"INV0008795","O0008795","C008796","2025-10-06","2025-11-05","3595.98","647.28","Issued"
"INV0008796","O0008796","C008797","2025-10-07","2025-11-06","7365.67","1325.82","Issued"
"INV0008797","O0008797","C008798","2025-10-08","2025-11-07","11046.39","1988.35","Issued"
"INV0008798","O0008798","C008799","2025-10-09","2025-11-08","14722.66","2650.08","Issued"
"INV0008799","O0008799","C008800","2025-10-10","2025-11-09","18843.93","3391.91","Issued"
"INV0008800","O0008800","C008801","2025-10-11","2025-11-10","104.63","18.83","Overdue"
"INV0008801","O0008801","C008802","2025-10-12","2025-11-11","286.41","51.55","Issued"
"INV0008802","O0008802","C008803","2025-10-13","2025-11-12","535.46","96.38","Issued"
"INV0008803","O0008803","C008804","2025-10-14","2025-11-13","872.81","157.11","Issued"
"INV0008804","O0008804","C008805","2025-10-15","2025-11-14","1264.25","227.57","Issued"
"INV0008805","O0008805","C008806","2025-10-16","2025-11-15","286.74","51.61","Issued"
"INV0008806","O0008806","C008807","2025-10-17","2025-11-16","655.44","117.98","Issued"
"INV0008807","O0008807","C008808","2025-10-18","2025-11-17","1082.92","194.93","Issued"
"INV0008808","O0008808","C008809","2025-10-19","2025-11-18","1612.39","290.23","Issued"
"INV0008809","O0008809","C008810","2025-10-20","2025-11-19","2178.59","392.15","Issued"
"INV0008810","O0008810","C008811","2025-10-21","2025-11-20","478.98","86.22","Issued"
"INV0008811","O0008811","C008812","2025-10-22","2025-11-21","1021.94","183.95","Overdue"
"INV0008812","O0008812","C008813","2025-10-23","2025-11-22","1626.58","292.78","Issued"
"INV0008813","O0008813","C008814","2025-10-24","2025-11-23","2346.90","422.44","Issued"
"INV0008814","O0008814","C008815","2025-10-25","2025-11-24","3086.59","555.59","Issued"
"INV0008815","O0008815","C008816","2025-10-26","2025-11-25","662.99","119.34","Issued"
"INV0008816","O0008816","C008817","2025-10-27","2025-11-26","1385.90","249.46","Issued"
"INV0008817","O0008817","C008818","2025-10-28","2025-11-27","2219.28","399.47","Issued"
"INV0008818","O0008818","C008819","2025-10-29","2025-11-28","3076.34","553.74","Issued"
"INV0008819","O0008819","C008820","2025-10-30","2025-11-29","3988.26","717.89","Issued"
"INV0008820","O0008820","C008821","2025-10-31","2025-11-30","845.73","152.23","Issued"
"INV0008821","O0008821","C008822","2025-11-01","2025-12-01","1747.32","314.52","Issued"
"INV0008822","O0008822","C008823","2025-11-02","2025-12-02","2768.64","498.36","Overdue"
"INV0008823","O0008823","C008824","2025-11-03","2025-12-03","3800.72","684.13","Issued"
"INV0008824","O0008824","C008825","2025-11-04","2025-12-04","5002.70","900.49","Issued"
"INV0008825","O0008825","C008826","2025-11-05","2025-12-05","1027.20","184.90","Issued"
"INV0008826","O0008826","C008827","2025-11-06","2025-12-06","2106.22","379.12","Issued"
"INV0008827","O0008827","C008828","2025-11-07","2025-12-07","3314.21","596.56","Issued"
"INV0008828","O0008828","C008829","2025-11-08","2025-12-08","4520.02","813.60","Issued"
"INV0008829","O0008829","C008830","2025-11-09","2025-12-09","5913.87","1064.50","Issued"
"INV0008830","O0008830","C008831","2025-11-10","2025-12-10","1207.41","217.33","Issued"
"INV0008831","O0008831","C008832","2025-11-11","2025-12-11","2522.64","454.07","Issued"
"INV0008832","O0008832","C008833","2025-11-12","2025-12-12","3855.97","694.07","Issued"
"INV0008833","O0008833","C008834","2025-11-13","2025-12-13","5234.26","942.17","Overdue"
"INV0008834","O0008834","C008835","2025-11-14","2025-12-14","6818.70","1227.37","Issued"
"INV0008835","O0008835","C008836","2025-11-15","2025-12-15","1386.35","249.54","Issued"
"INV0008836","O0008836","C008837","2025-11-16","2025-12-16","2885.33","519.36","Issued"
"INV0008837","O0008837","C008838","2025-11-17","2025-12-17","4393.92","790.91","Issued"
"INV0008838","O0008838","C008839","2025-11-18","2025-12-18","6088.39","1095.91","Issued"
"INV0008839","O0008839","C008840","2025-11-19","2025-12-19","7717.20","1389.10","Issued"
"INV0008840","O0008840","C008841","2025-11-20","2025-12-20","1564.02","281.52","Issued"
"INV0008841","O0008841","C008842","2025-11-21","2025-12-21","3245.49","584.19","Issued"
"INV0008842","O0008842","C008843","2025-11-22","2025-12-22","4928.08","887.05","Issued"
"INV0008843","O0008843","C008844","2025-11-23","2025-12-23","6810.23","1225.84","Issued"
"INV0008844","O0008844","C008845","2025-11-24","2025-12-24","8609.36","1549.68","Overdue"
"INV0008845","O0008845","C008846","2025-11-25","2025-12-25","1782.88","320.92","Issued"
"INV0008846","O0008846","C008847","2025-11-26","2025-12-26","3603.12","648.56","Issued"
"INV0008847","O0008847","C008848","2025-11-27","2025-12-27","5458.44","982.52","Issued"
"INV0008848","O0008848","C008849","2025-11-28","2025-12-28","7527.00","1354.86","Issued"
"INV0008849","O0008849","C008850","2025-11-29","2025-12-29","9495.19","1709.13","Issued"
"INV0008850","O0008850","C008851","2025-11-30","2025-12-30","1962.45","353.24","Issued"
"INV0008851","O0008851","C008852","2025-12-01","2025-12-31","3958.21","712.48","Issued"
"INV0008852","O0008852","C008853","2025-12-02","2026-01-01","6130.97","1103.57","Issued"
"INV0008853","O0008853","C008854","2025-12-03","2026-01-02","8238.70","1482.97","Issued"
"INV0008854","O0008854","C008855","2025-12-04","2026-01-03","10374.68","1867.44","Issued"
"INV0008855","O0008855","C008856","2025-12-05","2026-01-04","2140.75","385.34","Overdue"
"INV0008856","O0008856","C008857","2025-12-06","2026-01-05","4310.76","775.94","Issued"
"INV0008857","O0008857","C008858","2025-12-07","2026-01-06","6667.02","1200.06","Issued"
"INV0008858","O0008858","C008859","2025-12-08","2026-01-07","8945.34","1610.16","Issued"
"INV0008859","O0008859","C008860","2025-12-09","2026-01-08","11522.17","2073.99","Issued"
"INV0008860","O0008860","C008861","2025-12-10","2026-01-09","2317.79","417.20","Issued"
"INV0008861","O0008861","C008862","2025-12-11","2026-01-10","4660.79","838.94","Issued"
"INV0008862","O0008862","C008863","2025-12-12","2026-01-11","7199.28","1295.87","Issued"
"INV0008863","O0008863","C008864","2025-12-13","2026-01-12","9646.90","1736.44","Issued"
"INV0008864","O0008864","C008865","2025-12-14","2026-01-13","12411.17","2234.01","Issued"
"INV0008865","O0008865","C008866","2025-12-15","2026-01-14","2493.56","448.84","Issued"
"INV0008866","O0008866","C008867","2025-12-16","2026-01-15","5130.43","923.48","Overdue"
"INV0008867","O0008867","C008868","2025-12-17","2026-01-16","7727.73","1390.99","Issued"
"INV0008868","O0008868","C008869","2025-12-18","2026-01-17","10343.40","1861.81","Issued"
"INV0008869","O0008869","C008870","2025-12-19","2026-01-18","13293.82","2392.89","Issued"
"INV0008870","O0008870","C008871","2025-12-20","2026-01-19","2668.07","480.25","Issued"
"INV0008871","O0008871","C008872","2025-12-21","2026-01-20","5484.25","987.16","Issued"
"INV0008872","O0008872","C008873","2025-12-22","2026-01-21","8252.39","1485.43","Issued"
"INV0008873","O0008873","C008874","2025-12-23","2026-01-22","11303.97","2034.71","Issued"
"INV0008874","O0008874","C008875","2025-12-24","2026-01-23","14170.15","2550.63","Issued"
"INV0008875","O0008875","C008876","2025-12-25","2026-01-24","2841.31","511.44","Issued"
"INV0008876","O0008876","C008877","2025-12-26","2026-01-25","5835.54","1050.40","Issued"
"INV0008877","O0008877","C008878","2025-12-27","2026-01-26","8773.24","1579.18","Overdue"
"INV0008878","O0008878","C008879","2025-12-28","2026-01-27","12008.07","2161.45","Issued"
"INV0008879","O0008879","C008880","2025-12-29","2026-01-28","15040.13","2707.22","Issued"
"INV0008880","O0008880","C008881","2025-12-30","2026-01-29","3086.77","555.62","Issued"
"INV0008881","O0008881","C008882","2025-12-31","2026-01-30","6184.29","1113.17","Issued"
"INV0008882","O0008882","C008883","2026-01-01","2026-01-31","9290.29","1672.25","Issued"
"INV0008883","O0008883","C008884","2026-01-02","2026-02-01","12707.10","2287.28","Issued"
"INV0008884","O0008884","C008885","2026-01-03","2026-02-02","15903.79","2862.68","Issued"
"INV0008885","O0008885","C008886","2026-01-04","2026-02-03","3261.91","587.14","Issued"
"INV0008886","O0008886","C008887","2026-01-05","2026-02-04","6530.52","1175.49","Issued"
"INV0008887","O0008887","C008888","2026-01-06","2026-02-05","10042.65","1807.68","Issued"
"INV0008888","O0008888","C008889","2026-01-07","2026-02-06","13401.06","2412.19","Overdue"
"INV0008889","O0008889","C008890","2026-01-08","2026-02-07","16761.10","3017.00","Issued"
"INV0008890","O0008890","C008891","2026-01-09","2026-02-08","3435.78","618.44","Issued"
"INV0008891","O0008891","C008892","2026-01-10","2026-02-09","6874.20","1237.36","Issued"
"INV0008892","O0008892","C008893","2026-01-11","2026-02-10","10565.40","1901.77","Issued"
"INV0008893","O0008893","C008894","2026-01-12","2026-02-11","14089.95","2536.19","Issued"
"INV0008894","O0008894","C008895","2026-01-13","2026-02-12","18041.64","3247.50","Issued"
"INV0008895","O0008895","C008896","2026-01-14","2026-02-13","3608.38","649.51","Issued"
"INV0008896","O0008896","C008897","2026-01-15","2026-02-14","7215.35","1298.76","Issued"
"INV0008897","O0008897","C008898","2026-01-16","2026-02-15","11084.35","1995.18","Issued"
