Source_Row,Reject_Reasons,Sale_ID,Order_ID,Order_Item_ID,Sale_Date,Customer_ID,Product_ID,Employee_ID,Region_ID,Quantity,Gross_Sales,Discount,Net_Sales,Product_Cost,Shipping_Cost,Payment_Fee
54842,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00054841,O0054841,OI00054841,2025-12-01,C014842,P00842,E00342,R002,2,1114.2,33.43,1080.77,698.28,66.0,19.45
54921,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00054920,O0054920,OI00054920,2026-02-18,C014921,P00921,E00421,R001,1,290.34,14.52,275.83,181.47,65.0,4.96
54953,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00054952,O0054952,OI00054952,2026-03-22,C014953,P00953,E00453,R013,3,2090.48,41.81,2048.67,1310.91,97.0,36.88
54955,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00054954,O0054954,OI00054954,2026-03-24,C014955,P00955,E00455,R015,5,3611.16,144.45,3466.72,2264.69,99.0,62.4
54998,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00054997,O0054997,OI00054997,2026-05-06,C014998,P00998,E00498,R018,3,3805.33,190.27,3615.06,2388.81,62.0,65.07
55026,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID,SA00055025,O0055025,OI00055025,2026-06-03,C015026,P00026,E00026,R006,1,353.86,17.69,336.16,221.39,90.0,6.05
55034,Invalid Foreign Key: Order_Item_ID,SA00055033,O0055033,OI00055033,2026-06-11,C015034,P00034,E00034,R014,4,1821.91,109.31,1712.6,1141.05,98.0,30.83
55088,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID,SA00055087,O0055087,OI00055087,2026-08-04,C015088,P00088,E00088,R008,3,3424.25,136.97,3287.28,2149.28,72.0,59.17
55251,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Employee_ID,SA00055250,O0055250,OI00055250,2026-01-14,C015251,P00251,E00251,R011,1,671.42,40.29,631.14,421.0,75.0,11.36
55307,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00055306,O0055306,OI00055306,2026-03-11,C015307,P00307,E00307,R007,2,225.02,13.5,211.52,139.37,51.0,3.81
55421,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00055420,O0055420,OI00055420,2026-07-03,C015421,P00421,E00421,R001,1,290.34,2.9,287.44,181.47,85.0,5.17
55499,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00055498,O0055498,OI00055498,2025-09-19,C015499,P00499,E00499,R019,4,5124.58,102.49,5022.09,3217.02,83.0,90.4
55577,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00055576,O0055576,OI00055576,2025-12-06,C015577,P00577,E00077,R017,2,2003.38,60.1,1943.28,1257.19,81.0,34.98
55614,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00055613,O0055613,OI00055613,2026-01-12,C015614,P00614,E00114,R014,4,805.71,40.29,765.42,502.3,38.0,13.78
55740,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00055739,O0055739,OI00055739,2026-05-18,C015740,P00740,E00240,R020,5,2658.47,132.92,2525.55,1665.85,84.0,45.46
55751,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Employee_ID,SA00055750,O0055750,OI00055750,2026-05-29,C015751,P00751,E00251,R011,1,671.42,13.43,657.99,421.0,95.0,11.84
55842,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00055841,O0055841,OI00055841,2026-08-28,C015842,P00842,E00342,R002,2,1114.2,22.28,1091.91,698.28,26.0,19.65
55921,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00055920,O0055920,OI00055920,2025-11-15,C015921,P00921,E00421,R001,1,290.34,11.61,278.73,181.47,25.0,5.02
55952,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00055951,O0055951,OI00055951,2025-12-16,C015952,P00952,E00452,R012,2,1368.25,0.0,1368.25,857.97,56.0,24.63
55998,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00055997,O0055997,OI00055997,2026-01-31,C015998,P00998,E00498,R018,3,3805.33,152.21,3653.12,2388.81,102.0,65.76
56009,Invalid Foreign Key: Order_Item_ID,SA00056008,O0056008,OI00056008,2026-02-11,C016009,P00009,E00009,R009,4,551.65,5.52,546.14,342.61,33.0,9.83
56015,Negative Value: Quantity; Negative Value: Gross_Sales; Negative Value: Net_Sales; Invalid Foreign Key: Order_Item_ID,SA00056014,O0056014,OI00056014,2026-02-17,C016015,P00015,E00015,R015,-2,-428.26,0.0,-428.26,267.12,39.0,0.0
56251,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Employee_ID,SA00056250,O0056250,OI00056250,2025-10-11,C016251,P00251,E00251,R011,1,671.42,33.57,637.85,421.0,35.0,11.48
56307,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00056306,O0056306,OI00056306,2025-12-06,C016307,P00307,E00307,R007,2,225.02,11.25,213.77,139.37,91.0,3.85
56421,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00056420,O0056420,OI00056420,2026-03-30,C016421,P00421,E00421,R001,1,290.34,0.0,290.34,181.47,45.0,5.23
56499,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00056498,O0056498,OI00056498,2026-06-16,C016499,P00499,E00499,R019,4,5124.58,51.25,5073.34,3217.02,43.0,91.32
56527,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00056526,O0056526,OI00056526,2026-07-14,C016527,P00527,E00027,R007,2,733.12,7.33,725.79,458.74,71.0,13.06
56577,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00056576,O0056576,OI00056576,2025-09-02,C016577,P00577,E00077,R017,2,2003.38,40.07,1963.31,1257.19,41.0,35.34
56614,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00056613,O0056613,OI00056613,2025-10-09,C016614,P00614,E00114,R014,4,805.71,32.23,773.48,502.3,78.0,13.92
56628,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID,SA00056627,O0056627,OI00056627,2025-10-23,C016628,P00628,E00128,R008,3,1137.79,45.51,1092.28,712.07,92.0,19.66
56751,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Employee_ID,SA00056750,O0056750,OI00056750,2026-02-23,C016751,P00751,E00251,R011,1,671.42,6.71,664.71,421.0,55.0,11.96
56842,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00056841,O0056841,OI00056841,2026-05-25,C016842,P00842,E00342,R002,2,1114.2,11.14,1103.06,698.28,66.0,19.86
56865,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID,SA00056864,O0056864,OI00056864,2026-06-17,C016865,P00865,E00365,R005,5,4246.29,127.39,4118.9,2663.91,89.0,74.14
56921,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00056920,O0056920,OI00056920,2026-08-12,C016921,P00921,E00421,R001,1,290.34,8.71,281.63,181.47,65.0,5.07
56949,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00056948,O0056948,OI00056948,2025-09-09,C016949,P00949,E00449,R009,4,2584.07,77.52,2506.55,1620.12,93.0,45.12
56998,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00056997,O0056997,OI00056997,2025-10-28,C016998,P00998,E00498,R018,3,3805.33,114.16,3691.17,2388.81,62.0,66.44
57227,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID,SA00057226,O0057226,OI00057226,2026-06-14,C017227,P00227,E00227,R007,2,733.12,7.33,725.79,458.74,51.0,13.06
57251,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Employee_ID,SA00057250,O0057250,OI00057250,2026-07-08,C017251,P00251,E00251,R011,1,671.42,26.86,644.57,421.0,75.0,11.6
57307,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00057306,O0057306,OI00057306,2025-09-02,C017307,P00307,E00307,R007,2,225.02,9.0,216.02,139.37,51.0,3.89
57314,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00057313,O0057313,OI00057313,2025-09-09,C017314,P00314,E00314,R014,4,805.71,32.23,773.48,502.3,58.0,13.92
57421,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00057420,O0057420,OI00057420,2025-12-25,C017421,P00421,E00421,R001,1,290.34,17.42,272.92,181.47,85.0,4.91
57499,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00057498,O0057498,OI00057498,2026-03-13,C017499,P00499,E00499,R019,4,5124.58,0.0,5124.58,3217.02,83.0,92.24
57577,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00057576,O0057576,OI00057576,2026-05-30,C017577,P00577,E00077,R017,2,2003.38,20.03,1983.34,1257.19,81.0,35.7
57614,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00057613,O0057613,OI00057613,2026-07-06,C017614,P00614,E00114,R014,4,805.71,24.17,781.54,502.3,38.0,14.07
57655,Invalid Foreign Key: Order_Item_ID,SA00057654,O0057654,OI00057654,2026-08-16,C017655,P00655,E00155,R015,5,3611.16,72.22,3538.94,2264.69,79.0,63.7
57751,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Employee_ID,SA00057750,O0057750,OI00057750,2025-11-20,C017751,P00751,E00251,R011,1,671.42,0.0,671.42,421.0,95.0,12.09
57842,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00057841,O0057841,OI00057841,2026-02-19,C017842,P00842,E00342,R002,2,1114.2,0.0,1114.2,698.28,26.0,20.06
57921,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00057920,O0057920,OI00057920,2026-05-09,C017921,P00921,E00421,R001,1,290.34,5.81,284.54,181.47,25.0,5.12
57946,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00057945,O0057945,OI00057945,2026-06-03,C017946,P00946,E00446,R006,1,607.91,36.47,571.43,381.08,50.0,10.29
57998,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00057997,O0057997,OI00057997,2026-07-25,C017998,P00998,E00498,R018,3,3805.33,76.11,3729.22,2388.81,102.0,67.13
58101,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00058100,O0058100,OI00058100,2025-11-05,C018101,P00101,E00101,R001,1,36.29,0.0,36.29,21.78,45.0,0.65
58251,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Employee_ID,SA00058250,O0058250,OI00058250,2026-04-04,C018251,P00251,E00251,R011,1,671.42,20.14,651.28,421.0,35.0,11.72
58307,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00058306,O0058306,OI00058306,2026-05-30,C018307,P00307,E00307,R007,2,225.02,6.75,218.27,139.37,91.0,3.93
58421,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00058420,O0058420,OI00058420,2025-09-21,C018421,P00421,E00421,R001,1,290.34,14.52,275.83,181.47,45.0,4.96
58499,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00058498,O0058498,OI00058498,2025-12-08,C018499,P00499,E00499,R019,4,5124.58,307.48,4817.11,3217.02,43.0,86.71
58577,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00058576,O0058576,OI00058576,2026-02-24,C018577,P00577,E00077,R017,2,2003.38,0.0,2003.38,1257.19,41.0,36.06
58614,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00058613,O0058613,OI00058613,2026-04-02,C018614,P00614,E00114,R014,4,805.71,16.11,789.59,502.3,78.0,14.21
58642,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID,SA00058641,O0058641,OI00058641,2026-04-30,C018642,P00642,E00142,R002,2,1114.2,22.28,1091.91,698.28,26.0,19.65
58751,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Employee_ID,SA00058750,O0058750,OI00058750,2026-08-17,C018751,P00751,E00251,R011,1,671.42,40.29,631.14,421.0,55.0,11.36
58842,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00058841,O0058841,OI00058841,2025-11-16,C018842,P00842,E00342,R002,2,1114.2,66.85,1047.35,698.28,66.0,18.85
58888,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00058887,O0058887,OI00058887,2026-01-01,C018888,P00888,E00388,R008,3,3424.25,102.73,3321.53,2149.28,32.0,59.79
58921,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00058920,O0058920,OI00058920,2026-02-03,C018921,P00921,E00421,R001,1,290.34,2.9,287.44,181.47,65.0,5.17
58943,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00058942,O0058942,OI00058942,2026-02-25,C018943,P00943,E00443,R003,3,1709.4,34.19,1675.22,1071.37,87.0,30.15
58998,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00058997,O0058997,OI00058997,2026-04-21,C018998,P00998,E00498,R018,3,3805.33,38.05,3767.28,2388.81,62.0,67.81
59251,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Employee_ID,SA00059250,O0059250,OI00059250,2025-12-30,C019251,P00251,E00251,R011,1,671.42,13.43,657.99,421.0,75.0,11.84
59307,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00059306,O0059306,OI00059306,2026-02-24,C019307,P00307,E00307,R007,2,225.02,4.5,220.52,139.37,51.0,3.97
59421,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00059420,O0059420,OI00059420,2026-06-18,C019421,P00421,E00421,R001,1,290.34,11.61,278.73,181.47,85.0,5.02
59428,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID,SA00059427,O0059427,OI00059427,2026-06-25,C019428,P00428,E00428,R008,3,1137.79,45.51,1092.28,712.07,92.0,19.66
59499,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00059498,O0059498,OI00059498,2025-09-04,C019499,P00499,E00499,R019,4,5124.58,256.23,4868.36,3217.02,83.0,87.63
59577,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00059576,O0059576,OI00059576,2025-11-21,C019577,P00577,E00077,R017,2,2003.38,120.2,1883.18,1257.19,81.0,33.9
59614,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00059613,O0059613,OI00059613,2025-12-28,C019614,P00614,E00114,R014,4,805.71,8.06,797.65,502.3,38.0,14.36
59675,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00059674,O0059674,OI00059674,2026-02-27,C019675,P00675,E00175,R015,5,4881.42,292.89,4588.54,3063.14,99.0,82.59
59751,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Employee_ID,SA00059750,O0059750,OI00059750,2026-05-14,C019751,P00751,E00251,R011,1,671.42,33.57,637.85,421.0,95.0,11.48
59842,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00059841,O0059841,OI00059841,2026-08-13,C019842,P00842,E00342,R002,2,1114.2,55.71,1058.49,698.28,26.0,19.05
59921,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00059920,O0059920,OI00059920,2025-10-31,C019921,P00921,E00421,R001,1,290.34,0.0,290.34,181.47,25.0,5.23
59940,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00059939,O0059939,OI00059939,2025-11-19,C019940,P00940,E00440,R020,5,2658.47,132.92,2525.55,1665.85,44.0,45.46
59959,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID,SA00059958,O0059958,OI00059958,2025-12-08,C019959,P00959,E00459,R019,4,3092.17,92.77,2999.41,1939.5,63.0,53.99
59998,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00059997,O0059997,OI00059997,2026-01-16,C019998,P00998,E00498,R018,3,3805.33,0.0,3805.33,2388.81,102.0,68.5
60016,Negative Value: Quantity; Negative Value: Gross_Sales; Negative Value: Net_Sales; Invalid Foreign Key: Order_Item_ID,SA00060015,O0060015,OI00060015,2026-02-03,C000016,P00016,E00016,R016,-2,-453.66,-18.15,-435.52,283.09,40.0,0.0
60037,Invalid Foreign Key: Order_Item_ID,SA00060036,O0060036,OI00060036,2026-02-24,C000037,P00037,E00037,R017,2,987.17,39.49,947.69,618.43,61.0,17.06
60043,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID,SA00060042,O0060042,OI00060042,2026-03-02,C000043,P00043,E00043,R003,3,1709.4,51.28,1658.12,1071.37,67.0,29.85
60251,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Employee_ID,SA00060250,O0060250,OI00060250,2025-09-26,C000251,P00251,E00251,R011,1,671.42,6.71,664.71,421.0,35.0,11.96
60307,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00060306,O0060306,OI00060306,2025-11-21,C000307,P00307,E00307,R007,2,225.02,2.25,222.77,139.37,91.0,4.01
60419,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID,SA00060418,O0060418,OI00060418,2026-03-13,C000419,P00419,E00419,R019,4,1059.76,10.6,1049.16,661.99,43.0,18.88
60421,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00060420,O0060420,OI00060420,2026-03-15,C000421,P00421,E00421,R001,1,290.34,8.71,281.63,181.47,45.0,5.07
60499,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00060498,O0060498,OI00060498,2026-06-01,C000499,P00499,E00499,R019,4,5124.58,204.98,4919.6,3217.02,43.0,88.55
60577,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00060576,O0060576,OI00060576,2026-08-18,C000577,P00577,E00077,R017,2,2003.38,100.17,1903.21,1257.19,41.0,34.26
60614,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00060613,O0060613,OI00060613,2025-09-24,C000614,P00614,E00114,R014,4,805.71,0.0,805.71,502.3,78.0,14.5
60751,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Employee_ID,SA00060750,O0060750,OI00060750,2026-02-08,C000751,P00751,E00251,R011,1,671.42,26.86,644.57,421.0,55.0,11.6
60787,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00060786,O0060786,OI00060786,2026-03-16,C000787,P00787,E00287,R007,2,2257.43,112.87,2144.56,1416.88,91.0,38.6
60842,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00060841,O0060841,OI00060841,2026-05-10,C000842,P00842,E00342,R002,2,1114.2,44.57,1069.63,698.28,66.0,19.25
60858,Invalid Foreign Key: Order_Item_ID,SA00060857,O0060857,OI00060857,2026-05-26,C000858,P00858,E00358,R018,3,2281.02,136.86,2144.16,1430.67,82.0,38.59
60921,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00060920,O0060920,OI00060920,2026-07-28,C000921,P00921,E00421,R001,1,290.34,17.42,272.92,181.47,65.0,4.91
60997,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00060996,O0060996,OI00060996,2025-10-12,C000997,P00997,E00497,R017,2,2511.48,125.57,2385.91,1576.57,61.0,42.95
60998,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00060997,O0060997,OI00060997,2025-10-13,C000998,P00998,E00498,R018,3,3805.33,228.32,3577.01,2388.81,62.0,64.39
61251,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Employee_ID,SA00061250,O0061250,OI00061250,2026-06-23,C001251,P00251,E00251,R011,1,671.42,0.0,671.42,421.0,75.0,12.09
61307,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00061306,O0061306,OI00061306,2026-08-18,C001307,P00307,E00307,R007,2,225.02,0.0,225.02,139.37,51.0,4.05
61421,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00061420,O0061420,OI00061420,2025-12-10,C001421,P00421,E00421,R001,1,290.34,5.81,284.54,181.47,85.0,5.12
61499,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00061498,O0061498,OI00061498,2026-02-26,C001499,P00499,E00499,R019,4,5124.58,153.74,4970.85,3217.02,83.0,89.48
61574,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00061573,O0061573,OI00061573,2026-05-12,C001574,P00574,E00074,R014,4,3854.33,38.54,3815.78,2418.57,78.0,68.68
61577,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00061576,O0061576,OI00061576,2026-05-15,C001577,P00577,E00077,R017,2,2003.38,80.14,1923.24,1257.19,81.0,34.62
61614,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00061613,O0061613,OI00061613,2026-06-21,C001614,P00614,E00114,R014,4,805.71,48.34,757.36,502.3,38.0,13.63
61629,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID,SA00061628,O0061628,OI00061628,2026-07-06,C001629,P00629,E00129,R009,4,1567.86,0.0,1567.86,981.37,53.0,28.22
61751,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Employee_ID,SA00061750,O0061750,OI00061750,2025-11-05,C001751,P00751,E00251,R011,1,671.42,20.14,651.28,421.0,95.0,11.72
61842,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00061841,O0061841,OI00061841,2026-02-04,C001842,P00842,E00342,R002,2,1114.2,33.43,1080.77,698.28,26.0,19.45
61921,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00061920,O0061920,OI00061920,2026-04-24,C001921,P00921,E00421,R001,1,290.34,14.52,275.83,181.47,25.0,4.96
61994,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Customer_ID,SA00061993,O0061993,OI00061993,2026-07-06,C001994,P00994,E00494,R014,4,4870.53,48.71,4821.83,3057.33,98.0,86.79
61998,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00061997,O0061997,OI00061997,2026-07-10,C001998,P00998,E00498,R018,3,3805.33,190.27,3615.06,2388.81,102.0,65.07
62196,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID,SA00062195,O0062195,OI00062195,2026-01-24,C002196,P00196,E00196,R016,1,1243.04,0.0,1243.04,780.3,60.0,22.37
62251,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Employee_ID,SA00062250,O0062250,OI00062250,2026-03-20,C002251,P00251,E00251,R011,1,671.42,40.29,631.14,421.0,35.0,11.36
62307,Invalid Foreign Key: Order_Item_ID; Invalid Foreign Key: Product_ID,SA00062306,O0062306,OI00062306,2026-05-15,C002307,P00307,E00307,R007,2,225.02,13.5,211.52,139.37,91.0,3.81
