Source_Row,Reject_Reasons,Order_Item_ID,Order_ID,Product_ID,Quantity,Unit_Price,Discount_Pct,Gross_Amount,Net_Amount
70421,Invalid Foreign Key: Product_ID,OI00070420,O0070420,P00421,1,4000.0,0.0,4000.0,308.12
70433,Invalid Foreign Key: Order_ID,OI00070432,O0070432,P00433,3,6100.0,0.05,18300.0,1339.17
70467,Invalid Foreign Key: Product_ID,OI00070466,O0070466,P99999,2,12050.0,0.04,24100.0,1782.17
70499,Invalid Foreign Key: Product_ID,OI00070498,O0070498,P00499,4,17650.0,0.01,70600.0,5383.95
70577,Invalid Foreign Key: Product_ID,OI00070576,O0070576,P00577,2,13800.0,0.02,27600.0,2083.51
70614,Invalid Foreign Key: Product_ID,OI00070613,O0070613,P00614,4,2775.0,0.04,11100.0,820.83
70751,Invalid Foreign Key: Order_ID,OI00070750,O0070750,P00751,1,9250.0,0.01,9250.0,705.4
70842,Invalid Foreign Key: Product_ID,OI00070841,O0070841,P00842,2,7675.0,0.01,15350.0,1170.59
70921,Invalid Foreign Key: Product_ID,OI00070920,O0070920,P00921,1,4000.0,0.03,4000.0,298.88
70967,Invalid Foreign Key: Order_ID,OI00070966,O0070966,P00967,2,12050.0,0.0,24100.0,1856.43
70998,Invalid Foreign Key: Product_ID,OI00070997,O0070997,P00998,3,17475.0,0.03,52425.0,3917.16
71018,Invalid Foreign Key: Order_ID,OI00071017,O0071017,P00018,3,3475.0,0.02,10425.0,786.98
71081,Invalid Foreign Key: Order_ID,OI00071080,O0071080,P00081,1,14500.0,0.02,14500.0,1094.6
71251,Invalid Foreign Key: Order_ID,OI00071250,O0071250,P00251,1,9250.0,0.04,9250.0,684.03
71307,Invalid Foreign Key: Product_ID,OI00071306,O0071306,P00307,2,1550.0,0.04,3100.0,229.24
71421,Invalid Foreign Key: Product_ID,OI00071420,O0071420,P00421,1,4000.0,0.06,4000.0,289.63
71499,Invalid Foreign Key: Product_ID,OI00071498,O0071498,P00499,4,17650.0,0.0,70600.0,5438.33
71577,Invalid Foreign Key: Product_ID,OI00071576,O0071576,P00577,2,13800.0,0.01,27600.0,2104.77
71614,Invalid Foreign Key: Product_ID,OI00071613,O0071613,P00614,4,2775.0,0.03,11100.0,829.38
71751,Invalid Foreign Key: Order_ID,OI00071750,O0071750,P00751,1,9250.0,0.0,9250.0,712.53
71805,Invalid Foreign Key: Order_ID,OI00071804,O0071804,P00805,5,1200.0,0.05,6000.0,439.07
71842,Invalid Foreign Key: Product_ID,OI00071841,O0071841,P00842,2,7675.0,0.0,15350.0,1182.41
71921,Invalid Foreign Key: Product_ID,OI00071920,O0071920,P00921,1,4000.0,0.02,4000.0,301.96
71964,Invalid Foreign Key: Order_ID,OI00071963,O0071963,P00964,4,11525.0,0.03,46100.0,3444.56
71998,Invalid Foreign Key: Product_ID,OI00071997,O0071997,P00998,3,17475.0,0.02,52425.0,3957.54
72019,Negative Value: Quantity; Negative Value: Gross_Amount; Negative Value: Net_Amount,OI00072018,O0072018,P00019,-2,3650.0,0.02,-7300.0,-551.07
72251,Invalid Foreign Key: Order_ID,OI00072250,O0072250,P00251,1,9250.0,0.03,9250.0,691.15
72307,Invalid Foreign Key: Product_ID,OI00072306,O0072306,P00307,2,1550.0,0.03,3100.0,231.63
72421,Invalid Foreign Key: Product_ID,OI00072420,O0072420,P00421,1,4000.0,0.05,4000.0,292.71
72499,Invalid Foreign Key: Product_ID,OI00072498,O0072498,P00499,4,17650.0,0.06,70600.0,5112.03
72577,Invalid Foreign Key: Product_ID,OI00072576,O0072576,P00577,2,13800.0,0.0,27600.0,2126.03
72592,Invalid Foreign Key: Order_ID,OI00072591,O0072591,P00592,2,16425.0,0.01,32850.0,2505.14
72614,Invalid Foreign Key: Product_ID,OI00072613,O0072613,P00614,4,2775.0,0.02,11100.0,837.93
72634,Invalid Foreign Key: Order_ID,OI00072633,O0072633,P00634,4,6275.0,0.01,25100.0,1914.12
72751,Invalid Foreign Key: Order_ID,OI00072750,O0072750,P00751,1,9250.0,0.06,9250.0,669.78
72842,Invalid Foreign Key: Product_ID,OI00072841,O0072841,P00842,2,7675.0,0.06,15350.0,1111.47
72858,Invalid Foreign Key: Order_ID,OI00072857,O0072857,P00858,3,10475.0,0.01,31425.0,2396.47
72921,Invalid Foreign Key: Product_ID,OI00072920,O0072920,P00921,1,4000.0,0.01,4000.0,305.04
72961,Invalid Foreign Key: Order_ID,OI00072960,O0072960,P00961,1,11000.0,0.06,11000.0,796.49
72998,Invalid Foreign Key: Product_ID,OI00072997,O0072997,P00998,3,17475.0,0.01,52425.0,3997.93
73251,Invalid Foreign Key: Order_ID,OI00073250,O0073250,P00251,1,9250.0,0.02,9250.0,698.28
73283,Invalid Foreign Key: Order_ID,OI00073282,O0073282,P00283,3,14850.0,0.06,44550.0,3225.8
73307,Invalid Foreign Key: Product_ID,OI00073306,O0073306,P00307,2,1550.0,0.02,3100.0,234.02
73379,Invalid Foreign Key: Order_ID,OI00073378,O0073378,P00379,4,14150.0,0.04,56600.0,4185.51
73421,Invalid Foreign Key: Product_ID,OI00073420,O0073420,P00421,1,4000.0,0.04,4000.0,295.8
73499,Invalid Foreign Key: Product_ID,OI00073498,O0073498,P00499,4,17650.0,0.05,70600.0,5166.42
73577,Invalid Foreign Key: Product_ID,OI00073576,O0073576,P00577,2,13800.0,0.06,27600.0,1998.47
73614,Invalid Foreign Key: Product_ID,OI00073613,O0073613,P00614,4,2775.0,0.01,11100.0,846.49
73670,Invalid Foreign Key: Product_ID,OI00073669,O0073669,P99999,5,12575.0,0.01,62875.0,4794.84
73751,Invalid Foreign Key: Order_ID,OI00073750,O0073750,P00751,1,9250.0,0.05,9250.0,676.9
73842,Invalid Foreign Key: Product_ID,OI00073841,O0073841,P00842,2,7675.0,0.05,15350.0,1123.29
73921,Invalid Foreign Key: Product_ID,OI00073920,O0073920,P00921,1,4000.0,0.0,4000.0,308.12
73958,Invalid Foreign Key: Order_ID,OI00073957,O0073957,P00958,3,10475.0,0.02,31425.0,2372.26
73998,Invalid Foreign Key: Product_ID,OI00073997,O0073997,P00998,3,17475.0,0.0,52425.0,4038.31
74166,Invalid Foreign Key: Order_ID,OI00074165,O0074165,P00166,1,11875.0,0.0,11875.0,914.73
74251,Invalid Foreign Key: Order_ID,OI00074250,O0074250,P00251,1,9250.0,0.01,9250.0,705.4
74307,Invalid Foreign Key: Product_ID,OI00074306,O0074306,P00307,2,1550.0,0.01,3100.0,236.41
74421,Invalid Foreign Key: Product_ID,OI00074420,O0074420,P00421,1,4000.0,0.03,4000.0,298.88
74499,Invalid Foreign Key: Product_ID,OI00074498,O0074498,P00499,4,17650.0,0.04,70600.0,5220.8
74577,Invalid Foreign Key: Product_ID,OI00074576,O0074576,P00577,2,13800.0,0.05,27600.0,2019.73
74614,Invalid Foreign Key: Product_ID,OI00074613,O0074613,P00614,4,2775.0,0.0,11100.0,855.04
74635,Invalid Foreign Key: Order_ID,OI00074634,O0074634,P00635,5,6450.0,0.0,32250.0,2484.23
74751,Invalid Foreign Key: Order_ID,OI00074750,O0074750,P00751,1,9250.0,0.04,9250.0,684.03
74835,Invalid Foreign Key: Order_ID,OI00074834,O0074834,P00835,5,6450.0,0.04,32250.0,2384.86
74842,Invalid Foreign Key: Product_ID,OI00074841,O0074841,P00842,2,7675.0,0.04,15350.0,1135.12
74921,Invalid Foreign Key: Product_ID,OI00074920,O0074920,P00921,1,4000.0,0.06,4000.0,289.63
74953,Invalid Foreign Key: Order_ID,OI00074952,O0074952,P00953,3,9600.0,0.03,28800.0,2151.92
74955,Invalid Foreign Key: Order_ID,OI00074954,O0074954,P00955,5,9950.0,0.05,49750.0,3640.64
74998,Invalid Foreign Key: Product_ID,OI00074997,O0074997,P00998,3,17475.0,0.06,52425.0,3796.01
75046,Invalid Foreign Key: Order_ID,OI00075045,O9999999,P00046,1,8375.0,0.05,8375.0,612.87
75251,Invalid Foreign Key: Order_ID,OI00075250,O0075250,P00251,1,9250.0,0.0,9250.0,712.53
75307,Invalid Foreign Key: Product_ID,OI00075306,O0075306,P00307,2,1550.0,0.0,3100.0,238.79
75421,Invalid Foreign Key: Product_ID,OI00075420,O0075420,P00421,1,4000.0,0.02,4000.0,301.96
75499,Invalid Foreign Key: Product_ID,OI00075498,O0075498,P00499,4,17650.0,0.03,70600.0,5275.18
75577,Invalid Foreign Key: Product_ID,OI00075576,O0075576,P00577,2,13800.0,0.04,27600.0,2040.99
75614,Invalid Foreign Key: Product_ID,OI00075613,O0075613,P00614,4,2775.0,0.06,11100.0,803.73
75740,Invalid Foreign Key: Order_ID,OI00075739,O0075739,P00740,5,7325.0,0.06,36625.0,2651.96
75751,Invalid Foreign Key: Order_ID,OI00075750,O0075750,P00751,1,9250.0,0.03,9250.0,691.15
75842,Invalid Foreign Key: Product_ID,OI00075841,O0075841,P00842,2,7675.0,0.03,15350.0,1146.94
75921,Invalid Foreign Key: Product_ID,OI00075920,O0075920,P00921,1,4000.0,0.05,4000.0,292.71
75952,Invalid Foreign Key: Order_ID,OI00075951,O0075951,P00952,2,9425.0,0.01,18850.0,1437.5
75998,Invalid Foreign Key: Product_ID,OI00075997,O0075997,P00998,3,17475.0,0.05,52425.0,3836.39
76020,Negative Value: Quantity; Negative Value: Gross_Amount; Negative Value: Net_Amount,OI00076019,O0076019,P00020,-2,3825.0,0.06,-7650.0,-553.92
76251,Invalid Foreign Key: Order_ID,OI00076250,O0076250,P00251,1,9250.0,0.06,9250.0,669.78
76307,Invalid Foreign Key: Product_ID,OI00076306,O0076306,P00307,2,1550.0,0.06,3100.0,224.47
76412,Invalid Foreign Key: Order_ID,OI00076411,O0076411,P00412,2,2425.0,0.06,4850.0,351.18
76421,Invalid Foreign Key: Product_ID,OI00076420,O0076420,P00421,1,4000.0,0.01,4000.0,305.04
76499,Invalid Foreign Key: Product_ID,OI00076498,O0076498,P00499,4,17650.0,0.02,70600.0,5329.57
76527,Invalid Foreign Key: Order_ID,OI00076526,O0076526,P00527,2,5050.0,0.02,10100.0,762.45
76577,Invalid Foreign Key: Product_ID,OI00076576,O0076576,P00577,2,13800.0,0.03,27600.0,2062.25
76614,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Product_ID,OI00076613,O0076613,P00614,4,2775.0,0.05,11100.0,812.28
76751,Invalid Foreign Key: Order_ID,OI00076750,O0076750,P00751,1,9250.0,0.02,9250.0,698.28
76842,Invalid Foreign Key: Product_ID,OI00076841,O0076841,P00842,2,7675.0,0.02,15350.0,1158.77
76873,Invalid Foreign Key: Product_ID,OI00076872,O0076872,P99999,3,13100.0,0.05,39300.0,2875.92
76921,Invalid Foreign Key: Product_ID,OI00076920,O0076920,P00921,1,4000.0,0.04,4000.0,295.8
76949,Invalid Foreign Key: Order_ID,OI00076948,O0076948,P00949,4,8900.0,0.04,35600.0,2632.59
76998,Invalid Foreign Key: Product_ID,OI00076997,O0076997,P00998,3,17475.0,0.04,52425.0,3876.78
77012,Negative Value: Unit_Price; Negative Value: Gross_Amount; Negative Value: Net_Amount,OI00077011,O0077011,P00012,2,-500.0,0.04,-1000.0,-73.95
77036,Invalid Foreign Key: Order_ID,OI00077035,O0077035,P00036,1,6625.0,0.0,6625.0,510.33
77251,Invalid Foreign Key: Order_ID,OI00077250,O0077250,P00251,1,9250.0,0.05,9250.0,676.9
77307,Invalid Foreign Key: Product_ID,OI00077306,O0077306,P00307,2,1550.0,0.05,3100.0,226.85
77314,Invalid Foreign Key: Order_ID,OI00077313,O0077313,P00314,4,2775.0,0.05,11100.0,812.28
77421,Invalid Foreign Key: Product_ID,OI00077420,O0077420,P00421,1,4000.0,0.0,4000.0,308.12
77499,Invalid Foreign Key: Product_ID,OI00077498,O0077498,P00499,4,17650.0,0.01,70600.0,5383.95
77577,Invalid Foreign Key: Product_ID,OI00077576,O0077576,P00577,2,13800.0,0.02,27600.0,2083.51
77614,Invalid Foreign Key: Product_ID,OI00077613,O0077613,P00614,4,2775.0,0.04,11100.0,820.83
77751,Invalid Foreign Key: Order_ID,OI00077750,O0077750,P00751,1,9250.0,0.01,9250.0,705.4
77842,Invalid Foreign Key: Product_ID,OI00077841,O0077841,P00842,2,7675.0,0.01,15350.0,1170.59
77921,Invalid Foreign Key: Product_ID,OI00077920,O0077920,P00921,1,4000.0,0.03,4000.0,298.88
77946,Invalid Foreign Key: Order_ID,OI00077945,O0077945,P00946,1,8375.0,0.0,8375.0,645.13
77998,Invalid Foreign Key: Product_ID,OI00077997,O0077997,P00998,3,17475.0,0.03,52425.0,3917.16
78101,Invalid Foreign Key: Order_ID,OI00078100,O0078100,P00101,1,500.0,0.01,500.0,38.13
78189,Invalid Foreign Key: Order_ID,OI00078188,O0078188,P00189,4,15900.0,0.05,63600.0,4654.17
78251,Invalid Foreign Key: Order_ID,OI00078250,O0078250,P00251,1,9250.0,0.04,9250.0,684.03
78307,Invalid Foreign Key: Product_ID,OI00078306,O0078306,P00307,2,1550.0,0.04,3100.0,229.24
78421,Invalid Foreign Key: Product_ID,OI00078420,O0078420,P00421,1,4000.0,0.06,4000.0,289.63
78499,Invalid Foreign Key: Product_ID,OI00078498,O0078498,P00499,4,17650.0,0.0,70600.0,5438.33
78577,Invalid Foreign Key: Product_ID,OI00078576,O0078576,P00577,2,13800.0,0.01,27600.0,2104.77
78614,Invalid Foreign Key: Product_ID,OI00078613,O0078613,P00614,4,2775.0,0.03,11100.0,829.38
78751,Invalid Foreign Key: Order_ID,OI00078750,O0078750,P00751,1,9250.0,0.0,9250.0,712.53
78842,Invalid Foreign Key: Product_ID,OI00078841,O0078841,P00842,2,7675.0,0.0,15350.0,1182.41
78888,Invalid Foreign Key: Order_ID,OI00078887,O0078887,P00888,3,15725.0,0.04,47175.0,3488.55
78921,Invalid Foreign Key: Product_ID,OI00078920,O0078920,P00921,1,4000.0,0.02,4000.0,301.96
78943,Invalid Foreign Key: Order_ID,OI00078942,O0078942,P00943,3,7850.0,0.03,23550.0,1759.64
78998,Invalid Foreign Key: Product_ID,OI00078997,O0078997,P00998,3,17475.0,0.02,52425.0,3957.54
79237,Invalid Foreign Key: Order_ID,OI00079236,O0079236,P00237,2,6800.0,0.03,13600.0,1016.18
79251,Invalid Foreign Key: Order_ID,OI00079250,O0079250,P00251,1,9250.0,0.03,9250.0,691.15
79307,Invalid Foreign Key: Product_ID,OI00079306,O0079306,P00307,2,1550.0,0.03,3100.0,231.63
79421,Invalid Foreign Key: Product_ID,OI00079420,O0079420,P00421,1,4000.0,0.05,4000.0,292.71
79499,Invalid Foreign Key: Product_ID,OI00079498,O0079498,P00499,4,17650.0,0.06,70600.0,5112.03
79577,Invalid Foreign Key: Product_ID,OI00079576,O0079576,P00577,2,13800.0,0.0,27600.0,2126.03
79614,Invalid Foreign Key: Product_ID,OI00079613,O0079613,P00614,4,2775.0,0.02,11100.0,837.93
79675,Invalid Foreign Key: Order_ID,OI00079674,O0079674,P00675,5,13450.0,0.0,67250.0,5180.28
79751,Invalid Foreign Key: Order_ID,OI00079750,O0079750,P00751,1,9250.0,0.06,9250.0,669.78
79842,Invalid Foreign Key: Product_ID,OI00079841,O0079841,P00842,2,7675.0,0.06,15350.0,1111.47
79921,Invalid Foreign Key: Product_ID,OI00079920,O0079920,P00921,1,4000.0,0.01,4000.0,305.04
79940,Invalid Foreign Key: Order_ID,OI00079939,O0079939,P00940,5,7325.0,0.06,36625.0,2651.96
79945,Invalid Foreign Key: Order_ID,OI00079944,O0079944,P00945,5,8200.0,0.04,41000.0,3031.91
79966,Invalid Foreign Key: Order_ID,OI00079965,O0079965,P00966,1,11875.0,0.04,11875.0,878.14
79998,Invalid Foreign Key: Product_ID,OI00079997,O0079997,P00998,3,17475.0,0.01,52425.0,3997.93
80021,Negative Value: Quantity; Negative Value: Gross_Amount; Negative Value: Net_Amount,OI00080020,O0080020,P00021,-2,4000.0,0.03,-8000.0,-597.75
80049,Invalid Foreign Key: Order_ID,OI00080048,O9999999,P00049,4,8900.0,0.03,35600.0,2660.01
80057,Invalid Foreign Key: Order_ID,OI00080056,O0080056,P00057,2,10300.0,0.04,20600.0,1523.35
80076,Invalid Foreign Key: Product_ID,OI00080075,O0080075,P99999,1,13625.0,0.02,13625.0,1028.55
80251,Invalid Foreign Key: Order_ID,OI00080250,O0080250,P00251,1,9250.0,0.02,9250.0,698.28
80307,Invalid Foreign Key: Product_ID,OI00080306,O0080306,P00307,2,1550.0,0.02,3100.0,234.02
80421,Invalid Foreign Key: Product_ID,OI00080420,O0080420,P00421,1,4000.0,0.04,4000.0,295.8
80499,Invalid Foreign Key: Product_ID,OI00080498,O0080498,P00499,4,17650.0,0.05,70600.0,5166.42
80577,Invalid Foreign Key: Product_ID,OI00080576,O0080576,P00577,2,13800.0,0.06,27600.0,1998.47
80614,Invalid Foreign Key: Product_ID,OI00080613,O0080613,P00614,4,2775.0,0.01,11100.0,846.49
80751,Invalid Foreign Key: Order_ID,OI00080750,O0080750,P00751,1,9250.0,0.05,9250.0,676.9
80787,Invalid Foreign Key: Order_ID,OI00080786,O0080786,P00787,2,15550.0,0.06,31100.0,2251.9
80842,Invalid Foreign Key: Product_ID,OI00080841,O0080841,P00842,2,7675.0,0.05,15350.0,1123.29
80921,Invalid Foreign Key: Product_ID,OI00080920,O0080920,P00921,1,4000.0,0.0,4000.0,308.12
80997,Invalid Foreign Key: Order_ID,OI00080996,O0080996,P00997,2,17300.0,0.06,34600.0,2505.33
80998,Invalid Foreign Key: Product_ID,OI00080997,O0080997,P00998,3,17475.0,0.0,52425.0,4038.31
81251,Invalid Foreign Key: Order_ID,OI00081250,O0081250,P00251,1,9250.0,0.01,9250.0,705.4
81307,Invalid Foreign Key: Product_ID,OI00081306,O0081306,P00307,2,1550.0,0.01,3100.0,236.41
81421,Invalid Foreign Key: Product_ID,OI00081420,O0081420,P00421,1,4000.0,0.03,4000.0,298.88
81438,Invalid Foreign Key: Order_ID,OI00081437,O0081437,P00438,3,6975.0,0.06,20925.0,1515.15
81499,Invalid Foreign Key: Product_ID,OI00081498,O0081498,P00499,4,17650.0,0.04,70600.0,5220.8
81574,Invalid Foreign Key: Order_ID,OI00081573,O0081573,P00574,4,13275.0,0.02,53100.0,4008.5
81577,Invalid Foreign Key: Product_ID,OI00081576,O0081576,P00577,2,13800.0,0.05,27600.0,2019.73
81614,Invalid Foreign Key: Product_ID,OI00081613,O0081613,P00614,4,2775.0,0.0,11100.0,855.04
81743,Invalid Foreign Key: Order_ID,OI00081742,O0081742,P00743,3,7850.0,0.03,23550.0,1759.64
81751,Invalid Foreign Key: Order_ID,OI00081750,O0081750,P00751,1,9250.0,0.04,9250.0,684.03
81842,Invalid Foreign Key: Product_ID,OI00081841,O0081841,P00842,2,7675.0,0.04,15350.0,1135.12
81921,Invalid Foreign Key: Product_ID,OI00081920,O0081920,P00921,1,4000.0,0.06,4000.0,289.63
81994,Invalid Foreign Key: Order_ID,OI00081993,O0081993,P00994,4,16775.0,0.02,67100.0,5065.35
81998,Invalid Foreign Key: Product_ID,OI00081997,O0081997,P00998,3,17475.0,0.06,52425.0,3796.01
82251,Invalid Foreign Key: Order_ID,OI00082250,O0082250,P00251,1,9250.0,0.0,9250.0,712.53
82307,Invalid Foreign Key: Product_ID,OI00082306,O0082306,P00307,2,1550.0,0.0,3100.0,238.79
82361,Invalid Foreign Key: Order_ID,OI00082360,O0082360,P00361,1,11000.0,0.05,11000.0,804.97
82421,Invalid Foreign Key: Product_ID,OI00082420,O0082420,P00421,1,4000.0,0.02,4000.0,301.96
82499,Invalid Foreign Key: Product_ID,OI00082498,O0082498,P00499,4,17650.0,0.03,70600.0,5275.18
82577,Invalid Foreign Key: Product_ID,OI00082576,O0082576,P00577,2,13800.0,0.04,27600.0,2040.99
82614,Invalid Foreign Key: Product_ID,OI00082613,O0082613,P00614,4,2775.0,0.06,11100.0,803.73
82751,Invalid Foreign Key: Order_ID,OI00082750,O0082750,P00751,1,9250.0,0.03,9250.0,691.15
82842,Invalid Foreign Key: Product_ID,OI00082841,O0082841,P00842,2,7675.0,0.03,15350.0,1146.94
82921,Invalid Foreign Key: Product_ID,OI00082920,O0082920,P00921,1,4000.0,0.05,4000.0,292.71
82991,Invalid Foreign Key: Order_ID,OI00082990,O0082990,P00991,1,16250.0,0.05,16250.0,1189.15
82998,Invalid Foreign Key: Product_ID,OI00082997,O0082997,P00998,3,17475.0,0.05,52425.0,3836.39
83148,Invalid Foreign Key: Order_ID,OI00083147,O0083147,P00148,3,8725.0,0.01,26175.0,1996.1
83251,Invalid Foreign Key: Order_ID,OI00083250,O0083250,P00251,1,9250.0,0.06,9250.0,669.78
83276,Invalid Foreign Key: Order_ID,OI00083275,O0083275,P00276,1,13625.0,0.03,13625.0,1018.05
83279,Invalid Foreign Key: Product_ID,OI00083278,O0083278,P99999,4,14150.0,0.06,56600.0,4098.32
83307,Invalid Foreign Key: Product_ID,OI00083306,O0083306,P00307,2,1550.0,0.06,3100.0,224.47
83421,Invalid Foreign Key: Product_ID,OI00083420,O0083420,P00421,1,4000.0,0.01,4000.0,305.04
83499,Invalid Foreign Key: Product_ID,OI00083498,O0083498,P00499,4,17650.0,0.02,70600.0,5329.57
83520,Invalid Foreign Key: Order_ID,OI00083519,O0083519,P00520,5,3825.0,0.02,19125.0,1443.74
83577,Invalid Foreign Key: Product_ID,OI00083576,O0083576,P00577,2,13800.0,0.03,27600.0,2062.25
83614,Invalid Foreign Key: Product_ID,OI00083613,O0083613,P00614,4,2775.0,0.05,11100.0,812.28
83639,Invalid Foreign Key: Order_ID,OI00083638,O0083638,P00639,4,7150.0,0.02,28600.0,2159.0
83751,Invalid Foreign Key: Order_ID,OI00083750,O0083750,P00751,1,9250.0,0.02,9250.0,698.28
83842,Invalid Foreign Key: Product_ID,OI00083841,O0083841,P00842,2,7675.0,0.02,15350.0,1158.77
83921,Invalid Foreign Key: Product_ID,OI00083920,O0083920,P00921,1,4000.0,0.04,4000.0,295.8
83935,Invalid Foreign Key: Order_ID,OI00083934,O0083934,P00935,5,6450.0,0.04,32250.0,2384.86
83988,Invalid Foreign Key: Order_ID,OI00083987,O0083987,P00988,3,15725.0,0.01,47175.0,3597.56
83998,Invalid Foreign Key: Product_ID,OI00083997,O0083997,P00998,3,17475.0,0.04,52425.0,3876.78
84013,Negative Value: Unit_Price; Negative Value: Gross_Amount; Negative Value: Net_Amount,OI00084012,O0084012,P00013,3,-500.0,0.05,-1500.0,-109.77
84022,Negative Value: Quantity; Negative Value: Gross_Amount; Negative Value: Net_Amount,OI00084021,O0084021,P00022,-2,4175.0,0.0,-8350.0,-643.2
84251,Invalid Foreign Key: Order_ID,OI00084250,O0084250,P00251,1,9250.0,0.05,9250.0,676.9
84307,Invalid Foreign Key: Product_ID,OI00084306,O0084306,P00307,2,1550.0,0.05,3100.0,226.85
84421,Invalid Foreign Key: Product_ID,OI00084420,O0084420,P00421,1,4000.0,0.0,4000.0,308.12
84499,Invalid Foreign Key: Product_ID,OI00084498,O0084498,P00499,4,17650.0,0.01,70600.0,5383.95
84577,Invalid Foreign Key: Product_ID,OI00084576,O0084576,P00577,2,13800.0,0.02,27600.0,2083.51
84614,Invalid Foreign Key: Product_ID,OI00084613,O0084613,P00614,4,2775.0,0.04,11100.0,820.83
84722,Invalid Foreign Key: Order_ID,OI00084721,O0084721,P00722,2,4175.0,0.0,8350.0,643.2
84751,Invalid Foreign Key: Order_ID,OI00084750,O0084750,P00751,1,9250.0,0.01,9250.0,705.4
84842,Invalid Foreign Key: Product_ID,OI00084841,O0084841,P00842,2,7675.0,0.01,15350.0,1170.59
84921,Invalid Foreign Key: Product_ID,OI00084920,O0084920,P00921,1,4000.0,0.03,4000.0,298.88
84985,Invalid Foreign Key: Order_ID,OI00084984,O0084984,P00985,5,15200.0,0.04,76000.0,5620.13
84998,Invalid Foreign Key: Product_ID,OI00084997,O0084997,P00998,3,17475.0,0.03,52425.0,3917.16
85052,Invalid Foreign Key: Order_ID,OI00085051,O9999999,P00052,2,9425.0,0.01,18850.0,1437.5
85251,Invalid Foreign Key: Order_ID,OI00085250,O0085250,P00251,1,9250.0,0.04,9250.0,684.03
85297,Invalid Foreign Key: Order_ID,OI00085296,O0085296,P00297,2,17300.0,0.01,34600.0,2638.59
85307,Invalid Foreign Key: Product_ID,OI00085306,O0085306,P00307,2,1550.0,0.04,3100.0,229.24
85421,Invalid Foreign Key: Product_ID,OI00085420,O0085420,P00421,1,4000.0,0.06,4000.0,289.63
85499,Invalid Foreign Key: Product_ID,OI00085498,O0085498,P00499,4,17650.0,0.0,70600.0,5438.33
85509,Invalid Foreign Key: Order_ID,OI00085508,O0085508,P00509,4,1900.0,0.03,7600.0,567.87
85577,Invalid Foreign Key: Product_ID,OI00085576,O0085576,P00577,2,13800.0,0.01,27600.0,2104.77
85614,Invalid Foreign Key: Product_ID,OI00085613,O0085613,P00614,4,2775.0,0.03,11100.0,829.38
85751,Invalid Foreign Key: Order_ID,OI00085750,O0085750,P00751,1,9250.0,0.0,9250.0,712.53
85840,Invalid Foreign Key: Order_ID,OI00085839,O0085839,P00840,5,7325.0,0.05,36625.0,2680.17
85842,Invalid Foreign Key: Product_ID,OI00085841,O0085841,P00842,2,7675.0,0.0,15350.0,1182.41
85921,Invalid Foreign Key: Product_ID,OI00085920,O0085920,P00921,1,4000.0,0.02,4000.0,301.96
85982,Invalid Foreign Key: Order_ID,OI00085981,O0085981,P00982,2,14675.0,0.0,29350.0,2260.84
