Product_ID,Product_Name,Category,Subcategory,Opening_Stock,Closing_Stock,Closing_Stock_Value,Warehouse_Count,Average_Inventory_Units,Average_Inventory_Value,Inventory_Observations,Stockout_Observations,Stockout_Rate_Percentage,Purchased_Units,Purchase_Orders,Average_Lead_Time_Days,Average_Delivery_Delay_Days,On_Time_Delivery_Rate,On_Time_Delivery_Rate_Percentage,Returned_Units,Units_Sold,Cost_Of_Goods_Sold,Revenue,Net_Profit,First_Sale_Date,Last_Sale_Date,Average_Daily_Demand,Inventory_Turnover,Days_Inventory,Return_Rate_Percentage,Average_Unit_Stock_Value,Target_Stock_Units,Excess_Inventory_Units,Excess_Inventory_Value,Expected_Closing_Stock,Inventory_Reconciliation_Difference,Inventory_Status,Priority,Recommended_Action
P00249,Home Appliances Product 0249,Home Appliances,Subcategory 9,298,16,89280.0,1,417.62,2330299.73,120,0,0.0,7204,23,23.83,0.0,0.0,0.0,15.0,996.0,406326.1,624156.08,-33110.43,2025-09-04,2026-08-30,2.73,0.17,5.86,1.51,5580.0,245.59,0.0,0.0,6521.0,-6505.0,Normal,Low,Continue normal inventory monitoring.
P00250,Accessories Product 0250,Accessories,Subcategory 10,299,13,73970.0,1,409.45,2329782.19,120,0,0.0,7476,24,25.12,0.0,0.0,0.0,15.0,1250.0,519987.14,798862.18,-36291.62,2025-09-05,2026-08-31,3.42,0.22,3.8,1.2,5690.0,308.22,0.0,0.0,6540.0,-6527.0,Critical Product,Critical,"Create urgent purchase order, increase safety stock and reduce supplier lead time."
P00251,IT Equipment Product 0251,IT Equipment,Subcategory 11,300,240,1392000.0,1,401.16,2326753.42,120,4,3.33,6450,25,24.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,5800.0,0.0,240.0,1392000.0,6750.0,-6510.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00252,Electronics Product 0252,Electronics,Subcategory 12,301,237,1400670.0,1,392.88,2321901.37,120,30,25.0,6475,25,25.12,0.0,0.0,0.0,15.0,500.0,216036.84,331731.94,-24668.5,2025-09-02,2026-08-28,1.37,0.09,173.01,3.0,5910.0,123.29,113.71,672039.86,6291.0,-6054.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00253,Furniture Product 0253,Furniture,Subcategory 13,302,234,1408680.0,1,384.49,2314648.77,120,40,33.33,6500,25,24.32,0.0,0.0,0.0,15.0,750.0,330087.12,506879.07,-31932.25,2025-09-03,2026-08-29,2.05,0.14,113.88,2.0,6020.0,184.93,49.07,295392.33,6067.0,-5833.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00254,Office Supplies Product 0254,Office Supplies,Subcategory 14,303,231,1416030.0,1,376.33,2306895.34,120,40,33.33,6525,25,24.28,0.0,0.0,0.0,15.0,1000.0,448156.18,688215.54,-38014.51,2025-09-04,2026-08-30,2.74,0.19,84.32,1.5,6130.0,246.58,0.0,0.0,5843.0,-5612.0,Stockout Risk,High,Review reorder point and maintain safety stock.
P00255,Home Appliances Product 0255,Home Appliances,Subcategory 15,304,228,1422720.0,1,368.16,2297345.75,120,40,33.33,6550,25,23.6,0.0,0.0,0.0,15.0,1250.0,570248.94,875742.89,-42843.4,2025-09-05,2026-08-31,3.42,0.25,66.58,1.2,6240.0,308.22,0.0,0.0,5619.0,-5391.0,Stockout Risk,High,Review reorder point and maintain safety stock.
P00256,Accessories Product 0256,Accessories,Subcategory 16,305,-20,-127000.0,1,360.0,2286000.0,120,40,33.33,6575,25,25.04,0.0,0.0,0.0,15.0,250.0,116059.66,178244.55,-26591.61,2025-09-01,2026-08-27,0.68,0.05,-29.2,6.0,0.0,61.64,0.0,0.0,6645.0,-6665.0,Inventory Data Issue,Critical,Investigate negative stock and correct inventory movement or reconciliation records.
P00257,IT Equipment Product 0257,IT Equipment,Subcategory 17,306,452,2919920.0,1,351.84,2272858.08,120,40,33.33,6600,25,24.48,0.0,0.0,0.0,15.0,500.0,236140.58,362679.05,-26863.09,2025-09-02,2026-08-28,1.37,0.1,329.96,3.0,6460.0,123.29,328.71,2123481.64,6421.0,-5969.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00258,Electronics Product 0258,Electronics,Subcategory 18,307,449,2949930.0,1,343.67,2257920.0,120,40,33.33,6368,24,24.5,0.0,0.0,0.0,15.0,750.0,360242.72,553147.5,-34821.18,2025-09-03,2026-08-29,2.05,0.16,218.51,2.0,6570.0,184.93,264.07,1734930.0,5940.0,-5491.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00259,Furniture Product 0259,Furniture,Subcategory 19,308,446,2979280.0,1,335.51,2241185.75,120,40,33.33,6392,24,24.33,0.0,0.0,0.0,15.0,1000.0,486620.56,749696.82,-39021.88,2025-09-04,2026-08-30,2.74,0.22,162.79,1.5,6680.0,246.58,199.42,1332156.71,5715.0,-5269.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00260,Office Supplies Product 0260,Office Supplies,Subcategory 20,309,-39,-264810.0,1,327.12,2221167.12,120,40,33.33,6416,24,24.96,0.0,0.0,0.0,15.0,1250.0,618292.87,952598.57,-40629.67,2025-09-05,2026-08-31,3.42,0.28,-11.39,1.2,0.0,308.22,0.0,0.0,5490.0,-5529.0,Inventory Data Issue,Critical,Investigate negative stock and correct inventory movement or reconciliation records.
P00261,Home Appliances Product 0261,Home Appliances,Subcategory 21,310,370,2553000.0,1,548.97,3787910.96,120,0,0.0,6440,24,24.58,0.0,0.0,0.0,15.0,250.0,125660.76,193615.59,-25240.78,2025-09-01,2026-08-27,0.68,0.03,540.2,6.0,6900.0,61.64,308.36,2127657.53,6515.0,-6145.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00262,Accessories Product 0262,Accessories,Subcategory 22,311,192,1345920.0,1,540.68,3790201.37,120,0,0.0,6464,24,25.21,0.0,0.0,0.0,15.0,500.0,256246.78,393424.44,-29996.63,2025-09-02,2026-08-28,1.37,0.07,140.16,3.0,7010.0,123.29,68.71,481673.42,6290.0,-6098.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00263,IT Equipment Product 0263,IT Equipment,Subcategory 23,312,364,2591680.0,1,532.52,3791546.3,120,0,0.0,6488,24,23.75,0.0,0.0,0.0,15.0,750.0,390400.8,599427.36,-37704.38,2025-09-03,2026-08-29,2.05,0.1,177.15,2.0,7120.0,184.93,179.07,1274967.67,6065.0,-5701.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00264,Electronics Product 0264,Electronics,Subcategory 0,313,179,1294170.0,1,524.36,3791095.07,120,0,0.0,6512,24,24.5,0.0,0.0,0.0,14.0,996.0,526476.87,808280.02,-43011.94,2025-09-04,2026-08-30,2.73,0.14,65.6,1.41,7230.0,245.59,0.0,0.0,5843.0,-5664.0,Normal,Low,Continue normal inventory monitoring.
P00265,Furniture Product 0265,Furniture,Subcategory 1,314,358,2627720.0,1,516.19,3788847.67,120,0,0.0,6536,24,24.33,0.0,0.0,0.0,15.0,1250.0,670772.54,1029725.72,-53087.37,2025-09-05,2026-08-31,3.42,0.18,104.54,1.2,7340.0,308.22,49.78,365391.23,5615.0,-5257.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00266,Office Supplies Product 0266,Office Supplies,Subcategory 2,315,410,3054500.0,1,508.03,3784804.11,120,0,0.0,6825,25,24.96,0.0,0.0,0.0,15.0,250.0,136165.88,208981.9,-28598.97,2025-09-01,2026-08-27,0.68,0.04,598.6,6.0,7450.0,61.64,348.36,2595253.42,6905.0,-6495.0,Dead Stock,High,"Stop further purchasing and use clearance, bundle or supplier-return strategy."
P00267,Home Appliances Product 0267,Home Appliances,Subcategory 3,316,407,3076920.0,1,499.77,3778239.45,120,0,0.0,6850,25,24.4,0.0,0.0,0.0,15.0,500.0,276350.52,424159.31,-33261.28,2025-09-02,2026-08-28,1.37,0.07,297.11,3.0,7560.0,123.29,283.71,2144865.21,6681.0,-6274.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00268,Accessories Product 0268,Accessories,Subcategory 4,317,404,3098680.0,1,491.6,3770593.01,120,0,0.0,6708,24,24.42,0.0,0.0,0.0,15.0,750.0,420558.88,645532.3,-40697.36,2025-09-03,2026-08-29,2.05,0.11,196.61,2.0,7670.0,184.93,219.07,1680255.34,6290.0,-5886.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00269,IT Equipment Product 0269,IT Equipment,Subcategory 5,318,394,3065320.0,1,483.32,3760191.23,120,0,0.0,6900,25,24.48,0.0,0.0,0.0,15.0,992.0,564268.24,866081.9,-47986.77,2025-09-04,2026-08-30,2.72,0.15,144.97,1.51,7780.0,244.6,149.4,1162310.68,6241.0,-5847.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00270,Electronics Product 0270,Electronics,Subcategory 6,319,391,3084990.0,1,475.03,3747966.16,120,0,0.0,6925,25,25.12,0.0,0.0,0.0,15.0,1250.0,721034.36,1106871.92,-54291.05,2025-09-05,2026-08-31,3.42,0.19,114.17,1.2,7890.0,308.22,82.78,653140.68,6009.0,-5618.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00271,Furniture Product 0271,Furniture,Subcategory 7,320,325,2600000.0,1,466.74,3733917.81,120,0,0.0,6950,25,24.32,0.0,0.0,0.0,15.0,250.0,146217.74,224473.41,-29702.67,2025-09-01,2026-08-27,0.68,0.04,474.5,6.0,8000.0,61.64,263.36,2106849.32,7035.0,-6710.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00272,Office Supplies Product 0272,Office Supplies,Subcategory 8,321,322,2611420.0,1,458.58,3719046.03,120,0,0.0,6975,25,24.28,0.0,0.0,0.0,15.0,500.0,296456.72,455015.72,-37518.26,2025-09-02,2026-08-28,1.37,0.08,235.06,3.0,8110.0,123.29,198.71,1611556.99,6811.0,-6489.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00273,Home Appliances Product 0273,Home Appliances,Subcategory 9,322,319,2622180.0,1,450.41,3702378.08,120,0,0.0,7000,25,23.6,0.0,0.0,0.0,15.0,750.0,449105.97,691622.01,-43990.55,2025-09-03,2026-08-29,2.05,0.12,155.25,2.0,8220.0,184.93,134.07,1102043.01,6587.0,-6268.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00274,Accessories Product 0274,Accessories,Subcategory 10,323,309,2573970.0,1,442.15,3683115.21,120,0,0.0,7025,25,25.04,0.0,0.0,0.0,15.0,1000.0,606819.22,934558.66,-49680.16,2025-09-04,2026-08-30,2.74,0.16,112.79,1.5,8330.0,246.58,62.42,519997.4,6363.0,-6054.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00275,IT Equipment Product 0275,IT Equipment,Subcategory 11,324,306,2582640.0,1,433.99,3662844.38,120,0,0.0,7050,25,24.48,0.0,0.0,0.0,15.0,1250.0,771298.64,1183695.83,-57269.88,2025-09-05,2026-08-31,3.42,0.21,89.35,1.2,8440.0,308.22,0.0,0.0,6139.0,-5833.0,Normal,Low,Continue normal inventory monitoring.
P00276,Electronics Product 0276,Electronics,Subcategory 12,325,120,1026000.0,1,425.82,3640777.4,120,0,0.0,6900,24,25.12,0.0,0.0,0.0,14.0,248.0,155028.38,237901.47,-29534.05,2025-09-01,2026-08-27,0.68,0.04,176.61,5.65,8550.0,61.15,58.85,503161.64,6991.0,-6871.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00277,Furniture Product 0277,Furniture,Subcategory 13,326,355,3074300.0,1,417.66,3616914.25,120,0,0.0,6924,24,23.67,0.0,0.0,0.0,15.0,500.0,316560.46,485879.39,-40018.87,2025-09-02,2026-08-28,1.37,0.09,259.15,3.0,8660.0,123.29,231.71,2006628.77,6765.0,-6410.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00278,Office Supplies Product 0278,Office Supplies,Subcategory 14,327,114,999780.0,1,409.37,3590173.7,120,0,0.0,7125,25,24.96,0.0,0.0,0.0,15.0,750.0,480872.54,738122.51,-44414.91,2025-09-03,2026-08-29,2.05,0.13,55.48,2.0,8770.0,184.93,0.0,0.0,6717.0,-6603.0,Normal,Low,Continue normal inventory monitoring.
P00279,Home Appliances Product 0279,Home Appliances,Subcategory 15,328,104,923520.0,1,401.08,3561609.86,120,0,0.0,6972,24,24.5,0.0,0.0,0.0,15.0,996.0,646627.62,992419.9,-52902.36,2025-09-04,2026-08-30,2.73,0.18,38.11,1.51,8880.0,245.59,0.0,0.0,6319.0,-6215.0,Normal,Low,Continue normal inventory monitoring.
P00280,Accessories Product 0280,Accessories,Subcategory 16,329,101,907990.0,1,392.79,3531222.74,120,0,0.0,6996,24,25.12,0.0,0.0,0.0,15.0,1250.0,821560.44,1260495.05,-62213.86,2025-09-05,2026-08-31,3.42,0.23,29.49,1.2,8990.0,308.22,0.0,0.0,6090.0,-5989.0,Critical Product,Critical,"Create urgent purchase order, increase safety stock and reduce supplier lead time."
P00281,IT Equipment Product 0281,IT Equipment,Subcategory 17,330,273,2484300.0,1,614.67,5593508.22,120,0,0.0,7020,24,23.67,0.0,0.0,0.0,15.0,250.0,166321.48,255199.14,-22740.84,2025-09-01,2026-08-27,0.68,0.03,398.58,6.0,9100.0,61.64,211.36,1923341.1,7115.0,-6842.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00282,Electronics Product 0282,Electronics,Subcategory 18,331,332,3057720.0,1,606.51,5585928.08,120,0,0.0,6913,23,23.74,0.0,0.0,0.0,15.0,500.0,336666.66,516601.55,-29414.18,2025-09-02,2026-08-28,1.37,0.06,242.36,3.0,9210.0,123.29,208.71,1922240.55,6759.0,-6427.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00283,Furniture Product 0283,Furniture,Subcategory 19,332,329,3066280.0,1,598.34,5576551.78,120,0,0.0,7068,24,24.5,0.0,0.0,0.0,14.0,744.0,506971.6,778063.99,-39164.35,2025-09-03,2026-08-29,2.04,0.09,161.4,1.88,9320.0,183.45,145.55,1356506.85,6670.0,-6341.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00284,Office Supplies Product 0284,Office Supplies,Subcategory 20,333,319,3008170.0,1,590.18,5565379.32,120,0,0.0,7092,24,25.12,0.0,0.0,0.0,15.0,1000.0,689415.82,1058020.16,-44234.42,2025-09-04,2026-08-30,2.74,0.12,116.44,1.5,9430.0,246.58,72.42,682964.52,6440.0,-6121.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00285,Home Appliances Product 0285,Home Appliances,Subcategory 21,334,316,3014640.0,1,582.01,5552410.68,120,0,0.0,7116,24,24.5,0.0,0.0,0.0,15.0,1250.0,871822.26,1338039.04,-59027.37,2025-09-05,2026-08-31,3.42,0.16,92.27,1.2,9540.0,308.22,7.78,74229.04,6215.0,-5899.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00286,Accessories Product 0286,Accessories,Subcategory 22,335,488,4709200.0,1,573.85,5537645.89,120,0,0.0,7325,25,25.04,0.0,0.0,0.0,15.0,250.0,176375.82,270632.5,-26912.67,2025-09-01,2026-08-27,0.68,0.03,712.48,6.0,9650.0,61.64,426.36,4114336.99,7425.0,-6937.0,Dead Stock,High,"Stop further purchasing and use clearance, bundle or supplier-return strategy."
P00287,IT Equipment Product 0287,IT Equipment,Subcategory 23,336,485,4733600.0,1,565.56,5519881.64,120,0,0.0,7350,25,24.48,0.0,0.0,0.0,15.0,500.0,355495.2,547313.91,-30543.03,2025-09-02,2026-08-28,1.37,0.06,354.05,3.0,9760.0,123.29,361.71,3530312.33,7201.0,-6716.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00288,Electronics Product 0288,Electronics,Subcategory 0,337,482,4757340.0,1,557.18,5499347.67,120,0,0.0,7375,25,25.12,0.0,0.0,0.0,15.0,750.0,539254.35,830278.7,-40528.37,2025-09-03,2026-08-29,2.05,0.1,234.57,2.0,9870.0,184.93,297.07,2932066.03,6977.0,-6495.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00289,Furniture Product 0289,Furniture,Subcategory 1,338,479,4780420.0,1,548.89,5477926.3,120,0,0.0,7400,25,24.32,0.0,0.0,0.0,15.0,1000.0,729625.76,1119450.62,-52154.15,2025-09-04,2026-08-30,2.74,0.13,174.84,1.5,9980.0,246.58,232.42,2319598.08,6753.0,-6274.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00290,Office Supplies Product 0290,Office Supplies,Subcategory 2,339,467,4712030.0,1,540.73,5455925.62,120,0,0.0,7425,25,24.28,0.0,0.0,0.0,15.0,1240.0,914760.12,1403279.3,-57162.41,2025-09-05,2026-08-31,3.4,0.17,137.46,1.21,10090.0,305.75,161.25,1626977.95,6539.0,-6072.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00291,Home Appliances Product 0291,Home Appliances,Subcategory 3,340,283,2886600.0,1,532.56,5432128.77,120,0,0.0,7310,24,22.92,0.0,0.0,0.0,15.0,250.0,186427.68,286070.03,-28974.82,2025-09-01,2026-08-27,0.68,0.03,413.18,6.0,10200.0,61.64,221.36,2257832.88,7415.0,-7132.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00292,Accessories Product 0292,Accessories,Subcategory 4,341,280,2886800.0,1,524.4,5406535.75,120,0,0.0,7475,25,25.04,0.0,0.0,0.0,15.0,500.0,376876.6,578349.94,-36407.11,2025-09-02,2026-08-28,1.37,0.07,204.4,3.0,10310.0,123.29,156.71,1615704.11,7331.0,-7051.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00293,IT Equipment Product 0293,IT Equipment,Subcategory 5,342,277,2886340.0,1,516.23,5379146.58,120,0,0.0,7500,25,24.48,0.0,0.0,0.0,15.0,750.0,571344.28,876586.79,-42916.32,2025-09-03,2026-08-29,2.05,0.11,134.81,2.0,10420.0,184.93,92.07,959353.7,7107.0,-6830.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00294,Electronics Product 0294,Electronics,Subcategory 6,343,274,2885220.0,1,508.07,5349961.23,120,0,0.0,7382,24,25.21,0.0,0.0,0.0,15.0,996.0,766778.37,1176233.75,-55512.69,2025-09-04,2026-08-30,2.73,0.14,100.41,1.51,10530.0,245.59,28.41,299167.4,6744.0,-6470.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00295,Furniture Product 0295,Furniture,Subcategory 7,344,262,2787680.0,1,499.81,5317959.45,120,0,0.0,7406,24,24.33,0.0,0.0,0.0,15.0,1250.0,972345.86,1491597.59,-63678.04,2025-09-05,2026-08-31,3.42,0.18,76.5,1.2,10640.0,308.22,0.0,0.0,6515.0,-6253.0,Normal,Low,Continue normal inventory monitoring.
P00296,Office Supplies Product 0296,Office Supplies,Subcategory 8,345,443,4762250.0,1,491.52,5283845.89,120,0,0.0,7335,23,24.3,0.0,0.0,0.0,14.0,237.0,186335.64,285775.18,-27171.41,2025-09-01,2026-08-27,0.65,0.04,682.26,5.91,10750.0,58.44,384.56,4134037.67,7457.0,-7014.0,Dead Stock,High,"Stop further purchasing and use clearance, bundle or supplier-return strategy."
P00297,Home Appliances Product 0297,Home Appliances,Subcategory 9,346,195,2117700.0,1,483.23,5247909.04,120,0,0.0,7454,24,24.58,0.0,0.0,0.0,15.0,492.0,390674.06,599390.19,-41007.76,2025-09-02,2026-08-28,1.35,0.07,144.66,3.05,10860.0,121.32,73.68,800218.36,7323.0,-7128.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00298,Accessories Product 0298,Accessories,Subcategory 10,347,192,2106240.0,1,474.95,5210148.9,120,0,0.0,7478,24,25.21,0.0,0.0,0.0,15.0,750.0,601502.36,922906.66,-50722.77,2025-09-03,2026-08-29,2.05,0.12,93.44,2.0,10970.0,184.93,7.07,77541.37,7090.0,-6898.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00299,IT Equipment Product 0299,IT Equipment,Subcategory 11,348,418,4631440.0,1,466.78,5171931.51,120,0,0.0,7502,24,23.75,0.0,0.0,0.0,15.0,1000.0,810045.64,1242968.01,-53735.42,2025-09-04,2026-08-30,2.74,0.16,152.57,1.5,11080.0,246.58,171.42,1899385.21,6865.0,-6447.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00300,Electronics Product 0300,Electronics,Subcategory 12,349,415,4643850.0,1,458.62,5131917.95,120,0,0.0,7526,24,23.79,0.0,0.0,0.0,15.0,1250.0,1018955.07,1568791.43,-63747.19,2025-09-05,2026-08-31,3.42,0.2,121.18,1.2,11190.0,308.22,106.78,1194877.4,6640.0,-6225.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00301,Furniture Product 0301,Furniture,Subcategory 13,350,358,107400.0,1,516.21,154861.64,120,0,0.0,6350,25,24.32,0.0,0.0,0.0,15.0,250.0,5464.59,8799.26,-16375.81,2025-09-01,2026-08-27,0.68,0.04,522.68,6.0,300.0,61.64,296.36,88906.85,6465.0,-6107.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00302,Office Supplies Product 0302,Office Supplies,Subcategory 14,351,355,145550.0,1,507.95,208257.53,120,0,0.0,6375,25,24.96,0.0,0.0,0.0,15.0,500.0,14933.57,23759.56,-16969.65,2025-09-02,2026-08-28,1.37,0.07,259.15,3.0,410.0,123.29,231.71,95002.05,6241.0,-5886.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00303,Home Appliances Product 0303,Home Appliances,Subcategory 15,352,345,179400.0,1,499.78,259886.03,120,0,0.0,6400,25,24.4,0.0,0.0,0.0,15.0,750.0,28511.34,44883.15,-17660.46,2025-09-03,2026-08-29,2.05,0.11,167.9,2.0,520.0,184.93,160.07,83235.62,6017.0,-5672.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00304,Accessories Product 0304,Accessories,Subcategory 16,353,333,209790.0,1,491.62,309718.36,120,0,0.0,6425,25,25.04,0.0,0.0,0.0,15.0,980.0,45144.64,70728.51,-18198.6,2025-09-04,2026-08-30,2.68,0.15,124.03,1.53,630.0,241.64,91.36,57554.38,5813.0,-5480.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00305,IT Equipment Product 0305,IT Equipment,Subcategory 17,354,330,244200.0,1,483.33,357663.29,120,0,0.0,6346,24,23.83,0.0,0.0,0.0,15.0,1250.0,67625.92,105626.28,-19658.93,2025-09-05,2026-08-31,3.42,0.19,96.36,1.2,740.0,308.22,21.78,16117.81,5465.0,-5135.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00306,Electronics Product 0306,Electronics,Subcategory 18,355,153,130050.0,1,475.04,403784.93,120,0,0.0,6475,25,25.12,0.0,0.0,0.0,15.0,250.0,15536.06,24208.2,-18448.52,2025-09-01,2026-08-27,0.68,0.04,223.38,6.0,850.0,61.64,91.36,77652.74,6595.0,-6442.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00308,Office Supplies Product 0308,Office Supplies,Subcategory 20,357,140,149800.0,1,458.59,490690.27,120,0,0.0,6418,24,24.33,0.0,0.0,0.0,15.0,750.0,58669.4,91072.29,-20664.05,2025-09-03,2026-08-29,2.05,0.12,68.13,2.0,1070.0,184.93,0.0,0.0,6040.0,-5900.0,Normal,Low,Continue normal inventory monitoring.
P00309,Home Appliances Product 0309,Home Appliances,Subcategory 21,358,128,151040.0,1,450.33,531387.95,120,0,0.0,6442,24,23.58,0.0,0.0,0.0,15.0,996.0,85926.57,133230.29,-22058.82,2025-09-04,2026-08-30,2.73,0.16,46.91,1.51,1180.0,245.59,0.0,0.0,5819.0,-5691.0,Normal,Low,Continue normal inventory monitoring.
P00310,Accessories Product 0310,Accessories,Subcategory 22,359,370,477300.0,1,442.16,570392.05,120,0,0.0,6407,23,24.39,0.0,0.0,0.0,15.0,1250.0,117887.72,182614.97,-23485.0,2025-09-05,2026-08-31,3.42,0.21,108.04,1.2,1290.0,308.22,61.78,79697.26,5531.0,-5161.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00311,IT Equipment Product 0311,IT Equipment,Subcategory 23,360,306,428400.0,1,434.0,607600.0,120,0,0.0,6490,24,24.67,0.0,0.0,0.0,14.0,245.0,25079.82,38812.9,-20346.0,2025-09-01,2026-08-27,0.67,0.04,455.88,5.71,1400.0,60.41,245.59,343824.66,6619.0,-6313.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00312,Electronics Product 0312,Electronics,Subcategory 0,361,365,551150.0,1,425.84,643011.78,120,0,0.0,6514,24,25.29,0.0,0.0,0.0,15.0,500.0,55197.08,85380.56,-21691.78,2025-09-02,2026-08-28,1.37,0.09,266.45,3.0,1510.0,123.29,241.71,364985.62,6390.0,-6025.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00313,Furniture Product 0313,Furniture,Subcategory 1,362,355,575100.0,1,417.67,676627.4,120,0,0.0,6538,24,24.42,0.0,0.0,0.0,15.0,750.0,88827.48,137325.1,-23250.9,2025-09-03,2026-08-29,2.05,0.13,172.77,2.0,1620.0,184.93,170.07,275510.96,6165.0,-5810.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
